#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.9185372239e+00    3.5059603480e+01   -9.6152201122e+00    3.6966828883e+00    7.6901086477e+00    7.0352107511e+00   -2.5152339619e+01    8.1180010807e-01    1.3440000000e+03    2.7986149830e-02    5.7306919643e-01
         1   -5.9148573994e+00    3.5013536790e+01   -9.7226965448e+00    3.8078391455e+00    7.6558764851e+00    7.0352107511e+00   -2.5180270665e+01    7.6648688398e-01    1.3440000000e+03    2.7841998324e-02    5.7249255952e-01
         2   -5.9204772027e+00    3.5087306226e+01   -9.6093663655e+00    3.6888891629e+00    7.7020863423e+00    7.0352107511e+00   -2.5158616410e+01    8.1195295146e-01    1.3440000000e+03    2.7895728707e-02    5.7159040179e-01
         3   -5.9193882135e+00    3.5069023709e+01   -9.6715346854e+00    3.7521464719e+00    7.7306873573e+00    7.0352107511e+00   -2.5167089617e+01    7.2965682331e-01    1.3440000000e+03    2.7887234094e-02    5.7254092262e-01
         4   -5.9127221127e+00    3.4986823313e+01   -9.6299398586e+00    3.7172177459e+00    7.6676896686e+00    7.0352107511e+00   -2.5116804675e+01    7.8396439628e-01    1.3440000000e+03    2.7899482563e-02    5.7273809524e-01
         5   -5.9177215115e+00    3.5051705077e+01   -9.7963670359e+00    3.8786455244e+00    7.6974247286e+00    7.0352107511e+00   -2.5266051917e+01    7.3704940141e-01    1.3440000000e+03    2.7928215328e-02    5.7221726190e-01
         6   -5.9248625978e+00    3.5135931102e+01   -9.6318438743e+00    3.7069812765e+00    7.7313448390e+00    7.0352107511e+00   -2.5227321265e+01    8.2892180020e-01    1.3440000000e+03    2.7904286845e-02    5.7172061012e-01
         7   -5.9085060820e+00    3.4943429366e+01   -9.6135174111e+00    3.7050113291e+00    7.6928454175e+00    7.0352107511e+00   -2.5112119146e+01    7.7054556649e-01    1.3440000000e+03    2.7950928349e-02    5.7268787202e-01
         8   -5.9102492660e+00    3.4959136337e+01   -9.8089042359e+00    3.8986549699e+00    7.6908447563e+00    7.0352107511e+00   -2.5185881563e+01    6.5092181963e-01    1.3440000000e+03    2.7938527150e-02    5.7140811012e-01
         9   -5.9158389603e+00    3.5032224705e+01   -9.7133198776e+00    3.7974809173e+00    7.7372252436e+00    7.0352107511e+00   -2.5283374970e+01    7.9761909785e-01    1.3440000000e+03    2.7928767920e-02    5.7160156250e-01
        10   -5.9195657666e+00    3.5071961834e+01   -9.7845647829e+00    3.8649990163e+00    7.6734994911e+00    7.0352107511e+00   -2.5230800894e+01    7.3752586887e-01    1.3440000000e+03    2.7906893945e-02    5.7226376488e-01
        11   -5.9196054201e+00    3.5073232022e+01   -9.6455837261e+00    3.7259783059e+00    7.7177012714e+00    7.0352107511e+00   -2.5193152272e+01    7.9465652296e-01    1.3440000000e+03    2.7892700005e-02    5.7270833333e-01
        12   -5.9101128412e+00    3.4961448542e+01   -9.6192094836e+00    3.7090966424e+00    7.7185014132e+00    7.0352107511e+00   -2.5112247646e+01    7.3932599808e-01    1.3440000000e+03    2.7915337655e-02    5.7289620536e-01
        13   -5.9134868371e+00    3.4998428734e+01   -9.7928685506e+00    3.8793817135e+00    7.6946657464e+00    7.0352107511e+00   -2.5308554261e+01    7.8580921293e-01    1.3440000000e+03    2.7945096344e-02    5.7294084821e-01
