#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2611382320e+00    3.9258892093e+01   -1.0231321473e+01    3.9701832415e+00    8.4455993441e+00    7.0352112452e+00   -2.6437367738e+01    7.2523567535e-01    4.0320000000e+03    4.6736971387e-01    5.4101562500e-01
         1   -6.2599965893e+00    3.9255896200e+01   -1.0243049391e+01    3.9830528014e+00    8.4444768653e+00    7.0352112452e+00   -2.6454402619e+01    7.3166511760e-01    4.0320000000e+03    4.6533424509e-01    5.4056609623e-01
         2   -6.2665860604e+00    3.9349634244e+01   -1.0302279826e+01    4.0356937653e+00    8.4546244398e+00    7.0352112452e+00   -2.6491997788e+01    6.9988227740e-01    4.0320000000e+03    4.6463519442e-01    5.4124813988e-01
         3   -6.2689862345e+00    3.9366184502e+01   -1.0300100510e+01    4.0311142758e+00    8.4636407244e+00    7.0352112452e+00   -2.6516020926e+01    7.1706844589e-01    4.0320000000e+03    4.6718413401e-01    5.4306175595e-01
         4   -6.2688702957e+00    3.9372313046e+01   -1.0228271336e+01    3.9594010400e+00    8.4910288200e+00    7.0352112452e+00   -2.6521841476e+01    7.6733007505e-01    4.0320000000e+03    4.6633674978e-01    5.3840370784e-01
         5   -6.2707692392e+00    3.9383516262e+01   -1.0124257173e+01    3.8534879334e+00    8.4152615894e+00    7.0352112452e+00   -2.6305670509e+01    7.3094050186e-01    4.0320000000e+03    4.6372454137e-01    5.3922526042e-01
         6   -6.2634537137e+00    3.9303272948e+01   -1.0242398570e+01    3.9789448562e+00    8.4187369070e+00    7.0352112452e+00   -2.6437095492e+01    7.4074877028e-01    4.0320000000e+03    4.6455867701e-01    5.4246496776e-01
         7   -6.2644348548e+00    3.9320605993e+01   -1.0241830421e+01    3.9773955667e+00    8.4214874598e+00    7.0352112452e+00   -2.6451258125e+01    7.5272899815e-01    4.0320000000e+03    4.6375510883e-01    5.4162791419e-01
         8   -6.2625381079e+00    3.9282548505e+01   -1.0259180115e+01    3.9966420071e+00    8.4500925018e+00    7.0352112452e+00   -2.6496446096e+01    7.5196223440e-01    4.0320000000e+03    4.6602744234e-01    5.3938027034e-01
         9   -6.2666797497e+00    3.9339075917e+01   -1.0212619237e+01    3.9459394869e+00    8.4539915115e+00    7.0352112452e+00   -2.6469367411e+01    7.6754541780e-01    4.0320000000e+03    4.6527865331e-01    5.4051184276e-01
        10   -6.2674880916e+00    3.9349960551e+01   -1.0254996287e+01    3.9875081955e+00    8.4474509824e+00    7.0352112452e+00   -2.6459088639e+01    7.2143012459e-01    4.0320000000e+03    4.6416918074e-01    5.4162016369e-01
        11   -6.2627264809e+00    3.9292653524e+01   -1.0207654561e+01    3.9449280798e+00    8.4282595955e+00    7.0352112452e+00   -2.6401382989e+01    7.3025758713e-01    4.0320000000e+03    4.6507734751e-01    5.4217819940e-01
        12   -6.2719166560e+00    3.9399544779e+01   -1.0263826439e+01    3.9919097828e+00    8.4042361064e+00    7.0352112452e+00   -2.6415980751e+01    7.1270696069e-01    4.0320000000e+03    4.6411689334e-01    5.4246496776e-01
        13   -6.2659624358e+00    3.9350479158e+01   -1.0243961751e+01    3.9779993151e+00    8.4135549982e+00    7.0352112452e+00   -2.6407899125e+01    7.1517113077e-01    4.0320000000e+03    4.6478252101e-01    5.4105437748e-01
        14   -6.2722147177e+00    3.9403345298e+01   -1.0231577544e+01    3.9593628261e+00    8.3967483244e+00    7.0352112452e+00   -2.6360601122e+01    6.9706400844e-01    4.0320000000e+03    4.6477709539e-01    5.4084511409e-01
        15   -6.2655954745e+00    3.9324685000e+01   -1.0273858397e+01    4.0082629221e+00    8.4518295165e+00    7.0352112452e+00   -2.6491421748e+01    7.3052258964e-01    4.0320000000e+03    4.6498278552e-01    5.4103112599e-01
        16   -6.2684453025e+00    3.9346012094e+01   -1.0271232349e+01    4.0027870466e+00    8.3978374437e+00    7.0352112452e+00   -2.6393726686e+01    6.8944564837e-01    4.0320000000e+03    4.6585846501e-01    5.4244171627e-01
        17   -6.2689661142e+00    3.9364928762e+01   -1.0298156451e+01    4.0291903364e+00    8.4689533104e+00    7.0352112452e+00   -2.6546694042e+01    7.4437303552e-01    4.0320000000e+03    4.6626409377e-01    5.4092261905e-01
        18   -6.2622983340e+00    3.9320949350e+01   -1.0230523813e+01    3.9682254786e+00    8.4589487808e+00    7.0352112452e+00   -2.6452046051e+01    7.2736221238e-01    4.0320000000e+03    4.6507741592e-01    5.4251922123e-01
        19   -6.2719156023e+00    3.9434071981e+01   -1.0280643609e+01    4.0087280068e+00    8.4324591003e+00    7.0352112452e+00   -2.6484095645e+01    7.3578169000e-01    4.0320000000e+03    4.6457354403e-01    5.3839595734e-01
