0: output to qw.tmove.dmc.o
1660: Timestep is 1.15480698529412
1094: Timestep is 1.15480698529412
1985: Timestep is 1.15480698529412
1447: Timestep is 1.15480698529412
272: Timestep is 1.15480698529412
851: Timestep is 1.15480698529412
556: Timestep is 1.15480698529412
1662: Timestep is 1.15480698529412
1512: Timestep is 1.15480698529412
1161: Timestep is 1.15480698529412
273: Timestep is 1.15480698529412
854: Timestep is 1.15480698529412
1987: Timestep is 1.15480698529412
1672: Timestep is 1.15480698529412
1513: Timestep is 1.15480698529412
1162: Timestep is 1.15480698529412
274: Timestep is 1.15480698529412
0: Timestep is 1.15480698529412
876: Timestep is 1.15480698529412
1988: Timestep is 1.15480698529412
1720: Timestep is 1.15480698529412
1517: Timestep is 1.15480698529412
1165: Timestep is 1.15480698529412
275: Timestep is 1.15480698529412
878: Timestep is 1.15480698529412
1990: Timestep is 1.15480698529412
1725: Timestep is 1.15480698529412
1519: Timestep is 1.15480698529412
1209: Timestep is 1.15480698529412
277: Timestep is 1.15480698529412
67: Timestep is 1.15480698529412
1991: Timestep is 1.15480698529412
908: Timestep is 1.15480698529412
1726: Timestep is 1.15480698529412
1525: Timestep is 1.15480698529412
292: Timestep is 1.15480698529412
2033: Timestep is 1.15480698529412
76: Timestep is 1.15480698529412
911: Timestep is 1.15480698529412
1632: Timestep is 1.15480698529412
1526: Timestep is 1.15480698529412
1210: Timestep is 1.15480698529412
293: Timestep is 1.15480698529412
78: Timestep is 1.15480698529412
912: Timestep is 1.15480698529412
2035: Timestep is 1.15480698529412
1633: Timestep is 1.15480698529412
1527: Timestep is 1.15480698529412
1211: Timestep is 1.15480698529412
294: Timestep is 1.15480698529412
1: Timestep is 1.15480698529412
924: Timestep is 1.15480698529412
2036: Timestep is 1.15480698529412
557: Timestep is 1.15480698529412
1634: Timestep is 1.15480698529412
1528: Timestep is 1.15480698529412
1212: Timestep is 1.15480698529412
295: Timestep is 1.15480698529412
2: Timestep is 1.15480698529412
937: Timestep is 1.15480698529412
2039: Timestep is 1.15480698529412
619: Timestep is 1.15480698529412
1635: Timestep is 1.15480698529412
1529: Timestep is 1.15480698529412
1213: Timestep is 1.15480698529412
321: Timestep is 1.15480698529412
3: Timestep is 1.15480698529412
938: Timestep is 1.15480698529412
2066: Timestep is 1.15480698529412
621: Timestep is 1.15480698529412
1636: Timestep is 1.15480698529412
1530: Timestep is 1.15480698529412
1214: Timestep is 1.15480698529412
322: Timestep is 1.15480698529412
5: Timestep is 1.15480698529412
939: Timestep is 1.15480698529412
2165: Timestep is 1.15480698529412
629: Timestep is 1.15480698529412
1637: Timestep is 1.15480698529412
1531: Timestep is 1.15480698529412
1220: Timestep is 1.15480698529412
428: Timestep is 1.15480698529412
6: Timestep is 1.15480698529412
947: Timestep is 1.15480698529412
1904: Timestep is 1.15480698529412
634: Timestep is 1.15480698529412
1638: Timestep is 1.15480698529412
1533: Timestep is 1.15480698529412
1249: Timestep is 1.15480698529412
431: Timestep is 1.15480698529412
7: Timestep is 1.15480698529412
952: Timestep is 1.15480698529412
1906: Timestep is 1.15480698529412
637: Timestep is 1.15480698529412
1639: Timestep is 1.15480698529412
1534: Timestep is 1.15480698529412
1250: Timestep is 1.15480698529412
437: Timestep is 1.15480698529412
8: Timestep is 1.15480698529412
1016: Timestep is 1.15480698529412
1907: Timestep is 1.15480698529412
638: Timestep is 1.15480698529412
1640: Timestep is 1.15480698529412
1537: Timestep is 1.15480698529412
1089: Timestep is 1.15480698529412
464: Timestep is 1.15480698529412
9: Timestep is 1.15480698529412
1017: Timestep is 1.15480698529412
1908: Timestep is 1.15480698529412
648: Timestep is 1.15480698529412
1641: Timestep is 1.15480698529412
1561: Timestep is 1.15480698529412
1093: Timestep is 1.15480698529412
465: Timestep is 1.15480698529412
10: Timestep is 1.15480698529412
1052: Timestep is 1.15480698529412
1912: Timestep is 1.15480698529412
664: Timestep is 1.15480698529412
1643: Timestep is 1.15480698529412
1562: Timestep is 1.15480698529412
1095: Timestep is 1.15480698529412
467: Timestep is 1.15480698529412
11: Timestep is 1.15480698529412
1055: Timestep is 1.15480698529412
1913: Timestep is 1.15480698529412
666: Timestep is 1.15480698529412
1646: Timestep is 1.15480698529412
1563: Timestep is 1.15480698529412
1096: Timestep is 1.15480698529412
468: Timestep is 1.15480698529412
12: Timestep is 1.15480698529412
667: Timestep is 1.15480698529412
1648: Timestep is 1.15480698529412
1565: Timestep is 1.15480698529412
1097: Timestep is 1.15480698529412
1914: Timestep is 1.15480698529412
669: Timestep is 1.15480698529412
816: Timestep is 1.15480698529412
670: Timestep is 1.15480698529412
1650: Timestep is 1.15480698529412
1566: Timestep is 1.15480698529412
1098: Timestep is 1.15480698529412
471: Timestep is 1.15480698529412
14: Timestep is 1.15480698529412
1916: Timestep is 1.15480698529412
674: Timestep is 1.15480698529412
491: Timestep is 1.15480698529412
15: Timestep is 1.15480698529412
817: Timestep is 1.15480698529412
675: Timestep is 1.15480698529412
1651: Timestep is 1.15480698529412
1585: Timestep is 1.15480698529412
1099: Timestep is 1.15480698529412
818: Timestep is 1.15480698529412
1917: Timestep is 1.15480698529412
749: Timestep is 1.15480698529412
528: Timestep is 1.15480698529412
16: Timestep is 1.15480698529412
1918: Timestep is 1.15480698529412
544: Timestep is 1.15480698529412
1656: Timestep is 1.15480698529412
1586: Timestep is 1.15480698529412
1100: Timestep is 1.15480698529412
819: Timestep is 1.15480698529412
545: Timestep is 1.15480698529412
530: Timestep is 1.15480698529412
17: Timestep is 1.15480698529412
1919: Timestep is 1.15480698529412
546: Timestep is 1.15480698529412
1657: Timestep is 1.15480698529412
1588: Timestep is 1.15480698529412
1102: Timestep is 1.15480698529412
820: Timestep is 1.15480698529412
547: Timestep is 1.15480698529412
1659: Timestep is 1.15480698529412
1589: Timestep is 1.15480698529412
1103: Timestep is 1.15480698529412
531: Timestep is 1.15480698529412
18: Timestep is 1.15480698529412
1920: Timestep is 1.15480698529412
549: Timestep is 1.15480698529412
1661: Timestep is 1.15480698529412
1590: Timestep is 1.15480698529412
1106: Timestep is 1.15480698529412
532: Timestep is 1.15480698529412
19: Timestep is 1.15480698529412
821: Timestep is 1.15480698529412
550: Timestep is 1.15480698529412
1663: Timestep is 1.15480698529412
1591: Timestep is 1.15480698529412
1107: Timestep is 1.15480698529412
533: Timestep is 1.15480698529412
20: Timestep is 1.15480698529412
822: Timestep is 1.15480698529412
1921: Timestep is 1.15480698529412
551: Timestep is 1.15480698529412
1922: Timestep is 1.15480698529412
552: Timestep is 1.15480698529412
823: Timestep is 1.15480698529412
1923: Timestep is 1.15480698529412
276: Timestep is 1.15480698529412
21: Timestep is 1.15480698529412
1664: Timestep is 1.15480698529412
1596: Timestep is 1.15480698529412
1108: Timestep is 1.15480698529412
553: Timestep is 1.15480698529412
824: Timestep is 1.15480698529412
1924: Timestep is 1.15480698529412
1665: Timestep is 1.15480698529412
1597: Timestep is 1.15480698529412
1109: Timestep is 1.15480698529412
554: Timestep is 1.15480698529412
1666: Timestep is 1.15480698529412
1598: Timestep is 1.15480698529412
825: Timestep is 1.15480698529412
1925: Timestep is 1.15480698529412
1667: Timestep is 1.15480698529412
1599: Timestep is 1.15480698529412
1110: Timestep is 1.15480698529412
555: Timestep is 1.15480698529412
1668: Timestep is 1.15480698529412
1603: Timestep is 1.15480698529412
826: Timestep is 1.15480698529412
1926: Timestep is 1.15480698529412
1669: Timestep is 1.15480698529412
1615: Timestep is 1.15480698529412
1111: Timestep is 1.15480698529412
827: Timestep is 1.15480698529412
558: Timestep is 1.15480698529412
1670: Timestep is 1.15480698529412
1360: Timestep is 1.15480698529412
1112: Timestep is 1.15480698529412
1927: Timestep is 1.15480698529412
561: Timestep is 1.15480698529412
1673: Timestep is 1.15480698529412
1361: Timestep is 1.15480698529412
278: Timestep is 1.15480698529412
22: Timestep is 1.15480698529412
828: Timestep is 1.15480698529412
1928: Timestep is 1.15480698529412
1674: Timestep is 1.15480698529412
1362: Timestep is 1.15480698529412
1113: Timestep is 1.15480698529412
279: Timestep is 1.15480698529412
829: Timestep is 1.15480698529412
1929: Timestep is 1.15480698529412
562: Timestep is 1.15480698529412
1675: Timestep is 1.15480698529412
1114: Timestep is 1.15480698529412
23: Timestep is 1.15480698529412
830: Timestep is 1.15480698529412
1930: Timestep is 1.15480698529412
563: Timestep is 1.15480698529412
1676: Timestep is 1.15480698529412
1115: Timestep is 1.15480698529412
280: Timestep is 1.15480698529412
1931: Timestep is 1.15480698529412
564: Timestep is 1.15480698529412
1677: Timestep is 1.15480698529412
24: Timestep is 1.15480698529412
1679: Timestep is 1.15480698529412
1680: Timestep is 1.15480698529412
281: Timestep is 1.15480698529412
25: Timestep is 1.15480698529412
1682: Timestep is 1.15480698529412
1683: Timestep is 1.15480698529412
1685: Timestep is 1.15480698529412
282: Timestep is 1.15480698529412
26: Timestep is 1.15480698529412
1687: Timestep is 1.15480698529412
1363: Timestep is 1.15480698529412
283: Timestep is 1.15480698529412
27: Timestep is 1.15480698529412
565: Timestep is 1.15480698529412
1364: Timestep is 1.15480698529412
1117: Timestep is 1.15480698529412
284: Timestep is 1.15480698529412
1365: Timestep is 1.15480698529412
28: Timestep is 1.15480698529412
1932: Timestep is 1.15480698529412
566: Timestep is 1.15480698529412
1366: Timestep is 1.15480698529412
1118: Timestep is 1.15480698529412
