# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -5.9298955742e+00    6.8008687057e-02    8.6870000000e+03    8.6900000000e+03    0.0000000000e+00   -5.9268005506e+00    9.9991746112e-01    9.9907940161e-01
         1   -5.9306769785e+00    7.2793926260e-02    8.7070377460e+03    8.6900000000e+03    2.2977941176e-03   -3.9748607384e+00    9.9989395934e-01    1.0000000000e+00
         2   -5.9299523699e+00    7.3787076354e-02    8.7039870430e+03    8.7030000000e+03    5.9742647059e-03   -5.8157806722e+00    9.9995032752e-01    1.0000000000e+00
         3   -5.9303644035e+00    7.7471420897e-02    8.7039920326e+03    8.7040000000e+03    4.5955882353e-04   -5.9299523699e+00    9.9989880755e-01    1.0000000000e+00
         4   -5.9298435960e+00    6.6750328515e-02    8.7039893969e+03    8.7050000000e+03    4.5955882353e-04   -6.0452475101e+00    9.9993726098e-01    9.9988512349e-01
         5   -5.9298884580e+00    6.9289968437e-02    8.7040008849e+03    8.7050000000e+03    4.5955882353e-04   -6.0447267025e+00    9.9987520910e-01    9.9965537048e-01
         6   -5.9309114142e+00    7.2228469491e-02    8.7040040723e+03    8.7020000000e+03    1.3786764706e-03   -5.7000826429e+00    9.9988609885e-01    1.0000000000e+00
         7   -5.9323319356e+00    8.5576941045e-02    8.7040057719e+03    8.7050000000e+03    1.3786764706e-03   -6.0457945208e+00    9.9990989528e-01    9.9988512349e-01
         8   -5.9317140813e+00    7.7750874036e-02    8.7039954404e+03    8.7040000000e+03    4.5955882353e-04   -5.9323319356e+00    9.9988351279e-01    1.0000000000e+00
         9   -5.9303626753e+00    7.6195714244e-02    8.7039913016e+03    8.7040000000e+03    0.0000000000e+00   -5.9317140813e+00    9.9995540951e-01    1.0000000000e+00
        10   -5.9303007845e+00    7.9227495352e-02    8.7039943723e+03    8.7050000000e+03    4.5955882353e-04   -6.0452457819e+00    9.9996431980e-01    1.0000000000e+00
        11   -5.9299240528e+00    7.4176522318e-02    8.7039929759e+03    8.7050000000e+03    0.0000000000e+00   -6.0451838911e+00    9.9986379560e-01    9.9988512349e-01
        12   -5.9297624551e+00    6.8877042810e-02    8.7039981797e+03    8.7050000000e+03    4.5955882353e-04   -6.0448071594e+00    9.9998505048e-01    9.9954049397e-01
        13   -5.9286747261e+00    6.6455526581e-02    8.7039951520e+03    8.7010000000e+03    1.8382352941e-03   -5.5850339254e+00    9.9981747379e-01    1.0000000000e+00
        14   -5.9288098854e+00    6.6419382221e-02    8.7040015194e+03    8.7080000000e+03    3.2169117647e-03   -6.3881279848e+00    9.9998832595e-01    9.9919614148e-01
        15   -5.9277342926e+00    7.2448805644e-02    8.7039947037e+03    8.7010000000e+03    3.2169117647e-03   -5.5840813557e+00    9.9997893684e-01    1.0000000000e+00
        16   -5.9278503313e+00    7.3032148529e-02    8.7040002324e+03    8.7050000000e+03    1.8382352941e-03   -6.0426173991e+00    9.9993274901e-01    9.9965537048e-01
        17   -5.9265393783e+00    8.0712291815e-02    8.7039936919e+03    8.7020000000e+03    1.3786764706e-03   -5.6980445162e+00    1.0000000000e+00    1.0000000000e+00
        18   -5.9269367276e+00    7.6185690267e-02    8.7039983756e+03    8.7040000000e+03    9.1911764706e-04   -5.9265393783e+00    9.9990807639e-01    9.9988511029e-01
        19   -5.9265716717e+00    7.3386937909e-02    8.7039964848e+03    8.7040000000e+03    4.5955882353e-04   -5.9269367276e+00    9.9995429258e-01    9.9988511029e-01
        20   -5.9262487872e+00    8.0818940266e-02    8.7039970804e+03    8.7040000000e+03    4.5955882353e-04   -5.9265716717e+00    9.9987091114e-01    1.0000000000e+00
        21   -5.9264745559e+00    7.9269473515e-02    8.7039990904e+03    8.7060000000e+03    9.1911764706e-04   -6.1560018038e+00    9.9997512233e-01    9.9954054675e-01
        22   -5.9275944287e+00    9.2124684890e-02    8.7039992327e+03    8.7020000000e+03    1.8382352941e-03   -5.6966687408e+00    9.9997194269e-01    9.9988508389e-01
        23   -5.9276846370e+00    7.7524751225e-02    8.7039948112e+03    8.7010000000e+03    4.5955882353e-04   -5.5828658990e+00    9.9995467807e-01    1.0000000000e+00
        24   -5.9277060962e+00    7.2963935347e-02    8.7039999598e+03    8.7040000000e+03    1.3786764706e-03   -5.9276846370e+00    9.9991305398e-01    9.9988511029e-01
        25   -5.9288090526e+00    1.0169707886e-01    8.7039903075e+03    8.7040000000e+03    4.5955882353e-04   -5.9277060962e+00    9.9991602008e-01    1.0000000000e+00
        26   -5.9299439590e+00    1.4350716094e-01    8.7039820832e+03    8.7060000000e+03    9.1911764706e-04   -6.1585620691e+00    9.9988352237e-01    9.9988513669e-01
        27   -5.9276038239e+00    8.1781484925e-02    8.7039695152e+03    8.7050000000e+03    4.5955882353e-04   -6.0448270655e+00    1.0000000000e+00    1.0000000000e+00
        28   -5.9269025581e+00    7.2177553110e-02    8.7039897013e+03    8.7050000000e+03    0.0000000000e+00   -6.0424869304e+00    9.9983972759e-01    1.0000000000e+00
        29   -5.9274520825e+00    7.2582869236e-02    8.7040021765e+03    8.7050000000e+03    0.0000000000e+00   -6.0417856647e+00    9.9994106431e-01    9.9977024698e-01
        30   -5.9283205057e+00    7.5145040699e-02    8.7040034804e+03    8.7030000000e+03    9.1911764706e-04   -5.8125557763e+00    9.9994472644e-01    1.0000000000e+00
        31   -5.9281453174e+00    6.8965649609e-02    8.7039993131e+03    8.7040000000e+03    4.5955882353e-04   -5.9283205057e+00    9.9998507507e-01    9.9988511029e-01
        32   -5.9276743730e+00    6.7910301667e-02    8.7039987057e+03    8.7040000000e+03    4.5955882353e-04   -5.9281453174e+00    9.9996673988e-01    1.0000000000e+00
        33   -5.9274075800e+00    6.4356718710e-02    8.7039988508e+03    8.7050000000e+03    4.5955882353e-04   -6.0425574796e+00    9.9987484662e-01    9.9988512349e-01
        34   -5.9277655770e+00    6.5512079653e-02    8.7040015661e+03    8.7050000000e+03    4.5955882353e-04   -6.0422906866e+00    9.9987197185e-01    9.9977024698e-01
        35   -5.9286842871e+00    6.9258496758e-02    8.7040044568e+03    8.7040000000e+03    9.1911764706e-04   -5.9277655770e+00    9.9992926280e-01    9.9988511029e-01
        36   -5.9290671223e+00    6.8873502583e-02    8.7040014721e+03    8.7030000000e+03    4.5955882353e-04   -5.8137879809e+00    9.9991592883e-01    1.0000000000e+00
        37   -5.9299986250e+00    8.2603435060e-02    8.7040039828e+03    8.7060000000e+03    1.3786764706e-03   -6.1588201388e+00    9.9997872271e-01    9.9977027337e-01
        38   -5.9295092666e+00    6.9929098153e-02    8.7039977046e+03    8.7040000000e+03    9.1911764706e-04   -5.9299986250e+00    9.9991259560e-01    9.9988511029e-01
        39   -5.9282886357e+00    6.6882100099e-02    8.7039945712e+03    8.7030000000e+03    4.5955882353e-04   -5.8146129604e+00    9.9985303422e-01    1.0000000000e+00
        40   -5.9280278808e+00    6.5687855447e-02    8.7039986176e+03    8.7040000000e+03    4.5955882353e-04   -5.9282886357e+00    9.9997881016e-01    9.9977022059e-01
        41   -5.9281913934e+00    6.7790239182e-02    8.7040003497e+03    8.7020000000e+03    9.1911764706e-04   -5.6982220657e+00    9.9990234892e-01    9.9988508389e-01
        42   -5.9295202565e+00    7.0694496823e-02    8.7040059200e+03    8.7020000000e+03    4.5955882353e-04   -5.6983855783e+00    9.9990561234e-01    1.0000000000e+00
