0: output to qw.tmove.dmc.o
1665: Timestep is 1.15723345588235
843: Timestep is 1.15723345588235
286: Timestep is 1.15723345588235
1113: Timestep is 1.15723345588235
582: Timestep is 1.15723345588235
56: Timestep is 1.15723345588235
1941: Timestep is 1.15723345588235
1386: Timestep is 1.15723345588235
848: Timestep is 1.15723345588235
287: Timestep is 1.15723345588235
583: Timestep is 1.15723345588235
1942: Timestep is 1.15723345588235
849: Timestep is 1.15723345588235
288: Timestep is 1.15723345588235
1943: Timestep is 1.15723345588235
850: Timestep is 1.15723345588235
851: Timestep is 1.15723345588235
1114: Timestep is 1.15723345588235
57: Timestep is 1.15723345588235
1387: Timestep is 1.15723345588235
1668: Timestep is 1.15723345588235
852: Timestep is 1.15723345588235
1115: Timestep is 1.15723345588235
58: Timestep is 1.15723345588235
1388: Timestep is 1.15723345588235
1670: Timestep is 1.15723345588235
1389: Timestep is 1.15723345588235
1671: Timestep is 1.15723345588235
59: Timestep is 1.15723345588235
1672: Timestep is 1.15723345588235
1116: Timestep is 1.15723345588235
1390: Timestep is 1.15723345588235
1673: Timestep is 1.15723345588235
289: Timestep is 1.15723345588235
585: Timestep is 1.15723345588235
1674: Timestep is 1.15723345588235
60: Timestep is 1.15723345588235
1391: Timestep is 1.15723345588235
853: Timestep is 1.15723345588235
290: Timestep is 1.15723345588235
1117: Timestep is 1.15723345588235
587: Timestep is 1.15723345588235
61: Timestep is 1.15723345588235
1944: Timestep is 1.15723345588235
1675: Timestep is 1.15723345588235
854: Timestep is 1.15723345588235
291: Timestep is 1.15723345588235
1119: Timestep is 1.15723345588235
62: Timestep is 1.15723345588235
1392: Timestep is 1.15723345588235
855: Timestep is 1.15723345588235
292: Timestep is 1.15723345588235
590: Timestep is 1.15723345588235
63: Timestep is 1.15723345588235
1945: Timestep is 1.15723345588235
1393: Timestep is 1.15723345588235
856: Timestep is 1.15723345588235
293: Timestep is 1.15723345588235
591: Timestep is 1.15723345588235
1946: Timestep is 1.15723345588235
857: Timestep is 1.15723345588235
294: Timestep is 1.15723345588235
592: Timestep is 1.15723345588235
1947: Timestep is 1.15723345588235
295: Timestep is 1.15723345588235
593: Timestep is 1.15723345588235
1948: Timestep is 1.15723345588235
858: Timestep is 1.15723345588235
1949: Timestep is 1.15723345588235
1950: Timestep is 1.15723345588235
859: Timestep is 1.15723345588235
1120: Timestep is 1.15723345588235
68: Timestep is 1.15723345588235
1394: Timestep is 1.15723345588235
1676: Timestep is 1.15723345588235
1121: Timestep is 1.15723345588235
69: Timestep is 1.15723345588235
1122: Timestep is 1.15723345588235
1395: Timestep is 1.15723345588235
1677: Timestep is 1.15723345588235
594: Timestep is 1.15723345588235
1396: Timestep is 1.15723345588235
1678: Timestep is 1.15723345588235
1123: Timestep is 1.15723345588235
70: Timestep is 1.15723345588235
1679: Timestep is 1.15723345588235
1124: Timestep is 1.15723345588235
1397: Timestep is 1.15723345588235
1680: Timestep is 1.15723345588235
296: Timestep is 1.15723345588235
597: Timestep is 1.15723345588235
1681: Timestep is 1.15723345588235
71: Timestep is 1.15723345588235
1398: Timestep is 1.15723345588235
1125: Timestep is 1.15723345588235
860: Timestep is 1.15723345588235
297: Timestep is 1.15723345588235
599: Timestep is 1.15723345588235
72: Timestep is 1.15723345588235
1951: Timestep is 1.15723345588235
1399: Timestep is 1.15723345588235
1682: Timestep is 1.15723345588235
861: Timestep is 1.15723345588235
298: Timestep is 1.15723345588235
1126: Timestep is 1.15723345588235
600: Timestep is 1.15723345588235
73: Timestep is 1.15723345588235
862: Timestep is 1.15723345588235
299: Timestep is 1.15723345588235
601: Timestep is 1.15723345588235
75: Timestep is 1.15723345588235
1952: Timestep is 1.15723345588235
1400: Timestep is 1.15723345588235
863: Timestep is 1.15723345588235
300: Timestep is 1.15723345588235
602: Timestep is 1.15723345588235
1953: Timestep is 1.15723345588235
864: Timestep is 1.15723345588235
301: Timestep is 1.15723345588235
603: Timestep is 1.15723345588235
1954: Timestep is 1.15723345588235
302: Timestep is 1.15723345588235
1955: Timestep is 1.15723345588235
865: Timestep is 1.15723345588235
1957: Timestep is 1.15723345588235
866: Timestep is 1.15723345588235
1127: Timestep is 1.15723345588235
1958: Timestep is 1.15723345588235
1401: Timestep is 1.15723345588235
1683: Timestep is 1.15723345588235
1128: Timestep is 1.15723345588235
1129: Timestep is 1.15723345588235
1684: Timestep is 1.15723345588235
1130: Timestep is 1.15723345588235
77: Timestep is 1.15723345588235
1402: Timestep is 1.15723345588235
1685: Timestep is 1.15723345588235
1131: Timestep is 1.15723345588235
80: Timestep is 1.15723345588235
1403: Timestep is 1.15723345588235
1686: Timestep is 1.15723345588235
1132: Timestep is 1.15723345588235
604: Timestep is 1.15723345588235
867: Timestep is 1.15723345588235
303: Timestep is 1.15723345588235
605: Timestep is 1.15723345588235
81: Timestep is 1.15723345588235
1959: Timestep is 1.15723345588235
1404: Timestep is 1.15723345588235
1687: Timestep is 1.15723345588235
868: Timestep is 1.15723345588235
304: Timestep is 1.15723345588235
606: Timestep is 1.15723345588235
82: Timestep is 1.15723345588235
305: Timestep is 1.15723345588235
613: Timestep is 1.15723345588235
83: Timestep is 1.15723345588235
1960: Timestep is 1.15723345588235
1405: Timestep is 1.15723345588235
1688: Timestep is 1.15723345588235
869: Timestep is 1.15723345588235
306: Timestep is 1.15723345588235
614: Timestep is 1.15723345588235
85: Timestep is 1.15723345588235
1961: Timestep is 1.15723345588235
1406: Timestep is 1.15723345588235
1689: Timestep is 1.15723345588235
307: Timestep is 1.15723345588235
616: Timestep is 1.15723345588235
86: Timestep is 1.15723345588235
1962: Timestep is 1.15723345588235
870: Timestep is 1.15723345588235
308: Timestep is 1.15723345588235
617: Timestep is 1.15723345588235
871: Timestep is 1.15723345588235
309: Timestep is 1.15723345588235
1133: Timestep is 1.15723345588235
1964: Timestep is 1.15723345588235
1690: Timestep is 1.15723345588235
872: Timestep is 1.15723345588235
1134: Timestep is 1.15723345588235
873: Timestep is 1.15723345588235
1135: Timestep is 1.15723345588235
1965: Timestep is 1.15723345588235
1691: Timestep is 1.15723345588235
1136: Timestep is 1.15723345588235
1966: Timestep is 1.15723345588235
1137: Timestep is 1.15723345588235
92: Timestep is 1.15723345588235
1692: Timestep is 1.15723345588235
1138: Timestep is 1.15723345588235
93: Timestep is 1.15723345588235
1693: Timestep is 1.15723345588235
1407: Timestep is 1.15723345588235
874: Timestep is 1.15723345588235
310: Timestep is 1.15723345588235
1139: Timestep is 1.15723345588235
618: Timestep is 1.15723345588235
95: Timestep is 1.15723345588235
1967: Timestep is 1.15723345588235
1694: Timestep is 1.15723345588235
875: Timestep is 1.15723345588235
311: Timestep is 1.15723345588235
619: Timestep is 1.15723345588235
97: Timestep is 1.15723345588235
1408: Timestep is 1.15723345588235
312: Timestep is 1.15723345588235
621: Timestep is 1.15723345588235
100: Timestep is 1.15723345588235
1968: Timestep is 1.15723345588235
1409: Timestep is 1.15723345588235
1695: Timestep is 1.15723345588235
876: Timestep is 1.15723345588235
313: Timestep is 1.15723345588235
622: Timestep is 1.15723345588235
101: Timestep is 1.15723345588235
1410: Timestep is 1.15723345588235
314: Timestep is 1.15723345588235
628: Timestep is 1.15723345588235
102: Timestep is 1.15723345588235
1969: Timestep is 1.15723345588235
1411: Timestep is 1.15723345588235
877: Timestep is 1.15723345588235
315: Timestep is 1.15723345588235
1412: Timestep is 1.15723345588235
878: Timestep is 1.15723345588235
316: Timestep is 1.15723345588235
1140: Timestep is 1.15723345588235
629: Timestep is 1.15723345588235
1970: Timestep is 1.15723345588235
1413: Timestep is 1.15723345588235
1696: Timestep is 1.15723345588235
879: Timestep is 1.15723345588235
317: Timestep is 1.15723345588235
1141: Timestep is 1.15723345588235
630: Timestep is 1.15723345588235
1971: Timestep is 1.15723345588235
880: Timestep is 1.15723345588235
1142: Timestep is 1.15723345588235
1972: Timestep is 1.15723345588235
1697: Timestep is 1.15723345588235
1143: Timestep is 1.15723345588235
103: Timestep is 1.15723345588235
1973: Timestep is 1.15723345588235
1699: Timestep is 1.15723345588235
1144: Timestep is 1.15723345588235
1700: Timestep is 1.15723345588235
1145: Timestep is 1.15723345588235
106: Timestep is 1.15723345588235
1701: Timestep is 1.15723345588235
318: Timestep is 1.15723345588235
1146: Timestep is 1.15723345588235
631: Timestep is 1.15723345588235
110: Timestep is 1.15723345588235
1414: Timestep is 1.15723345588235
881: Timestep is 1.15723345588235
319: Timestep is 1.15723345588235
632: Timestep is 1.15723345588235
120: Timestep is 1.15723345588235
1974: Timestep is 1.15723345588235
1702: Timestep is 1.15723345588235
882: Timestep is 1.15723345588235
320: Timestep is 1.15723345588235
633: Timestep is 1.15723345588235
121: Timestep is 1.15723345588235
1415: Timestep is 1.15723345588235
1703: Timestep is 1.15723345588235
883: Timestep is 1.15723345588235
321: Timestep is 1.15723345588235
634: Timestep is 1.15723345588235
122: Timestep is 1.15723345588235
1975: Timestep is 1.15723345588235
1416: Timestep is 1.15723345588235
1704: Timestep is 1.15723345588235
322: Timestep is 1.15723345588235
635: Timestep is 1.15723345588235
123: Timestep is 1.15723345588235
1976: Timestep is 1.15723345588235
1417: Timestep is 1.15723345588235
323: Timestep is 1.15723345588235
636: Timestep is 1.15723345588235
1977: Timestep is 1.15723345588235
1418: Timestep is 1.15723345588235
884: Timestep is 1.15723345588235
324: Timestep is 1.15723345588235
1147: Timestep is 1.15723345588235
1978: Timestep is 1.15723345588235
1419: Timestep is 1.15723345588235
637: Timestep is 1.15723345588235
1420: Timestep is 1.15723345588235
1979: Timestep is 1.15723345588235
1421: Timestep is 1.15723345588235
885: Timestep is 1.15723345588235
1148: Timestep is 1.15723345588235
638: Timestep is 1.15723345588235
1706: Timestep is 1.15723345588235
886: Timestep is 1.15723345588235
325: Timestep is 1.15723345588235
132: Timestep is 1.15723345588235
1980: Timestep is 1.15723345588235
1422: Timestep is 1.15723345588235
887: Timestep is 1.15723345588235
326: Timestep is 1.15723345588235
1149: Timestep is 1.15723345588235
639: Timestep is 1.15723345588235
136: Timestep is 1.15723345588235
1423: Timestep is 1.15723345588235
1707: Timestep is 1.15723345588235
888: Timestep is 1.15723345588235
327: Timestep is 1.15723345588235
1150: Timestep is 1.15723345588235
640: Timestep is 1.15723345588235
137: Timestep is 1.15723345588235
1981: Timestep is 1.15723345588235
1708: Timestep is 1.15723345588235
1151: Timestep is 1.15723345588235
138: Timestep is 1.15723345588235
1424: Timestep is 1.15723345588235
1709: Timestep is 1.15723345588235
1152: Timestep is 1.15723345588235
139: Timestep is 1.15723345588235
1425: Timestep is 1.15723345588235
1710: Timestep is 1.15723345588235
1153: Timestep is 1.15723345588235
641: Timestep is 1.15723345588235
140: Timestep is 1.15723345588235
1982: Timestep is 1.15723345588235
1711: Timestep is 1.15723345588235
328: Timestep is 1.15723345588235
1154: Timestep is 1.15723345588235
141: Timestep is 1.15723345588235
1712: Timestep is 1.15723345588235
889: Timestep is 1.15723345588235
329: Timestep is 1.15723345588235
1155: Timestep is 1.15723345588235
643: Timestep is 1.15723345588235
1983: Timestep is 1.15723345588235
1426: Timestep is 1.15723345588235
1713: Timestep is 1.15723345588235
890: Timestep is 1.15723345588235
330: Timestep is 1.15723345588235
1157: Timestep is 1.15723345588235
644: Timestep is 1.15723345588235
1984: Timestep is 1.15723345588235
891: Timestep is 1.15723345588235
331: Timestep is 1.15723345588235
1158: Timestep is 1.15723345588235
645: Timestep is 1.15723345588235
142: Timestep is 1.15723345588235
1985: Timestep is 1.15723345588235
1427: Timestep is 1.15723345588235
1714: Timestep is 1.15723345588235
892: Timestep is 1.15723345588235
1159: Timestep is 1.15723345588235
647: Timestep is 1.15723345588235
1986: Timestep is 1.15723345588235
1428: Timestep is 1.15723345588235
893: Timestep is 1.15723345588235
1160: Timestep is 1.15723345588235
1987: Timestep is 1.15723345588235
1429: Timestep is 1.15723345588235
1715: Timestep is 1.15723345588235
894: Timestep is 1.15723345588235
143: Timestep is 1.15723345588235
1430: Timestep is 1.15723345588235
895: Timestep is 1.15723345588235
332: Timestep is 1.15723345588235
1161: Timestep is 1.15723345588235
648: Timestep is 1.15723345588235
144: Timestep is 1.15723345588235
1988: Timestep is 1.15723345588235
1716: Timestep is 1.15723345588235
333: Timestep is 1.15723345588235
1162: Timestep is 1.15723345588235
649: Timestep is 1.15723345588235
145: Timestep is 1.15723345588235
1431: Timestep is 1.15723345588235
334: Timestep is 1.15723345588235
650: Timestep is 1.15723345588235
146: Timestep is 1.15723345588235
1989: Timestep is 1.15723345588235
1432: Timestep is 1.15723345588235
1719: Timestep is 1.15723345588235
896: Timestep is 1.15723345588235
335: Timestep is 1.15723345588235
651: Timestep is 1.15723345588235
147: Timestep is 1.15723345588235
1991: Timestep is 1.15723345588235
1433: Timestep is 1.15723345588235
1720: Timestep is 1.15723345588235
336: Timestep is 1.15723345588235
149: Timestep is 1.15723345588235
1721: Timestep is 1.15723345588235
652: Timestep is 1.15723345588235
1996: Timestep is 1.15723345588235
897: Timestep is 1.15723345588235
337: Timestep is 1.15723345588235
898: Timestep is 1.15723345588235
653: Timestep is 1.15723345588235
1997: Timestep is 1.15723345588235
338: Timestep is 1.15723345588235
899: Timestep is 1.15723345588235
1164: Timestep is 1.15723345588235
655: Timestep is 1.15723345588235
150: Timestep is 1.15723345588235
1998: Timestep is 1.15723345588235
1434: Timestep is 1.15723345588235
1723: Timestep is 1.15723345588235
900: Timestep is 1.15723345588235
1165: Timestep is 1.15723345588235
1999: Timestep is 1.15723345588235
901: Timestep is 1.15723345588235
1166: Timestep is 1.15723345588235
1435: Timestep is 1.15723345588235
1724: Timestep is 1.15723345588235
902: Timestep is 1.15723345588235
1167: Timestep is 1.15723345588235
1436: Timestep is 1.15723345588235
1725: Timestep is 1.15723345588235
1168: Timestep is 1.15723345588235
151: Timestep is 1.15723345588235
1437: Timestep is 1.15723345588235
1727: Timestep is 1.15723345588235
1438: Timestep is 1.15723345588235
339: Timestep is 1.15723345588235
1172: Timestep is 1.15723345588235
657: Timestep is 1.15723345588235
152: Timestep is 1.15723345588235
1728: Timestep is 1.15723345588235
340: Timestep is 1.15723345588235
1173: Timestep is 1.15723345588235
658: Timestep is 1.15723345588235
154: Timestep is 1.15723345588235
2000: Timestep is 1.15723345588235
1439: Timestep is 1.15723345588235
903: Timestep is 1.15723345588235
341: Timestep is 1.15723345588235
659: Timestep is 1.15723345588235
155: Timestep is 1.15723345588235
1440: Timestep is 1.15723345588235
1729: Timestep is 1.15723345588235
342: Timestep is 1.15723345588235
660: Timestep is 1.15723345588235
157: Timestep is 1.15723345588235
1730: Timestep is 1.15723345588235
343: Timestep is 1.15723345588235
661: Timestep is 1.15723345588235
159: Timestep is 1.15723345588235
2002: Timestep is 1.15723345588235
1731: Timestep is 1.15723345588235
904: Timestep is 1.15723345588235
160: Timestep is 1.15723345588235
905: Timestep is 1.15723345588235
344: Timestep is 1.15723345588235
1174: Timestep is 1.15723345588235
662: Timestep is 1.15723345588235
2003: Timestep is 1.15723345588235
1441: Timestep is 1.15723345588235
1732: Timestep is 1.15723345588235
906: Timestep is 1.15723345588235
345: Timestep is 1.15723345588235
1175: Timestep is 1.15723345588235
663: Timestep is 1.15723345588235
2004: Timestep is 1.15723345588235
907: Timestep is 1.15723345588235
1177: Timestep is 1.15723345588235
664: Timestep is 1.15723345588235
162: Timestep is 1.15723345588235
2008: Timestep is 1.15723345588235
1442: Timestep is 1.15723345588235
1735: Timestep is 1.15723345588235
908: Timestep is 1.15723345588235
1178: Timestep is 1.15723345588235
2009: Timestep is 1.15723345588235
1443: Timestep is 1.15723345588235
