#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.9016848555e+00    3.4888141162e+01   -9.6079127169e+00    3.7062278613e+00    7.6909109631e+00    7.0352107511e+00   -2.5085183987e+01    7.5114955555e-01    2.5872000000e+04    2.3544038341e-01    5.7386967571e-01
         1   -5.9032293972e+00    3.4909099425e+01   -9.6451894955e+00    3.7419600983e+00    7.7123093692e+00    7.0352107511e+00   -2.5155364648e+01    7.6265503169e-01    2.5872000000e+04    2.3581809119e-01    5.7279950332e-01
         2   -5.9016629431e+00    3.4888905247e+01   -9.6282238700e+00    3.7265609268e+00    7.7228442568e+00    7.0352107511e+00   -2.5171483911e+01    7.8520503295e-01    2.5872000000e+04    2.3607073834e-01    5.7400254136e-01
         3   -5.9052632449e+00    3.4941291398e+01   -9.6266039086e+00    3.7213406637e+00    7.6989707187e+00    7.0352107511e+00   -2.5143868343e+01    7.8308296420e-01    2.5872000000e+04    2.3556102016e-01    5.7386967571e-01
         4   -5.9037330408e+00    3.4911863351e+01   -9.6188833470e+00    3.7151503062e+00    7.6956421965e+00    7.0352107511e+00   -2.5124054167e+01    7.7431787254e-01    2.5872000000e+04    2.3526771096e-01    5.7380445076e-01
         5   -5.9030718675e+00    3.4905642909e+01   -9.6145684812e+00    3.7114966137e+00    7.6948914607e+00    7.0352107511e+00   -2.5104920230e+01    7.6024953702e-01    2.5872000000e+04    2.3543341687e-01    5.7446877899e-01
         6   -5.9047221710e+00    3.4930115806e+01   -9.6267900229e+00    3.7220678519e+00    7.7077438284e+00    7.0352107511e+00   -2.5142628909e+01    7.7288430624e-01    2.5872000000e+04    2.3574953024e-01    5.7299276245e-01
         7   -5.9028394903e+00    3.4905577853e+01   -9.6216732656e+00    3.7188337753e+00    7.6989823621e+00    7.0352107511e+00   -2.5127696032e+01    7.7182965281e-01    2.5872000000e+04    2.3523368545e-01    5.7316427992e-01
         8   -5.9031512504e+00    3.4905609383e+01   -9.6213497070e+00    3.7181984566e+00    7.6905474174e+00    7.0352107511e+00   -2.5111998465e+01    7.6489058959e-01    2.5872000000e+04    2.3574603746e-01    5.7409433944e-01
         9   -5.9020592578e+00    3.4896867832e+01   -9.6102173117e+00    3.7081580539e+00    7.6965409120e+00    7.0352107511e+00   -2.5124440822e+01    7.8247184762e-01    2.5872000000e+04    2.3556018984e-01    5.7331767934e-01
        10   -5.9024085122e+00    3.4897143654e+01   -9.6378835394e+00    3.7354750272e+00    7.7039958808e+00    7.0352107511e+00   -2.5146455547e+01    7.6936537562e-01    2.5872000000e+04    2.3575685483e-01    5.7285385745e-01
        11   -5.9045267600e+00    3.4923957105e+01   -9.6195998400e+00    3.7150730800e+00    7.6953945772e+00    7.0352107511e+00   -2.5118868798e+01    7.6866362932e-01    2.5872000000e+04    2.3582843793e-01    5.7423928378e-01
        12   -5.8989645295e+00    3.4858686290e+01   -9.6371037459e+00    3.7381392163e+00    7.7248998202e+00    7.0352107511e+00   -2.5167597299e+01    7.7038298155e-01    2.5872000000e+04    2.3565334076e-01    5.7343121908e-01
        13   -5.9027897705e+00    3.4911089834e+01   -9.6291179824e+00    3.7263282119e+00    7.7127518250e+00    7.0352107511e+00   -2.5146508877e+01    7.6942831800e-01    2.5872000000e+04    2.3586749945e-01    5.7378270911e-01
        14   -5.9005245990e+00    3.4877302105e+01   -9.6118690403e+00    3.7113444414e+00    7.6781451798e+00    7.0352107511e+00   -2.5101237415e+01    7.7601244407e-01    2.5872000000e+04    2.3509479955e-01    5.7344571351e-01
        15   -5.8996966447e+00    3.4884691616e+01   -9.6334028848e+00    3.7337062401e+00    7.7167103111e+00    7.0352107511e+00   -2.5168514446e+01    7.8319049868e-01    2.5872000000e+04    2.3568148851e-01    5.7422116574e-01
        16   -5.9037949833e+00    3.4915685250e+01   -9.6071527091e+00    3.7033577259e+00    7.6773893274e+00    7.0352107511e+00   -2.5080272002e+01    7.6051921435e-01    2.5872000000e+04    2.3477803717e-01    5.7379841141e-01
        17   -5.9032204309e+00    3.4907487910e+01   -9.6131411449e+00    3.7099207140e+00    7.6892633557e+00    7.0352107511e+00   -2.5101435578e+01    7.6382032672e-01    2.5872000000e+04    2.3558747286e-01    5.7405568762e-01
        18   -5.9034150124e+00    3.4911026881e+01   -9.6349242884e+00    3.7315092759e+00    7.6933452457e+00    7.0352107511e+00   -2.5128081788e+01    7.6460150306e-01    2.5872000000e+04    2.3537423714e-01    5.7441563273e-01
        19   -5.9053806254e+00    3.4933766451e+01   -9.6289464827e+00    3.7235658573e+00    7.7040749095e+00    7.0352107511e+00   -2.5150005140e+01    7.8177299656e-01    2.5872000000e+04    2.3555394281e-01    5.7345175286e-01
