0: output to qw.dmc.o
994: Timestep is 1.15600183823529
1094: Timestep is 1.15600183823529
1654: Timestep is 1.15600183823529
2130: Timestep is 1.15600183823529
1397: Timestep is 1.15600183823529
672: Timestep is 1.15600183823529
525: Timestep is 1.15600183823529
995: Timestep is 1.15600183823529
1095: Timestep is 1.15600183823529
673: Timestep is 1.15600183823529
528: Timestep is 1.15600183823529
996: Timestep is 1.15600183823529
1096: Timestep is 1.15600183823529
17: Timestep is 1.15600183823529
1398: Timestep is 1.15600183823529
529: Timestep is 1.15600183823529
998: Timestep is 1.15600183823529
1097: Timestep is 1.15600183823529
2135: Timestep is 1.15600183823529
1655: Timestep is 1.15600183823529
2137: Timestep is 1.15600183823529
18: Timestep is 1.15600183823529
1400: Timestep is 1.15600183823529
675: Timestep is 1.15600183823529
532: Timestep is 1.15600183823529
1656: Timestep is 1.15600183823529
2138: Timestep is 1.15600183823529
19: Timestep is 1.15600183823529
1401: Timestep is 1.15600183823529
1099: Timestep is 1.15600183823529
1657: Timestep is 1.15600183823529
2140: Timestep is 1.15600183823529
21: Timestep is 1.15600183823529
676: Timestep is 1.15600183823529
533: Timestep is 1.15600183823529
1658: Timestep is 1.15600183823529
2141: Timestep is 1.15600183823529
23: Timestep is 1.15600183823529
537: Timestep is 1.15600183823529
1659: Timestep is 1.15600183823529
24: Timestep is 1.15600183823529
677: Timestep is 1.15600183823529
999: Timestep is 1.15600183823529
1661: Timestep is 1.15600183823529
540: Timestep is 1.15600183823529
1100: Timestep is 1.15600183823529
1001: Timestep is 1.15600183823529
2147: Timestep is 1.15600183823529
25: Timestep is 1.15600183823529
1402: Timestep is 1.15600183823529
678: Timestep is 1.15600183823529
541: Timestep is 1.15600183823529
1002: Timestep is 1.15600183823529
1101: Timestep is 1.15600183823529
1013: Timestep is 1.15600183823529
1103: Timestep is 1.15600183823529
1405: Timestep is 1.15600183823529
685: Timestep is 1.15600183823529
543: Timestep is 1.15600183823529
1014: Timestep is 1.15600183823529
1104: Timestep is 1.15600183823529
2150: Timestep is 1.15600183823529
1407: Timestep is 1.15600183823529
687: Timestep is 1.15600183823529
272: Timestep is 1.15600183823529
1015: Timestep is 1.15600183823529
1105: Timestep is 1.15600183823529
26: Timestep is 1.15600183823529
1408: Timestep is 1.15600183823529
691: Timestep is 1.15600183823529
274: Timestep is 1.15600183823529
1021: Timestep is 1.15600183823529
1410: Timestep is 1.15600183823529
275: Timestep is 1.15600183823529
2151: Timestep is 1.15600183823529
276: Timestep is 1.15600183823529
1106: Timestep is 1.15600183823529
1662: Timestep is 1.15600183823529
2154: Timestep is 1.15600183823529
27: Timestep is 1.15600183823529
1412: Timestep is 1.15600183823529
695: Timestep is 1.15600183823529
1663: Timestep is 1.15600183823529
2158: Timestep is 1.15600183823529
28: Timestep is 1.15600183823529
1664: Timestep is 1.15600183823529
2170: Timestep is 1.15600183823529
29: Timestep is 1.15600183823529
1413: Timestep is 1.15600183823529
702: Timestep is 1.15600183823529
1107: Timestep is 1.15600183823529
1665: Timestep is 1.15600183823529
1905: Timestep is 1.15600183823529
30: Timestep is 1.15600183823529
1666: Timestep is 1.15600183823529
31: Timestep is 1.15600183823529
1022: Timestep is 1.15600183823529
1667: Timestep is 1.15600183823529
703: Timestep is 1.15600183823529
1668: Timestep is 1.15600183823529
1023: Timestep is 1.15600183823529
1109: Timestep is 1.15600183823529
1906: Timestep is 1.15600183823529
1414: Timestep is 1.15600183823529
709: Timestep is 1.15600183823529
278: Timestep is 1.15600183823529
1025: Timestep is 1.15600183823529
1110: Timestep is 1.15600183823529
32: Timestep is 1.15600183823529
1415: Timestep is 1.15600183823529
1028: Timestep is 1.15600183823529
1111: Timestep is 1.15600183823529
710: Timestep is 1.15600183823529
279: Timestep is 1.15600183823529
1029: Timestep is 1.15600183823529
1112: Timestep is 1.15600183823529
1907: Timestep is 1.15600183823529
1416: Timestep is 1.15600183823529
712: Timestep is 1.15600183823529
281: Timestep is 1.15600183823529
1031: Timestep is 1.15600183823529
1114: Timestep is 1.15600183823529
33: Timestep is 1.15600183823529
713: Timestep is 1.15600183823529
282: Timestep is 1.15600183823529
1039: Timestep is 1.15600183823529
1417: Timestep is 1.15600183823529
283: Timestep is 1.15600183823529
284: Timestep is 1.15600183823529
1669: Timestep is 1.15600183823529
1908: Timestep is 1.15600183823529
34: Timestep is 1.15600183823529
1418: Timestep is 1.15600183823529
285: Timestep is 1.15600183823529
1670: Timestep is 1.15600183823529
1909: Timestep is 1.15600183823529
35: Timestep is 1.15600183823529
1672: Timestep is 1.15600183823529
1910: Timestep is 1.15600183823529
36: Timestep is 1.15600183823529
1420: Timestep is 1.15600183823529
287: Timestep is 1.15600183823529
1673: Timestep is 1.15600183823529
1914: Timestep is 1.15600183823529
37: Timestep is 1.15600183823529
1421: Timestep is 1.15600183823529
1674: Timestep is 1.15600183823529
1915: Timestep is 1.15600183823529
39: Timestep is 1.15600183823529
1422: Timestep is 1.15600183823529
718: Timestep is 1.15600183823529
40: Timestep is 1.15600183823529
1045: Timestep is 1.15600183823529
1116: Timestep is 1.15600183823529
1675: Timestep is 1.15600183823529
720: Timestep is 1.15600183823529
288: Timestep is 1.15600183823529
1046: Timestep is 1.15600183823529
1117: Timestep is 1.15600183823529
1676: Timestep is 1.15600183823529
1047: Timestep is 1.15600183823529
1118: Timestep is 1.15600183823529
722: Timestep is 1.15600183823529
289: Timestep is 1.15600183823529
1049: Timestep is 1.15600183823529
1119: Timestep is 1.15600183823529
725: Timestep is 1.15600183823529
291: Timestep is 1.15600183823529
1052: Timestep is 1.15600183823529
1121: Timestep is 1.15600183823529
1423: Timestep is 1.15600183823529
726: Timestep is 1.15600183823529
294: Timestep is 1.15600183823529
1053: Timestep is 1.15600183823529
1124: Timestep is 1.15600183823529
728: Timestep is 1.15600183823529
295: Timestep is 1.15600183823529
1916: Timestep is 1.15600183823529
1424: Timestep is 1.15600183823529
734: Timestep is 1.15600183823529
1054: Timestep is 1.15600183823529
1126: Timestep is 1.15600183823529
1917: Timestep is 1.15600183823529
41: Timestep is 1.15600183823529
297: Timestep is 1.15600183823529
1425: Timestep is 1.15600183823529
298: Timestep is 1.15600183823529
1919: Timestep is 1.15600183823529
42: Timestep is 1.15600183823529
1678: Timestep is 1.15600183823529
1426: Timestep is 1.15600183823529
1921: Timestep is 1.15600183823529
43: Timestep is 1.15600183823529
1428: Timestep is 1.15600183823529
1679: Timestep is 1.15600183823529
1922: Timestep is 1.15600183823529
45: Timestep is 1.15600183823529
735: Timestep is 1.15600183823529
1681: Timestep is 1.15600183823529
46: Timestep is 1.15600183823529
1429: Timestep is 1.15600183823529
1682: Timestep is 1.15600183823529
47: Timestep is 1.15600183823529
1430: Timestep is 1.15600183823529
736: Timestep is 1.15600183823529
1684: Timestep is 1.15600183823529
48: Timestep is 1.15600183823529
1688: Timestep is 1.15600183823529
1055: Timestep is 1.15600183823529
1690: Timestep is 1.15600183823529
1129: Timestep is 1.15600183823529
739: Timestep is 1.15600183823529
301: Timestep is 1.15600183823529
1059: Timestep is 1.15600183823529
1130: Timestep is 1.15600183823529
1923: Timestep is 1.15600183823529
1431: Timestep is 1.15600183823529
743: Timestep is 1.15600183823529
302: Timestep is 1.15600183823529
1060: Timestep is 1.15600183823529
1131: Timestep is 1.15600183823529
1925: Timestep is 1.15600183823529
1432: Timestep is 1.15600183823529
1063: Timestep is 1.15600183823529
1132: Timestep is 1.15600183823529
745: Timestep is 1.15600183823529
304: Timestep is 1.15600183823529
1065: Timestep is 1.15600183823529
1133: Timestep is 1.15600183823529
49: Timestep is 1.15600183823529
761: Timestep is 1.15600183823529
305: Timestep is 1.15600183823529
1068: Timestep is 1.15600183823529
1136: Timestep is 1.15600183823529
1433: Timestep is 1.15600183823529
762: Timestep is 1.15600183823529
306: Timestep is 1.15600183823529
1069: Timestep is 1.15600183823529
1137: Timestep is 1.15600183823529
307: Timestep is 1.15600183823529
310: Timestep is 1.15600183823529
1926: Timestep is 1.15600183823529
1693: Timestep is 1.15600183823529
50: Timestep is 1.15600183823529
1434: Timestep is 1.15600183823529
770: Timestep is 1.15600183823529
311: Timestep is 1.15600183823529
1694: Timestep is 1.15600183823529
1928: Timestep is 1.15600183823529
51: Timestep is 1.15600183823529
1435: Timestep is 1.15600183823529
1695: Timestep is 1.15600183823529
1931: Timestep is 1.15600183823529
52: Timestep is 1.15600183823529
1436: Timestep is 1.15600183823529
777: Timestep is 1.15600183823529
1698: Timestep is 1.15600183823529
1932: Timestep is 1.15600183823529
1439: Timestep is 1.15600183823529
1699: Timestep is 1.15600183823529
1933: Timestep is 1.15600183823529
53: Timestep is 1.15600183823529
1070: Timestep is 1.15600183823529
1935: Timestep is 1.15600183823529
1138: Timestep is 1.15600183823529
1937: Timestep is 1.15600183823529
778: Timestep is 1.15600183823529
1072: Timestep is 1.15600183823529
1139: Timestep is 1.15600183823529
1700: Timestep is 1.15600183823529
54: Timestep is 1.15600183823529
1441: Timestep is 1.15600183823529
781: Timestep is 1.15600183823529
312: Timestep is 1.15600183823529
1074: Timestep is 1.15600183823529
1140: Timestep is 1.15600183823529
1701: Timestep is 1.15600183823529
56: Timestep is 1.15600183823529
1442: Timestep is 1.15600183823529
1075: Timestep is 1.15600183823529
1141: Timestep is 1.15600183823529
58: Timestep is 1.15600183823529
782: Timestep is 1.15600183823529
313: Timestep is 1.15600183823529
1077: Timestep is 1.15600183823529
1144: Timestep is 1.15600183823529
59: Timestep is 1.15600183823529
1443: Timestep is 1.15600183823529
785: Timestep is 1.15600183823529
314: Timestep is 1.15600183823529
1078: Timestep is 1.15600183823529
1146: Timestep is 1.15600183823529
787: Timestep is 1.15600183823529
315: Timestep is 1.15600183823529
1079: Timestep is 1.15600183823529
1147: Timestep is 1.15600183823529
316: Timestep is 1.15600183823529
1444: Timestep is 1.15600183823529
317: Timestep is 1.15600183823529
