#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.9226197033e+00    3.5128852584e+01   -9.9485661064e+00    4.0259464031e+00    8.0747410366e+00    7.0352112452e+00   -2.5773681206e+01    7.1516281809e-01    2.5536000000e+04    2.9127508063e+00    5.5212004621e-01
         1   -5.9224068605e+00    3.5131343011e+01   -9.9405633738e+00    4.0181565133e+00    8.0600785482e+00    7.0352112452e+00   -2.5739456978e+01    7.0360381071e-01    2.5536000000e+04    2.9078650031e+00    5.5233542841e-01
         2   -5.9201562536e+00    3.5110188293e+01   -9.9056067573e+00    3.9854505037e+00    8.0563794190e+00    7.0352112452e+00   -2.5718345141e+01    7.2114771918e-01    2.5536000000e+04    2.9037609263e+00    5.5264014529e-01
         3   -5.9194403024e+00    3.5094976144e+01   -9.8983873125e+00    3.9789470101e+00    8.0542122558e+00    7.0352112452e+00   -2.5706526048e+01    7.1871523461e-01    2.5536000000e+04    2.9053566627e+00    5.5265238291e-01
         4   -5.9198843740e+00    3.5104273352e+01   -9.9365469342e+00    4.0166625602e+00    8.0800340404e+00    7.0352112452e+00   -2.5794372171e+01    7.4257995126e-01    2.5536000000e+04    2.9106989761e+00    5.5162319862e-01
         5   -5.9231424234e+00    3.5144473348e+01   -9.8943117498e+00    3.9711693264e+00    8.0699211019e+00    7.0352112452e+00   -2.5720459268e+01    7.2101517071e-01    2.5536000000e+04    2.9059342002e+00    5.5177984023e-01
         6   -5.9220620653e+00    3.5128353557e+01   -9.9340774177e+00    4.0120153523e+00    8.0908164197e+00    7.0352112452e+00   -2.5786482081e+01    7.2637699888e-01    2.5536000000e+04    2.9192086339e+00    5.5239661654e-01
         7   -5.9202231064e+00    3.5107754938e+01   -9.9123223346e+00    3.9920992282e+00    8.0663401617e+00    7.0352112452e+00   -2.5735761642e+01    7.2188790049e-01    2.5536000000e+04    2.9049797829e+00    5.5186550360e-01
         8   -5.9216426111e+00    3.5126858663e+01   -9.9130047076e+00    3.9913620965e+00    8.0896246321e+00    7.0352112452e+00   -2.5768121374e+01    7.3028078895e-01    2.5536000000e+04    2.9143926933e+00    5.5288000274e-01
         9   -5.9211069571e+00    3.5114295751e+01   -9.9229517277e+00    4.0018447706e+00    8.0939845822e+00    7.0352112452e+00   -2.5783338990e+01    7.3119143449e-01    2.5536000000e+04    2.9108231505e+00    5.5242353932e-01
        10   -5.9213865666e+00    3.5122127025e+01   -9.9226507708e+00    4.0012642042e+00    8.0725844469e+00    7.0352112452e+00   -2.5745250762e+01    7.1480429928e-01    2.5536000000e+04    2.9098751289e+00    5.5282003838e-01
        11   -5.9202947471e+00    3.5117507550e+01   -9.9027932665e+00    3.9824985194e+00    8.0862561821e+00    7.0352112452e+00   -2.5734234482e+01    7.0997378787e-01    2.5536000000e+04    2.9163111324e+00    5.5193403430e-01
        12   -5.9223390252e+00    3.5134569749e+01   -9.9025581769e+00    3.9802191517e+00    8.0567817555e+00    7.0352112452e+00   -2.5723724173e+01    7.2917299553e-01    2.5536000000e+04    2.9039888194e+00    5.5292528195e-01
        13   -5.9180980694e+00    3.5123585907e+01   -9.9383959805e+00    4.0202979111e+00    8.0755163376e+00    7.0352112452e+00   -2.5756281966e+01    7.0715840264e-01    2.5536000000e+04    2.9097861110e+00    5.5290937304e-01
        14   -5.9229879472e+00    3.5132434856e+01   -9.9131087012e+00    3.9901207540e+00    8.0847851570e+00    7.0352112452e+00   -2.5746607756e+01    7.1350265212e-01    2.5536000000e+04    2.9099702025e+00    5.5154732534e-01
        15   -5.9206812471e+00    3.5122625011e+01   -9.9135054215e+00    3.9928241744e+00    8.0624294496e+00    7.0352112452e+00   -2.5728250764e+01    7.1710464787e-01    2.5536000000e+04    2.9085060893e+00    5.5329730576e-01
        16   -5.9230533131e+00    3.5140148376e+01   -9.9431968370e+00    4.0201435239e+00    8.0706346597e+00    7.0352112452e+00   -2.5770808331e+01    7.2176558856e-01    2.5536000000e+04    2.9132240528e+00    5.5211882245e-01
        17   -5.9217630155e+00    3.5127325238e+01   -9.9161774932e+00    3.9944144778e+00    8.0880719503e+00    7.0352112452e+00   -2.5779505508e+01    7.4004481937e-01    2.5536000000e+04    2.9084247949e+00    5.5288734532e-01
        18   -5.9240030554e+00    3.5211047751e+01   -9.9342456056e+00    4.0102425503e+00    8.0700456495e+00    7.0352112452e+00   -2.5770501138e+01    7.3099863760e-01    2.5536000000e+04    2.9088588116e+00    5.5194382440e-01
        19   -5.9231264988e+00    3.5137021558e+01   -9.9806644178e+00    4.0575379190e+00    8.0854581307e+00    7.0352112452e+00   -2.5813799161e+01    7.1246536771e-01    2.5536000000e+04    2.9117918403e+00    5.5095747180e-01
