0: output to qwalk.dmc.o
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000532
sending branch: 0.074437
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000531
sending branch: 0.075917
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000548
sending branch: 0.069087
Finding out where to send: 9.3e-05
sending walkers:1.4e-05
matching: 0.000551
sending branch: 0.075539
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000524
sending branch: 0.083064
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.00059
sending branch: 0.071574
Finding out where to send: 9.8e-05
sending walkers:1.1e-05
matching: 0.000535
sending branch: 0.068711
Finding out where to send: 9.7e-05
sending walkers:1.2e-05
matching: 0.000517
sending branch: 0.068809
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000524
sending branch: 0.070033
Finding out where to send: 0.000104
sending walkers:1.4e-05
matching: 0.000546
sending branch: 0.072298
Finding out where to send: 0.000103
sending walkers:1.1e-05
matching: 0.00054
sending branch: 0.068813
Finding out where to send: 0.0001
sending walkers:1e-05
matching: 0.000549
sending branch: 0.069837
Finding out where to send: 9.8e-05
sending walkers:1.4e-05
matching: 0.000525
sending branch: 0.075243
Finding out where to send: 0.000105
sending walkers:1e-05
matching: 0.000524
sending branch: 0.077561
Finding out where to send: 0.000101
sending walkers:7e-06
matching: 0.000548
sending branch: 0.073918
Finding out where to send: 0.000104
sending walkers:1.1e-05
matching: 0.000519
sending branch: 0.071984
Finding out where to send: 0.000104
sending walkers:1.4e-05
matching: 0.00054
sending branch: 0.069011
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000519
sending branch: 0.074313
Finding out where to send: 0.000109
sending walkers:1.1e-05
matching: 0.000544
sending branch: 0.068358
Finding out where to send: 0.000106
sending walkers:1.3e-05
matching: 0.000539
sending branch: 0.069882
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.00054
sending branch: 0.072126
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000585
sending branch: 0.06744
Finding out where to send: 0.0001
sending walkers:1.1e-05
matching: 0.000584
sending branch: 0.068873
Finding out where to send: 0.000109
sending walkers:1.2e-05
matching: 0.000546
sending branch: 0.078679
Finding out where to send: 0.000105
sending walkers:9e-06
matching: 0.00054
sending branch: 0.072549
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000511
sending branch: 0.071938
Finding out where to send: 9.7e-05
sending walkers:1.3e-05
matching: 0.000533
sending branch: 0.090242
Finding out where to send: 0.0001
sending walkers:1e-05
matching: 0.000523
sending branch: 0.076883
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000519
sending branch: 0.073619
Finding out where to send: 0.000104
sending walkers:1.4e-05
matching: 0.00053
sending branch: 0.075391
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000583
sending branch: 0.077785
Finding out where to send: 9.9e-05
sending walkers:1.1e-05
matching: 0.000537
sending branch: 0.074584
Finding out where to send: 0.000105
sending walkers:1.5e-05
matching: 0.000539
sending branch: 0.074502
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000537
1: Write took 0 seconds
sending branch: 0.123519
Finding out where to send: 0.000109
sending walkers:1.3e-05
matching: 0.000533
sending branch: 0.074311
Finding out where to send: 0.000102
sending walkers:1.4e-05
matching: 0.000523
sending branch: 0.073457
Finding out where to send: 0.000118
sending walkers:1.1e-05
matching: 0.000548
sending branch: 0.078052
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000518
sending branch: 0.077741
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000531
sending branch: 0.071114
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000535
sending branch: 0.072616
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000531
sending branch: 0.074613
Finding out where to send: 0.0001
sending walkers:1.1e-05
matching: 0.000538
sending branch: 0.079325
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.00051
sending branch: 0.076046
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.000533
sending branch: 0.075047
Finding out where to send: 0.000109
sending walkers:1.3e-05
matching: 0.000599
sending branch: 0.071293
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000521
sending branch: 0.068284
Finding out where to send: 0.000169
sending walkers:1.3e-05
matching: 0.000607
sending branch: 0.068017
Finding out where to send: 9.7e-05
sending walkers:1.3e-05
matching: 0.000537
sending branch: 0.069421
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000534
sending branch: 0.070593
Finding out where to send: 0.000103
sending walkers:1e-05
matching: 0.000533
sending branch: 0.068148
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.00055
sending branch: 0.071424
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000535
sending branch: 0.072997
Finding out where to send: 0.000101
sending walkers:9e-06
matching: 0.000539
sending branch: 0.075792
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000539
sending branch: 0.076328
Finding out where to send: 0.000115
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.068437
Finding out where to send: 9.9e-05
sending walkers:1.1e-05
matching: 0.000539
sending branch: 0.068839
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000532
sending branch: 0.070612
Finding out where to send: 0.000115
sending walkers:1.4e-05
matching: 0.000541
sending branch: 0.071177
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000525
sending branch: 0.072351
Finding out where to send: 0.000107
sending walkers:1.1e-05
matching: 0.000537
sending branch: 0.072721
Finding out where to send: 0.000137
sending walkers:1.2e-05
matching: 0.000529
sending branch: 0.080465
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000538
sending branch: 0.071925
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000547
sending branch: 0.077189
Finding out where to send: 0.000118
sending walkers:1.4e-05
matching: 0.000526
sending branch: 0.070902
Finding out where to send: 0.000126
sending walkers:1.1e-05
matching: 0.000539
sending branch: 0.070537
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000516
sending branch: 0.07107
Finding out where to send: 0.000106
sending walkers:1e-05
matching: 0.000602
sending branch: 0.067963
Finding out where to send: 9.6e-05
sending walkers:1.3e-05
matching: 0.000546
sending branch: 0.077638
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000575
sending branch: 0.0698
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000537
sending branch: 0.069166
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000546
sending branch: 0.076326
Finding out where to send: 0.000105
sending walkers:1.3e-05
matching: 0.000537
sending branch: 0.072911
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000556
sending branch: 0.068117
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.000537
sending branch: 0.075569
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000533
sending branch: 0.069605
Finding out where to send: 9.6e-05
sending walkers:1.2e-05
matching: 0.000528
sending branch: 0.074587
Finding out where to send: 0.000104
sending walkers:1.4e-05
matching: 0.000531
sending branch: 0.073594
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000535
sending branch: 0.071741
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000539
sending branch: 0.068178
Finding out where to send: 0.000101
sending walkers:1.4e-05
matching: 0.000517
sending branch: 0.067594
Finding out where to send: 9.9e-05
sending walkers:9e-06
matching: 0.000524
sending branch: 0.070584
Finding out where to send: 0.000111
sending walkers:1.2e-05
matching: 0.00053
sending branch: 0.076037
Finding out where to send: 0.000172
sending walkers:1.2e-05
matching: 0.000535
sending branch: 0.074483
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000529
sending branch: 0.067654
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.072868
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000538
sending branch: 0.077445
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000526
sending branch: 0.071606
Finding out where to send: 0.000109
sending walkers:1.2e-05
matching: 0.000532
sending branch: 0.073352
Finding out where to send: 0.000104
sending walkers:1e-05
matching: 0.000543
sending branch: 0.070358
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.00055
sending branch: 0.071338
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000546
sending branch: 0.076826
Finding out where to send: 0.000101
sending walkers:1e-05
matching: 0.000549
sending branch: 0.074555
Finding out where to send: 0.000104
sending walkers:1.4e-05
matching: 0.000525
sending branch: 0.074641
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.0006
sending branch: 0.073892
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000553
sending branch: 0.070598
Finding out where to send: 0.000104
sending walkers:1.1e-05
matching: 0.000528
sending branch: 0.071858
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.000528
sending branch: 0.070358
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000536
sending branch: 0.068033
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000537
sending branch: 0.069376
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000546
sending branch: 0.070573
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000524
sending branch: 0.079225
Finding out where to send: 0.000103
sending walkers:9e-06
matching: 0.000607
sending branch: 0.073156
Finding out where to send: 0.000111
sending walkers:1.3e-05
matching: 0.000537
sending branch: 0.069537
Finding out where to send: 0.000106
sending walkers:1.3e-05
matching: 0.000537
sending branch: 0.06957
Finding out where to send: 0.000102
sending walkers:1.5e-05
matching: 0.000546
sending branch: 0.068457
Finding out where to send: 0.000102
sending walkers:1e-05
matching: 0.000554
sending branch: 0.074303
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000547
sending branch: 0.075797
Finding out where to send: 9.9e-05
sending walkers:1e-05
matching: 0.000537
sending branch: 0.071631
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000541
sending branch: 0.069219
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000534
sending branch: 0.077359
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000543
sending branch: 0.075575
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.067722
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000535
sending branch: 0.070072
Finding out where to send: 0.000112
sending walkers:1.3e-05
matching: 0.000541
sending branch: 0.069784
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000539
sending branch: 0.068941
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000532
sending branch: 0.074264
Finding out where to send: 0.000101
sending walkers:9e-06
matching: 0.000528
sending branch: 0.069858
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.00054
sending branch: 0.07406
Finding out where to send: 0.000103
sending walkers:1.5e-05
matching: 0.000536
sending branch: 0.077116
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000605
sending branch: 0.073982
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000598
sending branch: 0.072873
Finding out where to send: 0.000116
sending walkers:1.3e-05
matching: 0.000545
sending branch: 0.069516
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000545
sending branch: 0.08767
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000539
sending branch: 0.079184
Finding out where to send: 0.000102
sending walkers:8e-06
matching: 0.000546
sending branch: 0.072498
Finding out where to send: 0.000115
sending walkers:1.3e-05
matching: 0.000534
sending branch: 0.074207
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000539
sending branch: 0.068905
Finding out where to send: 0.000102
sending walkers:9e-06
matching: 0.00053
sending branch: 0.070405
Finding out where to send: 9.8e-05
sending walkers:1.1e-05
matching: 0.000617
sending branch: 0.073796
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000539
sending branch: 0.072251
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.074743
Finding out where to send: 0.000102
sending walkers:1e-05
matching: 0.000543
sending branch: 0.07315
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000601
sending branch: 0.068327
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000547
sending branch: 0.067996
Finding out where to send: 0.000111
sending walkers:1.2e-05
matching: 0.000604
sending branch: 0.069606
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000646
sending branch: 0.076145
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000582
sending branch: 0.071257
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000526
sending branch: 0.069871
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.077203
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000531
sending branch: 0.067495
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000532
sending branch: 0.070863
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000529
sending branch: 0.06946
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000526
sending branch: 0.071327
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000531
sending branch: 0.070891
Finding out where to send: 9.7e-05
sending walkers:9e-06
matching: 0.000525
sending branch: 0.075676
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000545
sending branch: 0.069335
Finding out where to send: 0.000119
sending walkers:1.1e-05
matching: 0.000534
sending branch: 0.069865
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.000537
sending branch: 0.076514
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000562
sending branch: 0.067816
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000548
sending branch: 0.069651
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000529
sending branch: 0.071346
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000548
sending branch: 0.074106
Finding out where to send: 0.000101
sending walkers:1e-05
matching: 0.000551
sending branch: 0.071772
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000546
sending branch: 0.071493
Finding out where to send: 0.000112
sending walkers:1.2e-05
matching: 0.000544
sending branch: 0.068943
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000548
sending branch: 0.086339
Finding out where to send: 0.000104
sending walkers:1e-05
matching: 0.000539
sending branch: 0.070206
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000594
sending branch: 0.074245
Finding out where to send: 0.000101
sending walkers:1.4e-05
matching: 0.000552
sending branch: 0.067361
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000536
sending branch: 0.068749
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000599
sending branch: 0.069435
Finding out where to send: 0.000112
sending walkers:1.3e-05
matching: 0.000537
sending branch: 0.078353
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000533
sending branch: 0.073576
Finding out where to send: 0.000109
sending walkers:1e-05
matching: 0.00053
sending branch: 0.069478
Finding out where to send: 9.8e-05
sending walkers:1.1e-05
matching: 0.00053
sending branch: 0.073658
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000533
sending branch: 0.068887
Finding out where to send: 0.000104
sending walkers:1.1e-05
matching: 0.000535
sending branch: 0.072407
Finding out where to send: 0.000104
sending walkers:1.1e-05
matching: 0.000598
sending branch: 0.068737
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.00054
sending branch: 0.06825
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.00053
sending branch: 0.080275
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.00054
sending branch: 0.069168
Finding out where to send: 0.0001
sending walkers:1.4e-05
matching: 0.000595
sending branch: 0.067736
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000535
sending branch: 0.068424
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000613
sending branch: 0.068793
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.000543
sending branch: 0.069715
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000538
sending branch: 0.070718
Finding out where to send: 0.000102
sending walkers:9e-06
matching: 0.000549
sending branch: 0.073435
Finding out where to send: 0.000104
sending walkers:1.4e-05
matching: 0.000544
sending branch: 0.072186
Finding out where to send: 0.000103
sending walkers:1e-05
matching: 0.000545
sending branch: 0.072993
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.00054
sending branch: 0.068599
Finding out where to send: 9.5e-05
sending walkers:1e-05
matching: 0.000529
sending branch: 0.06849
Finding out where to send: 0.000109
sending walkers:1.2e-05
matching: 0.00056
sending branch: 0.068649
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.00053
sending branch: 0.074295
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000537
sending branch: 0.070839
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000521
sending branch: 0.068628
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000533
sending branch: 0.074057
Finding out where to send: 9.6e-05
sending walkers:1e-05
matching: 0.000537
sending branch: 0.072314
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000529
sending branch: 0.073789
Finding out where to send: 0.000106
sending walkers:1e-05
matching: 0.000542
sending branch: 0.071259
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000546
sending branch: 0.069871
Finding out where to send: 0.000104
sending walkers:1e-05
matching: 0.000543
sending branch: 0.070732
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000543
sending branch: 0.070287
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000538
sending branch: 0.072388
Finding out where to send: 9.8e-05
sending walkers:1.4e-05
matching: 0.000583
sending branch: 0.072745
Finding out where to send: 0.000116
sending walkers:1.1e-05
matching: 0.000533
sending branch: 0.069807
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.00053
sending branch: 0.077662
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000526
sending branch: 0.070622
Finding out where to send: 0.000102
sending walkers:1e-05
matching: 0.00054
sending branch: 0.068858
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000539
sending branch: 0.067565
Finding out where to send: 0.000106
sending walkers:1.2e-05
matching: 0.000529
sending branch: 0.067191
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000539
sending branch: 0.06778
Finding out where to send: 0.000115
sending walkers:1.2e-05
matching: 0.000542
sending branch: 0.068981
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000554
sending branch: 0.07882
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000546
sending branch: 0.07292
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000589
sending branch: 0.075781
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000532
sending branch: 0.066246
Finding out where to send: 0.000101
sending walkers:9e-06
matching: 0.000606
sending branch: 0.06736
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000534
sending branch: 0.070643
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000544
sending branch: 0.067958
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000545
sending branch: 0.069849
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000529
sending branch: 0.067852
Finding out where to send: 0.000103
sending walkers:9e-06
matching: 0.000538
sending branch: 0.06908
Finding out where to send: 0.0001
sending walkers:1.1e-05
matching: 0.000538
sending branch: 0.069342
Finding out where to send: 9.8e-05
sending walkers:9e-06
matching: 0.000529
sending branch: 0.067632
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000526
sending branch: 0.076475
Finding out where to send: 0.0001
sending walkers:1.4e-05
matching: 0.000535
sending branch: 0.07159
Finding out where to send: 0.000104
sending walkers:1.1e-05
matching: 0.000533
sending branch: 0.070489
Finding out where to send: 0.000117
sending walkers:1.2e-05
matching: 0.000519
sending branch: 0.069198
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000525
sending branch: 0.070177
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000532
sending branch: 0.06759
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000595
sending branch: 0.072634
Finding out where to send: 9.8e-05
sending walkers:1.4e-05
matching: 0.000601
sending branch: 0.066737
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000553
sending branch: 0.068204
Finding out where to send: 0.000121
sending walkers:1.3e-05
matching: 0.000529
sending branch: 0.078492
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000564
sending branch: 0.070257
Finding out where to send: 0.000115
sending walkers:1.3e-05
matching: 0.000534
sending branch: 0.068893
Finding out where to send: 0.00011
sending walkers:1.3e-05
matching: 0.000528
sending branch: 0.070479
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000547
sending branch: 0.068722
Finding out where to send: 0.00012
sending walkers:1.1e-05
matching: 0.000532
sending branch: 0.076484
Finding out where to send: 9.7e-05
sending walkers:1.2e-05
matching: 0.00054
sending branch: 0.07321
Finding out where to send: 9.9e-05
sending walkers:1.4e-05
matching: 0.000537
sending branch: 0.066797
Finding out where to send: 0.000103
sending walkers:1.1e-05
matching: 0.000541
sending branch: 0.068947
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.068099
Finding out where to send: 0.000109
sending walkers:1.1e-05
matching: 0.000548
1: Write took 0 seconds
sending branch: 0.118882
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.000532
sending branch: 0.067942
Finding out where to send: 0.0001
sending walkers:9e-06
matching: 0.00054
sending branch: 0.0708
Finding out where to send: 0.0001
sending walkers:1.2e-05
matching: 0.000547
sending branch: 0.070117
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000537
sending branch: 0.066528
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000542
sending branch: 0.075107
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000531
sending branch: 0.070912
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000523
sending branch: 0.06978
Finding out where to send: 0.000103
sending walkers:1.2e-05
matching: 0.000518
sending branch: 0.067961
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000532
sending branch: 0.07203
Finding out where to send: 0.000105
sending walkers:1.1e-05
matching: 0.000697
sending branch: 0.073093
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000525
sending branch: 0.071988
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000514
sending branch: 0.069082
Finding out where to send: 0.000104
sending walkers:1.1e-05
matching: 0.000537
sending branch: 0.074088
Finding out where to send: 0.000103
sending walkers:1.1e-05
matching: 0.00054
sending branch: 0.070434
Finding out where to send: 9.7e-05
sending walkers:1.3e-05
matching: 0.000531
sending branch: 0.07201
Finding out where to send: 0.000101
sending walkers:1.3e-05
matching: 0.000592
sending branch: 0.067227
Finding out where to send: 0.00011
sending walkers:1.2e-05
matching: 0.000544
sending branch: 0.070924
Finding out where to send: 0.000119
sending walkers:1.3e-05
matching: 0.000536
sending branch: 0.068691
Finding out where to send: 9.8e-05
sending walkers:1e-05
matching: 0.000526
sending branch: 0.074117
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000546
sending branch: 0.080515
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000551
sending branch: 0.068254
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000539
sending branch: 0.067258
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000538
sending branch: 0.068385
Finding out where to send: 0.0001
sending walkers:1.4e-05
matching: 0.000545
sending branch: 0.074335
Finding out where to send: 0.000103
sending walkers:8e-06
matching: 0.000534
sending branch: 0.068118
Finding out where to send: 9.9e-05
sending walkers:1.3e-05
matching: 0.000526
sending branch: 0.069543
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.00054
sending branch: 0.067336
Finding out where to send: 0.000104
sending walkers:1.2e-05
matching: 0.000593
sending branch: 0.070253
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.00057
sending branch: 0.073543
Finding out where to send: 0.000104
sending walkers:1.3e-05
matching: 0.00053
sending branch: 0.069294
Finding out where to send: 0.000101
sending walkers:1.2e-05
matching: 0.000538
sending branch: 0.075666
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.0006
sending branch: 0.072519
Finding out where to send: 0.000102
sending walkers:1.1e-05
matching: 0.000538
sending branch: 0.068389
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000605
sending branch: 0.07195
Finding out where to send: 9.8e-05
sending walkers:1.2e-05
matching: 0.000536
sending branch: 0.068774
Finding out where to send: 9.7e-05
sending walkers:1.1e-05
matching: 0.000518
sending branch: 0.068844
Finding out where to send: 0.000171
sending walkers:1.4e-05
matching: 0.000532
sending branch: 0.069506
Finding out where to send: 0.0001
sending walkers:1.1e-05
matching: 0.000535
sending branch: 0.071774
Finding out where to send: 0.0001
sending walkers:1e-05
matching: 0.000548
sending branch: 0.065982
Finding out where to send: 0.000164
sending walkers:6e-06
matching: 0.00055
sending branch: 0.073474
Finding out where to send: 0.000102
sending walkers:1.4e-05
matching: 0.000548
sending branch: 0.074122
Finding out where to send: 0.000112
sending walkers:1.3e-05
matching: 0.000536
sending branch: 0.06907
Finding out where to send: 0.000101
sending walkers:1.1e-05
matching: 0.000552
sending branch: 0.07438
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000559
sending branch: 0.067998
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000586
sending branch: 0.068904
Finding out where to send: 0.000102
sending walkers:1.3e-05
matching: 0.000543
sending branch: 0.07269
Finding out where to send: 0.0001
sending walkers:1e-05
matching: 0.000561
sending branch: 0.076361
Finding out where to send: 9.9e-05
sending walkers:1.2e-05
matching: 0.000543
sending branch: 0.07457
Finding out where to send: 0.000102
sending walkers:1.2e-05
matching: 0.000552
sending branch: 0.070808
Finding out where to send: 0.000102
sending walkers:6e-05
matching: 0.000541
sending branch: 0.085886
Finding out where to send: 0.000101
sending walkers:1.5e-05
matching: 0.000541
sending branch: 0.071078
Finding out where to send: 0.000105
sending walkers:1.1e-05
matching: 0.000536
sending branch: 0.065954
Finding out where to send: 9.8e-05
sending walkers:1.3e-05
matching: 0.000567
sending branch: 0.068074
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000641
sending branch: 0.069155
Finding out where to send: 0.000184
sending walkers:1.4e-05
matching: 0.000541
sending branch: 0.078194
Finding out where to send: 9.7e-05
sending walkers:1.2e-05
matching: 0.000558
sending branch: 0.073917
Finding out where to send: 0.0001
sending walkers:1.1e-05
matching: 0.000536
sending branch: 0.078609
Finding out where to send: 0.000172
sending walkers:1.2e-05
matching: 0.000522
sending branch: 0.071234
Finding out where to send: 0.000104
sending walkers:1.4e-05
matching: 0.000539
sending branch: 0.069319
Finding out where to send: 0.000102
sending walkers:1.4e-05
matching: 0.000533
sending branch: 0.084045
Finding out where to send: 0.0001
sending walkers:1.3e-05
matching: 0.000523
sending branch: 0.075204
Finding out where to send: 0.000103
sending walkers:1.3e-05
matching: 0.000587
sending branch: 0.079563
