0: output to qw.dmc.o
1360: Timestep is 1.18899816176471
0: Timestep is 1.18899816176471
1093: Timestep is 1.18899816176471
272: Timestep is 1.18899816176471
816: Timestep is 1.18899816176471
544: Timestep is 1.18899816176471
1739: Timestep is 1.18899816176471
1952: Timestep is 1.18899816176471
1414: Timestep is 1.18899816176471
878: Timestep is 1.18899816176471
793: Timestep is 1.18899816176471
1757: Timestep is 1.18899816176471
1992: Timestep is 1.18899816176471
94: Timestep is 1.18899816176471
1089: Timestep is 1.18899816176471
1074: Timestep is 1.18899816176471
545: Timestep is 1.18899816176471
1812: Timestep is 1.18899816176471
1478: Timestep is 1.18899816176471
2056: Timestep is 1.18899816176471
98: Timestep is 1.18899816176471
1091: Timestep is 1.18899816176471
817: Timestep is 1.18899816176471
547: Timestep is 1.18899816176471
1890: Timestep is 1.18899816176471
1624: Timestep is 1.18899816176471
2067: Timestep is 1.18899816176471
1: Timestep is 1.18899816176471
1092: Timestep is 1.18899816176471
1361: Timestep is 1.18899816176471
821: Timestep is 1.18899816176471
2099: Timestep is 1.18899816176471
549: Timestep is 1.18899816176471
4: Timestep is 1.18899816176471
1893: Timestep is 1.18899816176471
1094: Timestep is 1.18899816176471
274: Timestep is 1.18899816176471
823: Timestep is 1.18899816176471
2107: Timestep is 1.18899816176471
1899: Timestep is 1.18899816176471
275: Timestep is 1.18899816176471
1902: Timestep is 1.18899816176471
278: Timestep is 1.18899816176471
1363: Timestep is 1.18899816176471
279: Timestep is 1.18899816176471
285: Timestep is 1.18899816176471
288: Timestep is 1.18899816176471
1364: Timestep is 1.18899816176471
825: Timestep is 1.18899816176471
2109: Timestep is 1.18899816176471
550: Timestep is 1.18899816176471
6: Timestep is 1.18899816176471
1634: Timestep is 1.18899816176471
1096: Timestep is 1.18899816176471
293: Timestep is 1.18899816176471
1366: Timestep is 1.18899816176471
826: Timestep is 1.18899816176471
2130: Timestep is 1.18899816176471
551: Timestep is 1.18899816176471
7: Timestep is 1.18899816176471
1636: Timestep is 1.18899816176471
1097: Timestep is 1.18899816176471
295: Timestep is 1.18899816176471
1367: Timestep is 1.18899816176471
829: Timestep is 1.18899816176471
2136: Timestep is 1.18899816176471
552: Timestep is 1.18899816176471
9: Timestep is 1.18899816176471
1099: Timestep is 1.18899816176471
1377: Timestep is 1.18899816176471
830: Timestep is 1.18899816176471
554: Timestep is 1.18899816176471
13: Timestep is 1.18899816176471
1100: Timestep is 1.18899816176471
1385: Timestep is 1.18899816176471
832: Timestep is 1.18899816176471
556: Timestep is 1.18899816176471
1637: Timestep is 1.18899816176471
296: Timestep is 1.18899816176471
1386: Timestep is 1.18899816176471
833: Timestep is 1.18899816176471
2151: Timestep is 1.18899816176471
557: Timestep is 1.18899816176471
17: Timestep is 1.18899816176471
1104: Timestep is 1.18899816176471
834: Timestep is 1.18899816176471
2163: Timestep is 1.18899816176471
19: Timestep is 1.18899816176471
1639: Timestep is 1.18899816176471
1107: Timestep is 1.18899816176471
297: Timestep is 1.18899816176471
1904: Timestep is 1.18899816176471
1645: Timestep is 1.18899816176471
300: Timestep is 1.18899816176471
1646: Timestep is 1.18899816176471
301: Timestep is 1.18899816176471
1389: Timestep is 1.18899816176471
302: Timestep is 1.18899816176471
1396: Timestep is 1.18899816176471
1399: Timestep is 1.18899816176471
836: Timestep is 1.18899816176471
1905: Timestep is 1.18899816176471
561: Timestep is 1.18899816176471
21: Timestep is 1.18899816176471
1647: Timestep is 1.18899816176471
1108: Timestep is 1.18899816176471
304: Timestep is 1.18899816176471
1403: Timestep is 1.18899816176471
837: Timestep is 1.18899816176471
1907: Timestep is 1.18899816176471
567: Timestep is 1.18899816176471
36: Timestep is 1.18899816176471
1648: Timestep is 1.18899816176471
1110: Timestep is 1.18899816176471
306: Timestep is 1.18899816176471
1404: Timestep is 1.18899816176471
838: Timestep is 1.18899816176471
1908: Timestep is 1.18899816176471
568: Timestep is 1.18899816176471
37: Timestep is 1.18899816176471
1652: Timestep is 1.18899816176471
1113: Timestep is 1.18899816176471
1408: Timestep is 1.18899816176471
841: Timestep is 1.18899816176471
1909: Timestep is 1.18899816176471
38: Timestep is 1.18899816176471
1654: Timestep is 1.18899816176471
1114: Timestep is 1.18899816176471
1409: Timestep is 1.18899816176471
842: Timestep is 1.18899816176471
569: Timestep is 1.18899816176471
39: Timestep is 1.18899816176471
1115: Timestep is 1.18899816176471
307: Timestep is 1.18899816176471
844: Timestep is 1.18899816176471
1912: Timestep is 1.18899816176471
41: Timestep is 1.18899816176471
1658: Timestep is 1.18899816176471
845: Timestep is 1.18899816176471
1913: Timestep is 1.18899816176471
570: Timestep is 1.18899816176471
43: Timestep is 1.18899816176471
1116: Timestep is 1.18899816176471
308: Timestep is 1.18899816176471
1915: Timestep is 1.18899816176471
571: Timestep is 1.18899816176471
1660: Timestep is 1.18899816176471
309: Timestep is 1.18899816176471
1661: Timestep is 1.18899816176471
1117: Timestep is 1.18899816176471
575: Timestep is 1.18899816176471
313: Timestep is 1.18899816176471
1410: Timestep is 1.18899816176471
847: Timestep is 1.18899816176471
1662: Timestep is 1.18899816176471
316: Timestep is 1.18899816176471
1412: Timestep is 1.18899816176471
1128: Timestep is 1.18899816176471
1417: Timestep is 1.18899816176471
850: Timestep is 1.18899816176471
46: Timestep is 1.18899816176471
1423: Timestep is 1.18899816176471
1917: Timestep is 1.18899816176471
1663: Timestep is 1.18899816176471
1432: Timestep is 1.18899816176471
1129: Timestep is 1.18899816176471
851: Timestep is 1.18899816176471
1919: Timestep is 1.18899816176471
576: Timestep is 1.18899816176471
50: Timestep is 1.18899816176471
1666: Timestep is 1.18899816176471
317: Timestep is 1.18899816176471
1433: Timestep is 1.18899816176471
853: Timestep is 1.18899816176471
1922: Timestep is 1.18899816176471
577: Timestep is 1.18899816176471
51: Timestep is 1.18899816176471
1130: Timestep is 1.18899816176471
1436: Timestep is 1.18899816176471
854: Timestep is 1.18899816176471
1923: Timestep is 1.18899816176471
580: Timestep is 1.18899816176471
53: Timestep is 1.18899816176471
1668: Timestep is 1.18899816176471
1132: Timestep is 1.18899816176471
318: Timestep is 1.18899816176471
856: Timestep is 1.18899816176471
1924: Timestep is 1.18899816176471
581: Timestep is 1.18899816176471
59: Timestep is 1.18899816176471
1669: Timestep is 1.18899816176471
1134: Timestep is 1.18899816176471
319: Timestep is 1.18899816176471
859: Timestep is 1.18899816176471
1927: Timestep is 1.18899816176471
582: Timestep is 1.18899816176471
61: Timestep is 1.18899816176471
1673: Timestep is 1.18899816176471
1135: Timestep is 1.18899816176471
1928: Timestep is 1.18899816176471
583: Timestep is 1.18899816176471
62: Timestep is 1.18899816176471
1675: Timestep is 1.18899816176471
322: Timestep is 1.18899816176471
1137: Timestep is 1.18899816176471
585: Timestep is 1.18899816176471
325: Timestep is 1.18899816176471
326: Timestep is 1.18899816176471
1443: Timestep is 1.18899816176471
1930: Timestep is 1.18899816176471
328: Timestep is 1.18899816176471
1680: Timestep is 1.18899816176471
1451: Timestep is 1.18899816176471
1931: Timestep is 1.18899816176471
1138: Timestep is 1.18899816176471
63: Timestep is 1.18899816176471
1681: Timestep is 1.18899816176471
1452: Timestep is 1.18899816176471
862: Timestep is 1.18899816176471
1932: Timestep is 1.18899816176471
1139: Timestep is 1.18899816176471
1453: Timestep is 1.18899816176471
590: Timestep is 1.18899816176471
64: Timestep is 1.18899816176471
1682: Timestep is 1.18899816176471
332: Timestep is 1.18899816176471
1455: Timestep is 1.18899816176471
863: Timestep is 1.18899816176471
1933: Timestep is 1.18899816176471
592: Timestep is 1.18899816176471
65: Timestep is 1.18899816176471
1141: Timestep is 1.18899816176471
1458: Timestep is 1.18899816176471
864: Timestep is 1.18899816176471
1935: Timestep is 1.18899816176471
593: Timestep is 1.18899816176471
