#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.9077979688e+00    3.4963841355e+01   -9.7863876546e+00    3.8785896858e+00    8.0744164145e+00    7.0352112605e+00   -2.5636253259e+01    7.4023792903e-01    6.7200000000e+03    2.9102265904e-02    5.5469215030e-01
         1   -5.9079115990e+00    3.4964715531e+01   -9.7848786090e+00    3.8769670100e+00    8.0691900199e+00    7.0352112605e+00   -2.5634385173e+01    7.4510528312e-01    6.7200000000e+03    2.9061855801e-02    5.5597098214e-01
         2   -5.9085699732e+00    3.4976188597e+01   -9.8230652847e+00    3.9144953116e+00    8.0722674844e+00    7.0352112605e+00   -2.5676011390e+01    7.4546736042e-01    6.7200000000e+03    2.9145631487e-02    5.5718936012e-01
         3   -5.9060239568e+00    3.4947338664e+01   -9.7910639076e+00    3.8850399508e+00    8.0680261316e+00    7.0352112605e+00   -2.5589552958e+01    6.9525165868e-01    6.7200000000e+03    2.9134520984e-02    5.5578031994e-01
         4   -5.9133585058e+00    3.5028754768e+01   -9.7946008615e+00    3.8812423557e+00    8.0484475310e+00    7.0352112605e+00   -2.5595113304e+01    7.1685365096e-01    6.7200000000e+03    2.9136030228e-02    5.5491071429e-01
         5   -5.9065588761e+00    3.4948424923e+01   -9.8255695621e+00    3.9190106860e+00    8.1013060498e+00    7.0352112605e+00   -2.5681035866e+01    7.1894899325e-01    6.7200000000e+03    2.9199098407e-02    5.5614769345e-01
         6   -5.9120899243e+00    3.5019601574e+01   -9.8741388866e+00    3.9620489623e+00    8.0969378734e+00    7.0352112605e+00   -2.5725476049e+01    7.1918802841e-01    6.7200000000e+03    2.9225505082e-02    5.5569661458e-01
         7   -5.9057777246e+00    3.4946742597e+01   -9.8393563473e+00    3.9335786228e+00    8.0607532693e+00    7.0352112605e+00   -2.5655009116e+01    7.1968823939e-01    6.7200000000e+03    2.9155700205e-02    5.5704520089e-01
         8   -5.9157137810e+00    3.5055353182e+01   -9.7775918587e+00    3.8618780777e+00    8.0513457120e+00    7.0352112605e+00   -2.5589341859e+01    7.2519302748e-01    6.7200000000e+03    2.9095633356e-02    5.5522693452e-01
         9   -5.9145080428e+00    3.5045839726e+01   -9.7743513609e+00    3.8598433180e+00    8.0335225477e+00    7.0352112605e+00   -2.5571742312e+01    7.2865714257e-01    6.7200000000e+03    2.9066745773e-02    5.5665457589e-01
        10   -5.9128275842e+00    3.5023103133e+01   -9.8725760766e+00    3.9597484924e+00    8.0577279439e+00    7.0352112605e+00   -2.5664402747e+01    6.9888746633e-01    6.7200000000e+03    2.9151369476e-02    5.5743117560e-01
        11   -5.9103977677e+00    3.4996239806e+01   -9.8263055050e+00    3.9159077374e+00    8.0402214600e+00    7.0352112605e+00   -2.5602735903e+01    7.0099767744e-01    6.7200000000e+03    2.9068796458e-02    5.5588262649e-01
        12   -5.9075400927e+00    3.4964452126e+01   -9.7796667545e+00    3.8721266618e+00    8.0406416845e+00    7.0352112605e+00   -2.5568083174e+01    7.1256347428e-01    6.7200000000e+03    2.9057493917e-02    5.5584077381e-01
        13   -5.9142777861e+00    3.5045421819e+01   -9.8159532570e+00    3.9016754709e+00    8.0640675687e+00    7.0352112605e+00   -2.5625404778e+01    7.1017269155e-01    6.7200000000e+03    2.9027778484e-02    5.5473865327e-01
        14   -5.9123357741e+00    3.5022842802e+01   -9.7581114183e+00    3.8457756442e+00    8.1062592325e+00    7.0352112605e+00   -2.5632555718e+01    7.3297380654e-01    6.7200000000e+03    2.9228598289e-02    5.5664062500e-01
        15   -5.9073385717e+00    3.4966149507e+01   -9.7953535844e+00    3.8880150127e+00    8.0975111469e+00    7.0352112605e+00   -2.5621367631e+01    6.9329163963e-01    6.7200000000e+03    2.9286797408e-02    5.5470610119e-01
        16   -5.9146131277e+00    3.5046407338e+01   -9.8419618074e+00    3.9273486797e+00    8.0866881116e+00    7.0352112605e+00   -2.5702533929e+01    7.3867274933e-01    6.7200000000e+03    2.9223747030e-02    5.5515252976e-01
        17   -5.9151624274e+00    3.5060169696e+01   -9.8822576965e+00    3.9670952691e+00    8.0815263103e+00    7.0352112605e+00   -2.5733816419e+01    7.3482115197e-01    6.7200000000e+03    2.9120082338e-02    5.5452008929e-01
        18   -5.9111996404e+00    3.5009560968e+01   -9.7442448229e+00    3.8330451825e+00    8.0380380512e+00    7.0352112605e+00   -2.5556130195e+01    7.3863606039e-01    6.7200000000e+03    2.9078641261e-02    5.5626860119e-01
        19   -5.9110011002e+00    3.5002241545e+01   -9.8519417709e+00    3.9409406707e+00    8.0340230428e+00    7.0352112605e+00   -2.5634606637e+01    7.1343056267e-01    6.7200000000e+03    2.9041224127e-02    5.5589192708e-01
