#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.7234845317e+00    3.3291519989e+01   -9.3130071678e+00    3.5895226362e+00    8.2446880681e+00    7.0352112605e+00   -2.5277963412e+01    6.8505691533e-01    4.0320000000e+03    1.7247287339e-02    5.7004123264e-01
         1   -5.7348380356e+00    3.3400652759e+01   -9.4990749526e+00    3.7642369170e+00    8.2787722641e+00    7.0352112605e+00   -2.5495406678e+01    6.8234820072e-01    4.0320000000e+03    1.7309184523e-02    5.6966145833e-01
         2   -5.7374668190e+00    3.3456256067e+01   -9.3590325778e+00    3.6215657588e+00    8.2491916889e+00    7.0352112605e+00   -2.5345079643e+01    7.0164411583e-01    4.0320000000e+03    1.7221583109e-02    5.7101779514e-01
         3   -5.7378755577e+00    3.3415878468e+01   -9.3765407672e+00    3.6386652095e+00    8.2798094397e+00    7.0352112605e+00   -2.5396501329e+01    7.0493986182e-01    4.0320000000e+03    1.7264397275e-02    5.7254464286e-01
         4   -5.7357195252e+00    3.3393992063e+01   -9.3883067534e+00    3.6525872283e+00    8.2928779222e+00    7.0352112605e+00   -2.5379453812e+01    6.6305787569e-01    4.0320000000e+03    1.7350481162e-02    5.7063027034e-01
         5   -5.7252236831e+00    3.3291979796e+01   -9.3846840450e+00    3.6594603619e+00    8.2916085442e+00    7.0352112605e+00   -2.5385834877e+01    6.7433102784e-01    4.0320000000e+03    1.7310554370e-02    5.7093253968e-01
         6   -5.7004046277e+00    3.3032274431e+01   -9.4004487524e+00    3.7000441247e+00    8.2955635631e+00    7.0352112605e+00   -2.5433838652e+01    7.0261507591e-01    4.0320000000e+03    1.7251687991e-02    5.6875465030e-01
         7   -5.7471747703e+00    3.3514546242e+01   -9.4262345291e+00    3.6790597588e+00    8.2279706380e+00    7.0352112605e+00   -2.5388917702e+01    6.9950127443e-01    4.0320000000e+03    1.7212474121e-02    5.7372271825e-01
         8   -5.7333003545e+00    3.3341653436e+01   -9.3353871692e+00    3.6020868147e+00    8.2176161724e+00    7.0352112605e+00   -2.5262355366e+01    6.7414076384e-01    4.0320000000e+03    1.7200131676e-02    5.7275390625e-01
         9   -5.7454674925e+00    3.3513204275e+01   -9.4326481133e+00    3.6871806207e+00    8.2034395777e+00    7.0352112605e+00   -2.5309737959e+01    6.3843900712e-01    4.0320000000e+03    1.7160531984e-02    5.7240513393e-01
        10   -5.7336756060e+00    3.3365766000e+01   -9.2770445808e+00    3.5433689747e+00    8.2104004752e+00    7.0352112605e+00   -2.5234131125e+01    7.1147480873e-01    4.0320000000e+03    1.7171901415e-02    5.7280040923e-01
        11   -5.7273240033e+00    3.3325091858e+01   -9.3612859116e+00    3.6339619083e+00    8.2200369913e+00    7.0352112605e+00   -2.5265397005e+01    6.4886284186e-01    4.0320000000e+03    1.7214152823e-02    5.7459077381e-01
        12   -5.7148019916e+00    3.3143978880e+01   -9.3538229437e+00    3.6390209521e+00    8.2480181425e+00    7.0352112605e+00   -2.5353002566e+01    7.1595021891e-01    4.0320000000e+03    1.7205889477e-02    5.7188585069e-01
        13   -5.7053100484e+00    3.3108968130e+01   -9.3258865786e+00    3.6205765303e+00    8.2483760252e+00    7.0352112605e+00   -2.5246856252e+01    6.3738238766e-01    4.0320000000e+03    1.7153656328e-02    5.7110305060e-01
        14   -5.7101298661e+00    3.3103449742e+01   -9.3591673520e+00    3.6490374859e+00    8.2493059670e+00    7.0352112605e+00   -2.5317283263e+01    6.7359868333e-01    4.0320000000e+03    1.7268556081e-02    5.7159133185e-01
        15   -5.7505881928e+00    3.3526898058e+01   -9.3658607156e+00    3.6152725229e+00    8.2070581849e+00    7.0352112605e+00   -2.5315103796e+01    7.0697363507e-01    4.0320000000e+03    1.7227328926e-02    5.7198660714e-01
        16   -5.7524740259e+00    3.3582879507e+01   -9.4215840519e+00    3.6691100260e+00    8.2321874520e+00    7.0352112605e+00   -2.5366912771e+01    6.7793000672e-01    4.0320000000e+03    1.7327068167e-02    5.7099454365e-01
        17   -5.7524141307e+00    3.3576324673e+01   -9.4037661339e+00    3.6513520032e+00    8.2587435228e+00    7.0352112605e+00   -2.5459661658e+01    7.6194074068e-01    4.0320000000e+03    1.7320460451e-02    5.6935143849e-01
        18   -5.7156873361e+00    3.3163373043e+01   -9.3786926740e+00    3.6630053378e+00    8.2609314566e+00    7.0352112605e+00   -2.5362576401e+01    6.8774100967e-01    4.0320000000e+03    1.7303315533e-02    5.7326543899e-01
        19   -5.7182546532e+00    3.3202626190e+01   -9.3393939608e+00    3.6211393076e+00    8.2338133848e+00    7.0352112605e+00   -2.5345393128e+01    7.3697452149e-01    4.0320000000e+03    1.7242027155e-02    5.7284691220e-01
