#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.9142497206e+00    3.5044215224e+01   -9.9181247050e+00    4.0038749845e+00    8.1115324125e+00    7.0352112452e+00   -2.5782160892e+01    7.1729252893e-01    2.5536000000e+04    3.1317143540e+00    5.5276864035e-01
         1   -5.9091718343e+00    3.4991800639e+01   -9.8662772109e+00    3.9571053766e+00    8.0887497841e+00    7.0352112452e+00   -2.5713041314e+01    7.2280307413e-01    2.5536000000e+04    3.1251225247e+00    5.5442194353e-01
         2   -5.9132539101e+00    3.5030481112e+01   -9.9038987036e+00    3.9906447935e+00    8.1017176500e+00    7.0352112452e+00   -2.5773145132e+01    7.3231753353e-01    2.5536000000e+04    3.1352278705e+00    5.5238560268e-01
         3   -5.9132248898e+00    3.5042456240e+01   -9.8826320499e+00    3.9694071601e+00    8.0794225664e+00    7.0352112452e+00   -2.5741653758e+01    7.4438789677e-01    2.5536000000e+04    3.1246124568e+00    5.5182389568e-01
         4   -5.9144626481e+00    3.5041670965e+01   -9.9264600688e+00    4.0119974207e+00    8.0981378875e+00    7.0352112452e+00   -2.5801129000e+01    7.4131979858e-01    2.5536000000e+04    3.1340308615e+00    5.5308681861e-01
         5   -5.9113935777e+00    3.5019757737e+01   -9.8689078655e+00    3.9575142878e+00    8.1145860413e+00    7.0352112452e+00   -2.5748578068e+01    7.2987291617e-01    2.5536000000e+04    3.1377557272e+00    5.5322510378e-01
         6   -5.9116124579e+00    3.5015368083e+01   -9.9283170646e+00    4.0167046067e+00    8.0758460349e+00    7.0352112452e+00   -2.5757931509e+01    7.1855716445e-01    2.5536000000e+04    3.1248645870e+00    5.5272703242e-01
         7   -5.9117013812e+00    3.5042393060e+01   -9.9132099781e+00    4.0015085969e+00    8.0678583224e+00    7.0352112452e+00   -2.5724839859e+01    7.0856031355e-01    2.5536000000e+04    3.1178228267e+00    5.5269643836e-01
         8   -5.9067665414e+00    3.5054432367e+01   -9.9048339180e+00    3.9980673766e+00    8.0884100100e+00    7.0352112452e+00   -2.5763846769e+01    7.3539159587e-01    2.5536000000e+04    3.1297937653e+00    5.5327894933e-01
         9   -5.9129456995e+00    3.5032813362e+01   -9.9224991416e+00    4.0095534422e+00    8.1131666435e+00    7.0352112452e+00   -2.5786074705e+01    7.1519767471e-01    2.5536000000e+04    3.1325884754e+00    5.5230238683e-01
        10   -5.9133769776e+00    3.5032974586e+01   -9.8947086954e+00    3.9813317179e+00    8.1029611360e+00    7.0352112452e+00   -2.5768418303e+01    7.3553722624e-01    2.5536000000e+04    3.1267649218e+00    5.5264136905e-01
        11   -5.9136164785e+00    3.5032192002e+01   -9.9146636324e+00    4.0010471539e+00    8.0831594892e+00    7.0352112452e+00   -2.5751516669e+01    7.1848230240e-01    2.5536000000e+04    3.1224792105e+00    5.5303419682e-01
        12   -5.9082816646e+00    3.4997470130e+01   -9.9293474225e+00    4.0210657579e+00    8.0915195984e+00    7.0352112452e+00   -2.5757589393e+01    7.0151112658e-01    2.5536000000e+04    3.1287500777e+00    5.5276864035e-01
        13   -5.9097438251e+00    3.4986458465e+01   -9.9338785933e+00    4.0241347682e+00    8.1028302592e+00    7.0352112452e+00   -2.5788353081e+01    7.1643298378e-01    2.5536000000e+04    3.1269597340e+00    5.5257283835e-01
        14   -5.9095194725e+00    3.4991481859e+01   -9.8985818082e+00    3.9890623357e+00    8.0950535810e+00    7.0352112452e+00   -2.5741327511e+01    7.1248087645e-01    2.5536000000e+04    3.1322492543e+00    5.5355674342e-01
        15   -5.9100939112e+00    3.4999100202e+01   -9.9088341336e+00    3.9987402224e+00    8.1017165229e+00    7.0352112452e+00   -2.5778863435e+01    7.3310153328e-01    2.5536000000e+04    3.1278837818e+00    5.5236357495e-01
        16   -5.9108420271e+00    3.5002692458e+01   -9.9282872524e+00    4.0174452253e+00    8.1116023048e+00    7.0352112452e+00   -2.5809107662e+01    7.3400685927e-01    2.5536000000e+04    3.1318992013e+00    5.5277598293e-01
        17   -5.9115224537e+00    3.5009589432e+01   -9.9127298054e+00    4.0012073516e+00    8.1024776562e+00    7.0352112452e+00   -2.5788294999e+01    7.3787629240e-01    2.5536000000e+04    3.1303831246e+00    5.5249084626e-01
        18   -5.9091911803e+00    3.4980733780e+01   -9.9251778995e+00    4.0159867193e+00    8.0983003505e+00    7.0352112452e+00   -2.5784852792e+01    7.2616329632e-01    2.5536000000e+04    3.1311371098e+00    5.5292405819e-01
        19   -5.9108410962e+00    3.5005453757e+01   -9.9408066933e+00    4.0299655971e+00    8.0881857263e+00    7.0352112452e+00   -2.5766528602e+01    7.0232493740e-01    2.5536000000e+04    3.1291775021e+00    5.5225710761e-01
