#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.8973839725e+00    3.4862764150e+01   -9.6148789774e+00    3.7174950050e+00    7.7579823647e+00    7.0352107511e+00   -2.5213609659e+01    8.0553756563e-01    5.0064000000e+04    2.9558133265e-01    5.7309331556e-01
         1   -5.8947158637e+00    3.4829218172e+01   -9.6616856176e+00    3.7669697539e+00    7.7582007418e+00    7.0352107511e+00   -2.5259607601e+01    8.0451049041e-01    5.0064000000e+04    2.9574109027e-01    5.7309019455e-01
         2   -5.8966201813e+00    3.4862283359e+01   -9.6187919579e+00    3.7221717766e+00    7.7389899733e+00    7.0352107511e+00   -2.5192864412e+01    7.9987172981e-01    5.0064000000e+04    2.9466485166e-01    5.7260331775e-01
         3   -5.8958047807e+00    3.4841944585e+01   -9.6073739289e+00    3.7115691483e+00    7.7459092417e+00    7.0352107511e+00   -2.5198624841e+01    8.1013091914e-01    5.0064000000e+04    2.9476047224e-01    5.7317071648e-01
         4   -5.8979768341e+00    3.4866854117e+01   -9.6292109186e+00    3.7312340845e+00    7.7432171546e+00    7.0352107511e+00   -2.5199787541e+01    7.9214871624e-01    5.0064000000e+04    2.9490155329e-01    5.7307646213e-01
         5   -5.8965595824e+00    3.4852835644e+01   -9.6277863108e+00    3.7312267284e+00    7.7700097966e+00    7.0352107511e+00   -2.5250976237e+01    8.1796937834e-01    5.0064000000e+04    2.9601623778e-01    5.7340666447e-01
         6   -5.8973707852e+00    3.4859297721e+01   -9.6048047755e+00    3.7074339903e+00    7.7544038305e+00    7.0352107511e+00   -2.5194015695e+01    7.9959633819e-01    5.0064000000e+04    2.9551293600e-01    5.7367070150e-01
         7   -5.8981885525e+00    3.4867960862e+01   -9.6344757206e+00    3.7362871681e+00    7.7428720338e+00    7.0352107511e+00   -2.5204068992e+01    7.9151048634e-01    5.0064000000e+04    2.9496477524e-01    5.7311765940e-01
         8   -5.8975576780e+00    3.4860908663e+01   -9.6309413651e+00    3.7333836870e+00    7.7619458905e+00    7.0352107511e+00   -2.5229683275e+01    8.0158526850e-01    5.0064000000e+04    2.9544064360e-01    5.7331990053e-01
         9   -5.8961512971e+00    3.4849356786e+01   -9.6323149968e+00    3.7361636997e+00    7.7577895224e+00    7.0352107511e+00   -2.5229062032e+01    8.0374676189e-01    5.0064000000e+04    2.9525009764e-01    5.7309019455e-01
        10   -5.8971947797e+00    3.4856420615e+01   -9.6217177984e+00    3.7245230187e+00    7.7467660319e+00    7.0352107511e+00   -2.5186941231e+01    7.8324665003e-01    5.0064000000e+04    2.9509635035e-01    5.7303526486e-01
        11   -5.8965745980e+00    3.4850473531e+01   -9.6196405046e+00    3.7230659066e+00    7.7569273472e+00    7.0352107511e+00   -2.5209738715e+01    7.9796011177e-01    5.0064000000e+04    2.9526802702e-01    5.7358581016e-01
        12   -5.8980091011e+00    3.4869748482e+01   -9.6266082948e+00    3.7285991938e+00    7.7416501778e+00    7.0352107511e+00   -2.5196850105e+01    7.9338088155e-01    5.0064000000e+04    2.9446052451e-01    5.7320816854e-01
        13   -5.8955548891e+00    3.4840064337e+01   -9.6350116167e+00    3.7394567276e+00    7.7600061201e+00    7.0352107511e+00   -2.5229403951e+01    7.9917546327e-01    5.0064000000e+04    2.9496687659e-01    5.7294101051e-01
        14   -5.8980147211e+00    3.4868208510e+01   -9.6419599784e+00    3.7439452573e+00    7.7529166207e+00    7.0352107511e+00   -2.5231333820e+01    8.0124646969e-01    5.0064000000e+04    2.9517543706e-01    5.7372812800e-01
        15   -5.8965943630e+00    3.4854256361e+01   -9.6302082140e+00    3.7336138509e+00    7.7407415661e+00    7.0352107511e+00   -2.5200702073e+01    7.9454154148e-01    5.0064000000e+04    2.9451127425e-01    5.7289669223e-01
        16   -5.8968160821e+00    3.4855976221e+01   -9.6167728607e+00    3.7199567787e+00    7.7494791896e+00    7.0352107511e+00   -2.5201322301e+01    7.9985949962e-01    5.0064000000e+04    2.9510724149e-01    5.7388417825e-01
        17   -5.8969267713e+00    3.4863442102e+01   -9.6260428414e+00    3.7291160701e+00    7.7486908785e+00    7.0352107511e+00   -2.5211350619e+01    8.0140614787e-01    5.0064000000e+04    2.9501697614e-01    5.7331116171e-01
        18   -5.8975752782e+00    3.4862881578e+01   -9.6374744854e+00    3.7398992072e+00    7.7504401956e+00    7.0352107511e+00   -2.5234945975e+01    8.1182054280e-01    5.0064000000e+04    2.9508824054e-01    5.7323313659e-01
        19   -5.8968899966e+00    3.4858115838e+01   -9.6247370762e+00    3.7278470796e+00    7.7422819004e+00    7.0352107511e+00   -2.5210973318e+01    8.0874358985e-01    5.0064000000e+04    2.9455042792e-01    5.7314262744e-01
