0: output to qw.tmove.dmc.o
matching: 0.004975
sending branch: 0.077318
Finding out where to send: 0.000394
sending walkers:7e-06
matching: 0.004977
sending branch: 0.078701
Finding out where to send: 0.000404
sending walkers:1.2e-05
matching: 0.004903
sending branch: 0.082755
Finding out where to send: 0.000412
sending walkers:7e-06
matching: 0.004987
sending branch: 0.080158
Finding out where to send: 0.000401
sending walkers:8e-06
matching: 0.004961
sending branch: 0.082197
Finding out where to send: 0.000408
sending walkers:8e-06
matching: 0.004883
sending branch: 0.087268
Finding out where to send: 0.000402
sending walkers:8e-06
matching: 0.004938
sending branch: 0.078318
Finding out where to send: 0.000412
sending walkers:6e-06
matching: 0.004859
sending branch: 0.081875
Finding out where to send: 0.000406
sending walkers:8e-06
matching: 0.004972
sending branch: 0.078163
Finding out where to send: 0.000507
sending walkers:6e-06
matching: 0.004941
sending branch: 0.081841
Finding out where to send: 0.000413
sending walkers:7e-06
matching: 0.004916
sending branch: 0.07767
Finding out where to send: 0.000403
sending walkers:7e-06
matching: 0.004929
sending branch: 0.080825
Finding out where to send: 0.000393
sending walkers:7e-06
matching: 0.004987
sending branch: 0.079309
Finding out where to send: 0.000416
sending walkers:7e-06
matching: 0.004832
sending branch: 0.081756
Finding out where to send: 0.00039
sending walkers:7e-06
matching: 0.004905
sending branch: 0.082727
Finding out where to send: 0.000407
sending walkers:8e-06
matching: 0.004912
sending branch: 0.082164
Finding out where to send: 0.000403
sending walkers:7e-06
matching: 0.004945
sending branch: 0.082398
Finding out where to send: 0.000418
sending walkers:6e-06
matching: 0.004949
sending branch: 0.081077
Finding out where to send: 0.000406
sending walkers:7e-06
matching: 0.004877
sending branch: 0.08088
Finding out where to send: 0.000418
sending walkers:7e-06
matching: 0.004912
sending branch: 0.079689
Finding out where to send: 0.000485
sending walkers:7e-06
matching: 0.004955
sending branch: 0.077887
Finding out where to send: 0.000593
sending walkers:8e-06
matching: 0.004916
sending branch: 0.077189
Finding out where to send: 0.00054
sending walkers:6e-06
matching: 0.004936
sending branch: 0.082569
Finding out where to send: 0.000491
sending walkers:5e-06
matching: 0.004897
sending branch: 0.08223
Finding out where to send: 0.000457
sending walkers:7e-06
matching: 0.004883
sending branch: 0.080894
Finding out where to send: 0.000418
sending walkers:6e-06
matching: 0.004967
sending branch: 0.084079
Finding out where to send: 0.000425
sending walkers:6e-06
matching: 0.00487
sending branch: 0.080067
Finding out where to send: 0.000421
sending walkers:7e-06
matching: 0.004931
sending branch: 0.077111
Finding out where to send: 0.000487
sending walkers:7e-06
matching: 0.004893
sending branch: 0.088359
Finding out where to send: 0.000432
sending walkers:7e-06
matching: 0.004853
sending branch: 0.079792
Finding out where to send: 0.000409
sending walkers:9e-06
matching: 0.005007
sending branch: 0.081323
Finding out where to send: 0.000403
sending walkers:9e-06
matching: 0.00507
sending branch: 0.081108
Finding out where to send: 0.000411
sending walkers:8e-06
matching: 0.004963
sending branch: 0.083956
Finding out where to send: 0.000412
sending walkers:7e-06
matching: 0.004951
sending branch: 0.080097
Finding out where to send: 0.00042
sending walkers:7e-06
matching: 0.004927
sending branch: 0.078885
Finding out where to send: 0.00042
sending walkers:1e-05
matching: 0.004987
sending branch: 0.077341
Finding out where to send: 0.0004
sending walkers:8e-06
matching: 0.00509
sending branch: 0.078111
Finding out where to send: 0.000412
sending walkers:7e-06
matching: 0.004945
sending branch: 0.086065
Finding out where to send: 0.000508
sending walkers:7e-06
matching: 0.004925
sending branch: 0.077198
Finding out where to send: 0.000415
sending walkers:5e-06
matching: 0.005049
sending branch: 0.079712
Finding out where to send: 0.000419
sending walkers:7e-06
matching: 0.004858
sending branch: 0.079085
Finding out where to send: 0.000408
sending walkers:7e-06
matching: 0.004921
sending branch: 0.083584
Finding out where to send: 0.000407
sending walkers:8e-06
matching: 0.00487
sending branch: 0.080321
Finding out where to send: 0.000403
sending walkers:8e-06
matching: 0.004977
sending branch: 0.078029
Finding out where to send: 0.000416
sending walkers:8e-06
matching: 0.004959
sending branch: 0.082646
Finding out where to send: 0.000394
sending walkers:7e-06
matching: 0.004851
sending branch: 0.080434
Finding out where to send: 0.000409
sending walkers:7e-06
matching: 0.005041
sending branch: 0.0813
Finding out where to send: 0.000415
sending walkers:8e-06
matching: 0.004862
sending branch: 0.080313
Finding out where to send: 0.00042
sending walkers:9e-06
matching: 0.005004
sending branch: 0.078764
Finding out where to send: 0.000425
sending walkers:7e-06
matching: 0.004879
sending branch: 0.081746
Finding out where to send: 0.000415
sending walkers:7e-06
matching: 0.004941
sending branch: 0.0794
Finding out where to send: 0.000419
sending walkers:1.1e-05
matching: 0.004952
sending branch: 0.086122
Finding out where to send: 0.000414
sending walkers:8e-06
matching: 0.004953
sending branch: 0.079691
Finding out where to send: 0.000409
sending walkers:6e-06
matching: 0.004948
sending branch: 0.076686
Finding out where to send: 0.000418
sending walkers:7e-06
matching: 0.0049
sending branch: 0.078345
Finding out where to send: 0.000414
sending walkers:6e-06
matching: 0.004873
sending branch: 0.078597
Finding out where to send: 0.000431
sending walkers:1e-05
matching: 0.00492
1: Write took 0 seconds
sending branch: 0.220922
Finding out where to send: 0.000335
sending walkers:1.4e-05
matching: 0.004884
sending branch: 0.076083
Finding out where to send: 0.000413
sending walkers:7e-06
matching: 0.004891
sending branch: 0.077684
Finding out where to send: 0.000425
sending walkers:1.2e-05
matching: 0.004877
sending branch: 0.077346
Finding out where to send: 0.000401
sending walkers:6e-06
matching: 0.004954
sending branch: 0.076924
Finding out where to send: 0.000523
sending walkers:9e-06
matching: 0.004903
sending branch: 0.083466
Finding out where to send: 0.000415
sending walkers:6e-06
matching: 0.004932
sending branch: 0.07779
Finding out where to send: 0.000408
sending walkers:7e-06
matching: 0.004981
sending branch: 0.076084
Finding out where to send: 0.000415
sending walkers:9e-06
matching: 0.00499
sending branch: 0.081957
Finding out where to send: 0.000427
sending walkers:7e-06
matching: 0.004923
sending branch: 0.07673
Finding out where to send: 0.000395
sending walkers:7e-06
matching: 0.004948
sending branch: 0.083536
Finding out where to send: 0.000425
sending walkers:7e-06
matching: 0.004897
sending branch: 0.079885
Finding out where to send: 0.000411
sending walkers:7e-06
matching: 0.005094
sending branch: 0.082913
Finding out where to send: 0.000411
sending walkers:8e-06
matching: 0.004904
sending branch: 0.094332
Finding out where to send: 0.000408
sending walkers:7e-06
matching: 0.004903
sending branch: 0.085718
Finding out where to send: 0.000418
sending walkers:6e-06
matching: 0.005028
sending branch: 0.079136
Finding out where to send: 0.000415
sending walkers:7e-06
matching: 0.004969
sending branch: 0.082582
Finding out where to send: 0.000484
sending walkers:7e-06
matching: 0.004961
sending branch: 0.082662
Finding out where to send: 0.000399
sending walkers:8e-06
matching: 0.005061
sending branch: 0.079772
Finding out where to send: 0.000406
sending walkers:7e-06
matching: 0.004945
sending branch: 0.087529
Finding out where to send: 0.000421
sending walkers:7e-06
matching: 0.004905
sending branch: 0.079473
Finding out where to send: 0.000398
sending walkers:7e-06
matching: 0.004952
sending branch: 0.07727
Finding out where to send: 0.000414
sending walkers:7e-06
matching: 0.004927
sending branch: 0.078616
Finding out where to send: 0.000414
sending walkers:8e-06
matching: 0.004961
sending branch: 0.080603
Finding out where to send: 0.000411
sending walkers:8e-06
matching: 0.004991
sending branch: 0.083063
Finding out where to send: 0.000505
sending walkers:9e-06
matching: 0.004905
sending branch: 0.08427
Finding out where to send: 0.000413
sending walkers:7e-06
matching: 0.004923
sending branch: 0.076033
Finding out where to send: 0.000405
sending walkers:8e-06
matching: 0.004973
sending branch: 0.080439
Finding out where to send: 0.000407
sending walkers:8e-06
matching: 0.004952
sending branch: 0.079867
Finding out where to send: 0.000513
sending walkers:7e-06
matching: 0.004896
sending branch: 0.081368
Finding out where to send: 0.000417
sending walkers:1e-05
matching: 0.004895
sending branch: 0.077737
Finding out where to send: 0.000486
sending walkers:6e-06
matching: 0.004981
sending branch: 0.080301
Finding out where to send: 0.000398
sending walkers:7e-06
matching: 0.004934
sending branch: 0.081282
Finding out where to send: 0.000415
sending walkers:7e-06
matching: 0.004953
sending branch: 0.081663
Finding out where to send: 0.000421
sending walkers:7e-06
matching: 0.004991
sending branch: 0.084245
Finding out where to send: 0.000405
sending walkers:7e-06
matching: 0.005001
sending branch: 0.084156
Finding out where to send: 0.0004
sending walkers:7e-06
matching: 0.004953
sending branch: 0.07924
Finding out where to send: 0.000396
sending walkers:6e-06
matching: 0.004956
sending branch: 0.084783
Finding out where to send: 0.000402
sending walkers:7e-06
matching: 0.004977
sending branch: 0.081847
Finding out where to send: 0.000427
sending walkers:7e-06
matching: 0.004932
sending branch: 0.080105
Finding out where to send: 0.000519
sending walkers:7e-06
matching: 0.004945
sending branch: 0.085375
Finding out where to send: 0.000536
sending walkers:7e-06
matching: 0.004902
sending branch: 0.076876
Finding out where to send: 0.000416
sending walkers:7e-06
matching: 0.004926
sending branch: 0.083147
Finding out where to send: 0.000409
sending walkers:7e-06
matching: 0.004961
sending branch: 0.081585
Finding out where to send: 0.000395
sending walkers:6e-06
matching: 0.004894
sending branch: 0.076194
Finding out where to send: 0.000607
sending walkers:6e-06
matching: 0.004955
sending branch: 0.080822
Finding out where to send: 0.000419
sending walkers:7e-06
matching: 0.004891
sending branch: 0.076659
Finding out where to send: 0.000582
sending walkers:7e-06
matching: 0.004973
sending branch: 0.078871
Finding out where to send: 0.000414
sending walkers:7e-06
matching: 0.005073
sending branch: 0.084315
Finding out where to send: 0.000419
sending walkers:5e-06
matching: 0.005024
sending branch: 0.079615
Finding out where to send: 0.000412
sending walkers:7e-06
matching: 0.004877
sending branch: 0.082278
Finding out where to send: 0.000414
sending walkers:5.2e-05
matching: 0.004949
sending branch: 0.086896
Finding out where to send: 0.000404
sending walkers:7e-06
matching: 0.004946
sending branch: 0.081841
Finding out where to send: 0.000483
sending walkers:1.1e-05
matching: 0.004949
sending branch: 0.091016
Finding out where to send: 0.000488
sending walkers:5e-06
matching: 0.004952
sending branch: 0.080508
Finding out where to send: 0.000406
sending walkers:6e-06
matching: 0.005011
sending branch: 0.086062
Finding out where to send: 0.00041
sending walkers:9e-06
matching: 0.004898
sending branch: 0.081504
Finding out where to send: 0.000421
sending walkers:7e-06
matching: 0.004921
sending branch: 0.079257
Finding out where to send: 0.000411
sending walkers:7e-06
matching: 0.004884
sending branch: 0.078525
Finding out where to send: 0.000413
sending walkers:8e-06
matching: 0.004856
sending branch: 0.081366
Finding out where to send: 0.000483
sending walkers:5e-06
matching: 0.004885
sending branch: 0.076155
Finding out where to send: 0.000466
sending walkers:7e-06
matching: 0.004972
sending branch: 0.076014
Finding out where to send: 0.000423
sending walkers:6e-06
matching: 0.004911
sending branch: 0.08072
Finding out where to send: 0.000429
sending walkers:7e-06
matching: 0.00485
sending branch: 0.0761
Finding out where to send: 0.000405
sending walkers:7e-06
matching: 0.004918
sending branch: 0.08844
Finding out where to send: 0.000413
sending walkers:6e-06
matching: 0.00489
sending branch: 0.079124
Finding out where to send: 0.000398
sending walkers:7e-06
matching: 0.004912
sending branch: 0.077377
Finding out where to send: 0.000417
sending walkers:8e-06
matching: 0.004851
sending branch: 0.088153
Finding out where to send: 0.000418
sending walkers:8e-06
matching: 0.004953
sending branch: 0.080423
Finding out where to send: 0.00042
sending walkers:7e-06
matching: 0.005
sending branch: 0.076431
Finding out where to send: 0.000413
sending walkers:7e-06
matching: 0.00494
sending branch: 0.078192
Finding out where to send: 0.000418
sending walkers:8e-06
matching: 0.004901
sending branch: 0.079827
Finding out where to send: 0.000409
sending walkers:8.1e-05
matching: 0.004967
sending branch: 0.081424
Finding out where to send: 0.000414
sending walkers:9e-06
matching: 0.004959
sending branch: 0.083937
Finding out where to send: 0.000424
sending walkers:8e-06
matching: 0.004916
sending branch: 0.07952
Finding out where to send: 0.000417
sending walkers:6e-06
matching: 0.004956
sending branch: 0.077781
Finding out where to send: 0.000437
sending walkers:7e-06
matching: 0.004884
sending branch: 0.085979
Finding out where to send: 0.000416
sending walkers:7e-06
matching: 0.004892
sending branch: 0.082636
Finding out where to send: 0.000409
sending walkers:1.1e-05
matching: 0.005006
sending branch: 0.081179
Finding out where to send: 0.000415
sending walkers:8e-06
matching: 0.004926
sending branch: 0.077753
Finding out where to send: 0.000512
sending walkers:6e-06
matching: 0.004878
sending branch: 0.081177
Finding out where to send: 0.000419
sending walkers:6e-06
matching: 0.004902
sending branch: 0.08513
Finding out where to send: 0.000422
sending walkers:7e-06
matching: 0.004878
sending branch: 0.081478
Finding out where to send: 0.000418
sending walkers:8e-06
matching: 0.004994
sending branch: 0.07878
Finding out where to send: 0.000427
sending walkers:8e-06
matching: 0.005015
sending branch: 0.077784
Finding out where to send: 0.000417
sending walkers:6e-06
matching: 0.004908
sending branch: 0.081124
Finding out where to send: 0.00041
sending walkers:7e-06
matching: 0.004876
sending branch: 0.079582
Finding out where to send: 0.000389
sending walkers:8e-06
matching: 0.004915
sending branch: 0.082286
Finding out where to send: 0.000404
sending walkers:6e-06
matching: 0.004953
sending branch: 0.083766
Finding out where to send: 0.000433
sending walkers:6e-06
matching: 0.004921
sending branch: 0.079178
Finding out where to send: 0.000419
sending walkers:7e-06
matching: 0.004934
sending branch: 0.076961
Finding out where to send: 0.000413
sending walkers:7e-06
matching: 0.004912
sending branch: 0.082056
Finding out where to send: 0.000395
sending walkers:7e-06
matching: 0.00495
sending branch: 0.077907
Finding out where to send: 0.000421
sending walkers:7e-06
matching: 0.004847
sending branch: 0.083836
Finding out where to send: 0.000408
sending walkers:6e-06
matching: 0.004978
sending branch: 0.081148
Finding out where to send: 0.000412
sending walkers:7e-06
matching: 0.004929
sending branch: 0.081568
Finding out where to send: 0.000418
sending walkers:7e-06
matching: 0.005027
sending branch: 0.081364
Finding out where to send: 0.000419
sending walkers:7e-06
matching: 0.004848
sending branch: 0.078923
Finding out where to send: 0.000419
sending walkers:7e-06
matching: 0.004907
sending branch: 0.078391
Finding out where to send: 0.000428
sending walkers:6e-06
matching: 0.00503
sending branch: 0.075375
Finding out where to send: 0.000419
sending walkers:7e-06
matching: 0.004954
1: Write took 0 seconds
sending branch: 0.220748
Finding out where to send: 0.000328
sending walkers:1.3e-05
matching: 0.005024
sending branch: 0.077138
Finding out where to send: 0.000411
sending walkers:7e-06
matching: 0.00493
sending branch: 0.084134
Finding out where to send: 0.000527
sending walkers:7e-06
matching: 0.005002
sending branch: 0.080453
Finding out where to send: 0.000525
sending walkers:6e-06
matching: 0.00489
sending branch: 0.091133
Finding out where to send: 0.000457
sending walkers:6e-06
matching: 0.004966
sending branch: 0.079794
Finding out where to send: 0.000409
sending walkers:6e-06
matching: 0.005114
sending branch: 0.080855
Finding out where to send: 0.000422
sending walkers:6e-06
matching: 0.004849
sending branch: 0.080461
Finding out where to send: 0.000448
sending walkers:1.1e-05
matching: 0.004956
sending branch: 0.08315
Finding out where to send: 0.000436
sending walkers:7e-06
matching: 0.004866
sending branch: 0.096942
Finding out where to send: 0.000411
sending walkers:6e-06
matching: 0.004946
sending branch: 0.080863
Finding out where to send: 0.000384
sending walkers:5e-06
matching: 0.004838
sending branch: 0.089833
Finding out where to send: 0.000408
sending walkers:8e-06
matching: 0.005198
sending branch: 0.084711
Finding out where to send: 0.000448
sending walkers:7e-06
matching: 0.00498
sending branch: 0.095464
Finding out where to send: 0.00044
sending walkers:6e-06
matching: 0.005164
sending branch: 0.082401
Finding out where to send: 0.0004
sending walkers:7e-06
matching: 0.004921
sending branch: 0.081082
Finding out where to send: 0.000418
sending walkers:6e-06
matching: 0.004926
sending branch: 0.109552
Finding out where to send: 0.000413
sending walkers:7e-06
matching: 0.00496
sending branch: 0.083766
Finding out where to send: 0.000416
sending walkers:7e-06
matching: 0.00503
sending branch: 0.082851
Finding out where to send: 0.000422
sending walkers:6e-06
matching: 0.004982
sending branch: 0.083238
Finding out where to send: 0.000417
sending walkers:8e-06
matching: 0.004886
sending branch: 0.083198
Finding out where to send: 0.000399
sending walkers:6e-06
matching: 0.004938
sending branch: 0.07819
Finding out where to send: 0.000415
sending walkers:8e-06
matching: 0.004923
sending branch: 0.086076
Finding out where to send: 0.000392
sending walkers:8e-06
matching: 0.005023
sending branch: 0.077324
Finding out where to send: 0.000423
sending walkers:7e-06
matching: 0.004907
sending branch: 0.080669
Finding out where to send: 0.000415
sending walkers:1.1e-05
matching: 0.004934
sending branch: 0.079945
Finding out where to send: 0.00052
sending walkers:5e-06
matching: 0.004928
sending branch: 0.076374
Finding out where to send: 0.000428
sending walkers:8e-06
matching: 0.004892
sending branch: 0.079593
Finding out where to send: 0.000417
sending walkers:6e-06
matching: 0.004915
sending branch: 0.077198
Finding out where to send: 0.000414
sending walkers:7e-06
matching: 0.004899
sending branch: 0.078228
Finding out where to send: 0.0004
sending walkers:7e-06
matching: 0.004915
sending branch: 0.081294
Finding out where to send: 0.000402
sending walkers:7e-06
matching: 0.004927
sending branch: 0.076872
Finding out where to send: 0.000408
sending walkers:5e-06
matching: 0.004888
sending branch: 0.079135
Finding out where to send: 0.000392
sending walkers:8e-06
matching: 0.004903
sending branch: 0.078833
Finding out where to send: 0.000427
sending walkers:7e-06
matching: 0.004904
sending branch: 0.085863
Finding out where to send: 0.000387
sending walkers:8e-06
matching: 0.004905
sending branch: 0.079346
Finding out where to send: 0.000407
sending walkers:1e-05
matching: 0.004889
sending branch: 0.080435
Finding out where to send: 0.000403
sending walkers:6e-06
matching: 0.004961
sending branch: 0.078219
Finding out where to send: 0.00051
sending walkers:8e-06
matching: 0.004892
sending branch: 0.082873
Finding out where to send: 0.000412
sending walkers:9e-06
matching: 0.004932
sending branch: 0.081399
Finding out where to send: 0.000423
sending walkers:7e-06
matching: 0.004882
sending branch: 0.080557
Finding out where to send: 0.000415
sending walkers:8e-06
matching: 0.004928
sending branch: 0.08534
Finding out where to send: 0.000398
sending walkers:7e-06
matching: 0.004938
sending branch: 0.083041
Finding out where to send: 0.000506
sending walkers:7e-06
matching: 0.004961
sending branch: 0.085083
Finding out where to send: 0.000411
sending walkers:5e-06
matching: 0.004895
sending branch: 0.077836
Finding out where to send: 0.000411
sending walkers:7e-06
matching: 0.004846
sending branch: 0.08312
Finding out where to send: 0.00039
sending walkers:1e-05
matching: 0.004933
sending branch: 0.082116
Finding out where to send: 0.00054
sending walkers:7e-06
matching: 0.004894
sending branch: 0.076938
Finding out where to send: 0.000407
sending walkers:9e-06
matching: 0.004877
sending branch: 0.091208
Finding out where to send: 0.000443
sending walkers:1e-05
matching: 0.004922
sending branch: 0.082905
Finding out where to send: 0.00053
sending walkers:6e-06
matching: 0.004905
sending branch: 0.079892
Finding out where to send: 0.000496
sending walkers:7e-06
matching: 0.004853
sending branch: 0.082365
Finding out where to send: 0.000421
sending walkers:8e-06
matching: 0.005035
sending branch: 0.079365
Finding out where to send: 0.000412
sending walkers:9e-06
matching: 0.004973
sending branch: 0.088285
Finding out where to send: 0.000499
sending walkers:7e-06
matching: 0.004972
sending branch: 0.0843
Finding out where to send: 0.000422
sending walkers:7e-06
matching: 0.004968
sending branch: 0.07863
Finding out where to send: 0.000473
sending walkers:9e-06
matching: 0.005077
sending branch: 0.07824
Finding out where to send: 0.000419
sending walkers:6e-06
matching: 0.004897
sending branch: 0.081577
Finding out where to send: 0.000405
sending walkers:7e-06
matching: 0.004897
sending branch: 0.085513
Finding out where to send: 0.000421
sending walkers:7e-06
matching: 0.004871
sending branch: 0.081195
Finding out where to send: 0.000401
sending walkers:7e-06
matching: 0.004987
sending branch: 0.082047
Finding out where to send: 0.000413
sending walkers:7e-06
matching: 0.004936
sending branch: 0.077627
Finding out where to send: 0.000396
sending walkers:9e-06
matching: 0.005001
sending branch: 0.083719
Finding out where to send: 0.000419
sending walkers:7e-06
matching: 0.004922
sending branch: 0.082542
Finding out where to send: 0.000537
sending walkers:6e-06
matching: 0.004875
sending branch: 0.079912
Finding out where to send: 0.000408
sending walkers:5e-06
matching: 0.004948
sending branch: 0.083439
Finding out where to send: 0.000404
sending walkers:1e-05
matching: 0.00491
sending branch: 0.07952
Finding out where to send: 0.000407
sending walkers:7e-06
matching: 0.005039
sending branch: 0.082138
Finding out where to send: 0.000532
sending walkers:5e-06
matching: 0.00493
sending branch: 0.081202
Finding out where to send: 0.000414
sending walkers:8e-06
matching: 0.004856
sending branch: 0.077595
Finding out where to send: 0.000469
sending walkers:8e-06
matching: 0.005231
sending branch: 0.077859
Finding out where to send: 0.000425
sending walkers:7e-06
matching: 0.004938
sending branch: 0.08629
Finding out where to send: 0.000434
sending walkers:8e-06
matching: 0.004903
sending branch: 0.079358
Finding out where to send: 0.000411
sending walkers:6e-06
matching: 0.004823
sending branch: 0.081209
Finding out where to send: 0.000418
sending walkers:5.3e-05
matching: 0.005115
sending branch: 0.0826
Finding out where to send: 0.000408
sending walkers:1.1e-05
matching: 0.004869
sending branch: 0.077686
Finding out where to send: 0.000392
sending walkers:8e-06
matching: 0.004885
sending branch: 0.081805
Finding out where to send: 0.000456
sending walkers:8e-06
matching: 0.004936
sending branch: 0.086423
Finding out where to send: 0.000418
sending walkers:8e-06
matching: 0.00487
sending branch: 0.084841
Finding out where to send: 0.000404
sending walkers:6e-06
matching: 0.004781
sending branch: 0.085209
Finding out where to send: 0.0005
sending walkers:5e-06
matching: 0.005096
sending branch: 0.08109
Finding out where to send: 0.000507
sending walkers:8e-06
matching: 0.004987
sending branch: 0.095276
Finding out where to send: 0.000469
sending walkers:7e-06
matching: 0.004888
sending branch: 0.085294
Finding out where to send: 0.000425
sending walkers:7e-06
matching: 0.004937
sending branch: 0.077058
Finding out where to send: 0.00042
sending walkers:7e-06
matching: 0.004838
sending branch: 0.08321
Finding out where to send: 0.000382
sending walkers:8e-06
matching: 0.004917
sending branch: 0.082058
Finding out where to send: 0.000403
sending walkers:6e-06
matching: 0.004957
sending branch: 0.080919
Finding out where to send: 0.000415
sending walkers:7e-06
matching: 0.004952
sending branch: 0.081535
Finding out where to send: 0.00039
sending walkers:8e-06
matching: 0.004924
sending branch: 0.084563
Finding out where to send: 0.000419
sending walkers:8e-06
matching: 0.004982
sending branch: 0.077197
Finding out where to send: 0.000408
sending walkers:1e-05
matching: 0.004944
sending branch: 0.082038
Finding out where to send: 0.000415
sending walkers:8e-06
matching: 0.004879
sending branch: 0.080449
Finding out where to send: 0.000382
sending walkers:7e-06
matching: 0.004922
sending branch: 0.082328
Finding out where to send: 0.000412
sending walkers:7e-06
matching: 0.004991
sending branch: 0.087006
Finding out where to send: 0.000412
sending walkers:6e-06
matching: 0.004947
sending branch: 0.084939
Finding out where to send: 0.000511
sending walkers:6e-06
matching: 0.004893
sending branch: 0.078713
Finding out where to send: 0.000401
sending walkers:7e-06
matching: 0.004885
sending branch: 0.081966
Finding out where to send: 0.000407
sending walkers:7e-06
matching: 0.004903
sending branch: 0.075334
Finding out where to send: 0.000409
sending walkers:8e-06
matching: 0.004959
sending branch: 0.075868
Finding out where to send: 0.000416
sending walkers:7e-06
matching: 0.004909
sending branch: 0.0796
Finding out where to send: 0.000403
sending walkers:6e-06
matching: 0.004873
1: Write took 0 seconds
sending branch: 0.222099
Finding out where to send: 0.000349
sending walkers:1.5e-05
matching: 0.004872
sending branch: 0.076509
Finding out where to send: 0.000419
sending walkers:6e-06
matching: 0.00492
sending branch: 0.077662
Finding out where to send: 0.000424
sending walkers:6e-06
matching: 0.004958
sending branch: 0.078302
Finding out where to send: 0.000519
sending walkers:8e-06
matching: 0.00493
sending branch: 0.076125
Finding out where to send: 0.000397
sending walkers:5e-06
matching: 0.004928
sending branch: 0.082073
Finding out where to send: 0.000399
sending walkers:6e-06
matching: 0.004874
sending branch: 0.077564
Finding out where to send: 0.000492
sending walkers:6e-06
matching: 0.004893
sending branch: 0.077103
Finding out where to send: 0.000403
sending walkers:7e-06
matching: 0.00508
sending branch: 0.079768
Finding out where to send: 0.000401
sending walkers:6e-06
matching: 0.00493
sending branch: 0.076242
Finding out where to send: 0.000409
sending walkers:8e-06
matching: 0.004857
sending branch: 0.08174
Finding out where to send: 0.00039
sending walkers:8e-06
matching: 0.004893
sending branch: 0.076445
Finding out where to send: 0.000401
sending walkers:6e-06
matching: 0.005073
sending branch: 0.081428
Finding out where to send: 0.00039
sending walkers:8e-06
matching: 0.004986
sending branch: 0.079641
Finding out where to send: 0.000404
sending walkers:7e-06
matching: 0.004927
sending branch: 0.079144
Finding out where to send: 0.000488
sending walkers:7e-06
matching: 0.004971
sending branch: 0.082242
Finding out where to send: 0.000425
sending walkers:9e-06
matching: 0.004984
sending branch: 0.080267
Finding out where to send: 0.000426
sending walkers:6e-06
matching: 0.004989
sending branch: 0.084019
Finding out where to send: 0.000426
sending walkers:8e-06
matching: 0.00493
sending branch: 0.079373
Finding out where to send: 0.000422
sending walkers:8e-06
matching: 0.00493
sending branch: 0.079673
Finding out where to send: 0.000466
sending walkers:5e-06
matching: 0.005087
sending branch: 0.078861
Finding out where to send: 0.000518
sending walkers:6e-06
matching: 0.004916
sending branch: 0.076692
Finding out where to send: 0.000407
sending walkers:6e-06
matching: 0.004878
sending branch: 0.076134
Finding out where to send: 0.000397
sending walkers:8e-06
matching: 0.004919
sending branch: 0.077649
Finding out where to send: 0.000492
sending walkers:7e-06
matching: 0.004939
sending branch: 0.089923
Finding out where to send: 0.000418
sending walkers:7e-06
matching: 0.004937
sending branch: 0.089781
Finding out where to send: 0.000434
sending walkers:9e-06
matching: 0.004896
sending branch: 0.079643
Finding out where to send: 0.000602
sending walkers:7e-06
matching: 0.004994
sending branch: 0.07584
Finding out where to send: 0.0004
sending walkers:7e-06
matching: 0.004931
sending branch: 0.082101
Finding out where to send: 0.000417
sending walkers:7e-06
matching: 0.004918
sending branch: 0.082129
Finding out where to send: 0.000421
sending walkers:8e-06
matching: 0.004916
sending branch: 0.079315
Finding out where to send: 0.000395
sending walkers:9e-06
matching: 0.005009
sending branch: 0.081132
Finding out where to send: 0.000417
sending walkers:7e-06
matching: 0.004887
sending branch: 0.077682
Finding out where to send: 0.000401
sending walkers:7e-06
matching: 0.004999
sending branch: 0.07762
Finding out where to send: 0.000406
sending walkers:7e-06
matching: 0.004942
sending branch: 0.082868
Finding out where to send: 0.000407
sending walkers:8e-06
matching: 0.005009
sending branch: 0.082478
Finding out where to send: 0.000424
sending walkers:8e-06
matching: 0.00489
sending branch: 0.077119
Finding out where to send: 0.000419
sending walkers:9e-06
matching: 0.004873
sending branch: 0.076446
Finding out where to send: 0.000401
sending walkers:8e-06
matching: 0.004919
sending branch: 0.080695
Finding out where to send: 0.000414
sending walkers:8e-06
matching: 0.004871
sending branch: 0.079254
Finding out where to send: 0.000418
sending walkers:7e-06
matching: 0.004908
sending branch: 0.078532
Finding out where to send: 0.000409
sending walkers:8e-06
matching: 0.004968
sending branch: 0.078952
Finding out where to send: 0.000392
sending walkers:6e-06
matching: 0.004934
sending branch: 0.083653
Finding out where to send: 0.000409
sending walkers:6e-06
matching: 0.00492
sending branch: 0.08145
Finding out where to send: 0.000415
sending walkers:7e-06
matching: 0.005017
sending branch: 0.077318
Finding out where to send: 0.000418
sending walkers:6e-06
matching: 0.00488
sending branch: 0.08002
Finding out where to send: 0.000509
sending walkers:8e-06
matching: 0.004872
sending branch: 0.078259
Finding out where to send: 0.000404
sending walkers:6e-06
matching: 0.004919
sending branch: 0.082948
Finding out where to send: 0.000418
sending walkers:6e-06
matching: 0.004894
sending branch: 0.081711
Finding out where to send: 0.00051
sending walkers:7e-06
matching: 0.004959
sending branch: 0.077352
Finding out where to send: 0.000482
sending walkers:7e-06
matching: 0.004905
sending branch: 0.078953
Finding out where to send: 0.000408
sending walkers:7e-06
matching: 0.004976
sending branch: 0.084434
Finding out where to send: 0.000412
sending walkers:7e-06
matching: 0.004854
sending branch: 0.082629
Finding out where to send: 0.000403
sending walkers:7e-06
matching: 0.004942
