0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
1446: Timestep is 1.80565
1140: Timestep is 1.80565
845: Timestep is 1.80565
64: Timestep is 1.80565
1142: Timestep is 1.80565
65: Timestep is 1.80565
1144: Timestep is 1.80565
847: Timestep is 1.80565
66: Timestep is 1.80565
581: Timestep is 1.80565
1448: Timestep is 1.80565
291: Timestep is 1.80565
1917: Timestep is 1.80565
1753: Timestep is 1.80565
1455: Timestep is 1.80565
1147: Timestep is 1.80565
293: Timestep is 1.80565
851: Timestep is 1.80565
582: Timestep is 1.80565
856: Timestep is 1.80565
1919: Timestep is 1.80565
1754: Timestep is 1.80565
294: Timestep is 1.80565
860: Timestep is 1.80565
1920: Timestep is 1.80565
1755: Timestep is 1.80565
1459: Timestep is 1.80565
1921: Timestep is 1.80565
1757: Timestep is 1.80565
584: Timestep is 1.80565
295: Timestep is 1.80565
1923: Timestep is 1.80565
70: Timestep is 1.80565
590: Timestep is 1.80565
1460: Timestep is 1.80565
1153: Timestep is 1.80565
861: Timestep is 1.80565
1758: Timestep is 1.80565
72: Timestep is 1.80565
591: Timestep is 1.80565
1462: Timestep is 1.80565
1155: Timestep is 1.80565
297: Timestep is 1.80565
1925: Timestep is 1.80565
73: Timestep is 1.80565
592: Timestep is 1.80565
1463: Timestep is 1.80565
1156: Timestep is 1.80565
299: Timestep is 1.80565
863: Timestep is 1.80565
1926: Timestep is 1.80565
1759: Timestep is 1.80565
76: Timestep is 1.80565
594: Timestep is 1.80565
1464: Timestep is 1.80565
1157: Timestep is 1.80565
300: Timestep is 1.80565
864: Timestep is 1.80565
1762: Timestep is 1.80565
77: Timestep is 1.80565
1158: Timestep is 1.80565
80: Timestep is 1.80565
596: Timestep is 1.80565
1465: Timestep is 1.80565
1162: Timestep is 1.80565
866: Timestep is 1.80565
1927: Timestep is 1.80565
1765: Timestep is 1.80565
85: Timestep is 1.80565
87: Timestep is 1.80565
1163: Timestep is 1.80565
302: Timestep is 1.80565
867: Timestep is 1.80565
91: Timestep is 1.80565
597: Timestep is 1.80565
871: Timestep is 1.80565
