#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.9050551909e+00    3.4938574353e+01   -9.6456485724e+00    3.7405933815e+00    7.7089082494e+00    7.0352107511e+00   -2.5162546566e+01    7.7277899360e-01    2.5704000000e+04    2.2755948591e-01    5.7395128190e-01
         1   -5.9072812877e+00    3.4967477840e+01   -9.6555649667e+00    3.7482836790e+00    7.7024857666e+00    7.0352107511e+00   -2.5169222947e+01    7.7596146246e-01    2.5704000000e+04    2.2690945834e-01    5.7389657252e-01
         2   -5.9006394279e+00    3.4886155870e+01   -9.6419708727e+00    3.7413314448e+00    7.7257859304e+00    7.0352107511e+00   -2.5186908110e+01    7.8394055535e-01    2.5704000000e+04    2.2779531449e-01    5.7359627879e-01
         3   -5.8986613821e+00    3.4859714867e+01   -9.6035924508e+00    3.7049310687e+00    7.7093798876e+00    7.0352107511e+00   -2.5134633019e+01    7.8644992914e-01    2.5704000000e+04    2.2715816694e-01    5.7496644491e-01
         4   -5.9013135790e+00    3.4898607637e+01   -9.5887168796e+00    3.6874033007e+00    7.7263385021e+00    7.0352107511e+00   -2.5142283849e+01    7.9201771653e-01    2.5704000000e+04    2.2754738930e-01    5.7454943783e-01
         5   -5.9025615574e+00    3.4909016383e+01   -9.6649426943e+00    3.7623811368e+00    7.7159540635e+00    7.0352107511e+00   -2.5183596511e+01    7.6748900208e-01    2.5704000000e+04    2.2730233659e-01    5.7439503579e-01
         6   -5.9039650415e+00    3.4921402380e+01   -9.6383136262e+00    3.7343485847e+00    7.7184794472e+00    7.0352107511e+00   -2.5172907286e+01    7.8090346180e-01    2.5704000000e+04    2.2777674498e-01    5.7430750078e-01
         7   -5.9022963583e+00    3.4904945603e+01   -9.6250227090e+00    3.7227263507e+00    7.7125473120e+00    7.0352107511e+00   -2.5140087893e+01    7.6730712069e-01    2.5704000000e+04    2.2706811021e-01    5.7352576447e-01
         8   -5.9020816245e+00    3.4903009466e+01   -9.6212801815e+00    3.7191985570e+00    7.7124465181e+00    7.0352107511e+00   -2.5143729304e+01    7.7479185343e-01    2.5704000000e+04    2.2743209862e-01    5.7528497510e-01
         9   -5.9027028981e+00    3.4910515515e+01   -9.6267782579e+00    3.7240753598e+00    7.7171578869e+00    7.0352107511e+00   -2.5167115233e+01    7.8796833706e-01    2.5704000000e+04    2.2748214185e-01    5.7492997199e-01
        10   -5.9034950748e+00    3.4922421838e+01   -9.5914061273e+00    3.6879110525e+00    7.7015525950e+00    7.0352107511e+00   -2.5099922403e+01    7.7175292932e-01    2.5704000000e+04    2.2696321892e-01    5.7359506303e-01
        11   -5.9018511337e+00    3.4901922824e+01   -9.6344252844e+00    3.7325741507e+00    7.7066453488e+00    7.0352107511e+00   -2.5165923961e+01    7.8964257650e-01    2.5704000000e+04    2.2715675918e-01    5.7421267118e-01
        12   -5.9045339818e+00    3.4937770642e+01   -9.5698893853e+00    3.6653554035e+00    7.6902465052e+00    7.0352107511e+00   -2.5097887801e+01    8.0254115923e-01    2.5704000000e+04    2.2691692500e-01    5.7607643752e-01
        13   -5.9043229620e+00    3.4929680031e+01   -9.6088455114e+00    3.7045225495e+00    7.7003946697e+00    7.0352107511e+00   -2.5138342123e+01    7.9389119052e-01    2.5704000000e+04    2.2696872424e-01    5.7397194989e-01
        14   -5.9024081289e+00    3.4905692927e+01   -9.6694714174e+00    3.7670632885e+00    7.7317250487e+00    7.0352107511e+00   -2.5222912001e+01    7.8650478392e-01    2.5704000000e+04    2.2770931327e-01    5.7289964597e-01
        15   -5.9056350938e+00    3.4943244444e+01   -9.6376162399e+00    3.7319811462e+00    7.7265515446e+00    7.0352107511e+00   -2.5163792548e+01    7.6441401247e-01    2.5704000000e+04    2.2766721370e-01    5.7465034625e-01
        16   -5.9017947390e+00    3.4900160535e+01   -9.6160898176e+00    3.7142950786e+00    7.7102100815e+00    7.0352107511e+00   -2.5157202370e+01    7.9569172003e-01    2.5704000000e+04    2.2737653092e-01    5.7410933123e-01
        17   -5.8996849066e+00    3.4877683367e+01   -9.6636986787e+00    3.7640137721e+00    7.7213146821e+00    7.0352107511e+00   -2.5204729192e+01    7.8450508007e-01    2.5704000000e+04    2.2787785219e-01    5.7414945145e-01
        18   -5.9033999945e+00    3.4920783143e+01   -9.6147875169e+00    3.7113875224e+00    7.7186609301e+00    7.0352107511e+00   -2.5146426936e+01    7.7776773746e-01    2.5704000000e+04    2.2741664321e-01    5.7419078743e-01
        19   -5.9022138633e+00    3.4909082447e+01   -9.6787683956e+00    3.7765545323e+00    7.7218146976e+00    7.0352107511e+00   -2.5211456204e+01    7.7566235922e-01    2.5704000000e+04    2.2739999513e-01    5.7359992608e-01
