#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.9037923510e+00    3.4928550601e+01   -9.6470764661e+00    3.7432841150e+00    7.7209768989e+00    7.0352107511e+00   -2.5177541672e+01    7.7427755558e-01    2.5704000000e+04    2.2814427961e-01    5.7460779451e-01
         1   -5.9043155141e+00    3.4929581062e+01   -9.6140397592e+00    3.7097242451e+00    7.7202404198e+00    7.0352107511e+00   -2.5160508505e+01    7.9101757454e-01    2.5704000000e+04    2.2798979874e-01    5.7406191643e-01
         2   -5.9012931499e+00    3.4893377283e+01   -9.6443327103e+00    3.7430395604e+00    7.7086133337e+00    7.0352107511e+00   -2.5152151917e+01    7.6399512240e-01    2.5704000000e+04    2.2746900878e-01    5.7562660481e-01
         3   -5.9029296250e+00    3.4920170313e+01   -9.6311691249e+00    3.7282394999e+00    7.7181513837e+00    7.0352107511e+00   -2.5179968059e+01    7.9543679879e-01    2.5704000000e+04    2.2771171397e-01    5.7394277155e-01
         4   -5.9020778849e+00    3.4910021654e+01   -9.6258827504e+00    3.7238048655e+00    7.6920270308e+00    7.0352107511e+00   -2.5146488346e+01    7.9336781411e-01    2.5704000000e+04    2.2713715596e-01    5.7439503579e-01
         5   -5.9008541182e+00    3.4893632778e+01   -9.5935523069e+00    3.6926981887e+00    7.7051667787e+00    7.0352107511e+00   -2.5115491910e+01    7.8156207367e-01    2.5704000000e+04    2.2758125565e-01    5.7540168845e-01
         6   -5.8995146410e+00    3.4873857294e+01   -9.5839530706e+00    3.6844384295e+00    7.7004339600e+00    7.0352107511e+00   -2.5099495461e+01    7.7989767936e-01    2.5704000000e+04    2.2736155007e-01    5.7537615741e-01
         7   -5.9011650306e+00    3.4893594061e+01   -9.6343347381e+00    3.7331697075e+00    7.7145443051e+00    7.0352107511e+00   -2.5145370021e+01    7.6128022706e-01    2.5704000000e+04    2.2754575498e-01    5.7516461446e-01
         8   -5.8982086382e+00    3.4858617144e+01   -9.6043128371e+00    3.7061041989e+00    7.7191140279e+00    7.0352107511e+00   -2.5153131562e+01    7.9449394579e-01    2.5704000000e+04    2.2762552141e-01    5.7603996460e-01
         9   -5.8998882627e+00    3.4876610525e+01   -9.5748631058e+00    3.6749748431e+00    7.6976532250e+00    7.0352107511e+00   -2.5085504492e+01    7.7777741024e-01    2.5704000000e+04    2.2685955149e-01    5.7679738562e-01
        10   -5.8979851501e+00    3.4858642496e+01   -9.6017727453e+00    3.7037875952e+00    7.7107387622e+00    7.0352107511e+00   -2.5120941309e+01    7.7321905071e-01    2.5704000000e+04    2.2726773226e-01    5.7514759376e-01
        11   -5.9045658959e+00    3.4940682872e+01   -9.6337315101e+00    3.7291656142e+00    7.7131353997e+00    7.0352107511e+00   -2.5166844296e+01    7.8476663492e-01    2.5704000000e+04    2.2776637583e-01    5.7414094110e-01
        12   -5.9010362957e+00    3.4890988336e+01   -9.6439142506e+00    3.7428779549e+00    7.7109904116e+00    7.0352107511e+00   -2.5141273455e+01    7.5115804180e-01    2.5704000000e+04    2.2745753860e-01    5.7508680556e-01
        13   -5.9004118864e+00    3.4885817215e+01   -9.5843928525e+00    3.6839809661e+00    7.7067560434e+00    7.0352107511e+00   -2.5106371334e+01    7.8001168735e-01    2.5704000000e+04    2.2674403090e-01    5.7445460823e-01
        14   -5.9024823141e+00    3.4913200674e+01   -9.5795382385e+00    3.6770559244e+00    7.7193566658e+00    7.0352107511e+00   -2.5126179384e+01    7.9207372832e-01    2.5704000000e+04    2.2739160723e-01    5.7496401338e-01
        15   -5.8985035503e+00    3.4862891287e+01   -9.6395200201e+00    3.7410164698e+00    7.7183591854e+00    7.0352107511e+00   -2.5175615464e+01    7.8252550716e-01    2.5704000000e+04    2.2770331918e-01    5.7417011944e-01
        16   -5.8967332295e+00    3.4843457097e+01   -9.5948937900e+00    3.6981605605e+00    7.6900591971e+00    7.0352107511e+00   -2.5086505805e+01    7.6634206652e-01    2.5704000000e+04    2.2688987248e-01    5.7558405307e-01
        17   -5.8974556944e+00    3.4855218488e+01   -9.6135657897e+00    3.7161100953e+00    7.7007708511e+00    7.0352107511e+00   -2.5124965516e+01    7.7541812376e-01    2.5704000000e+04    2.2683995400e-01    5.7447649199e-01
        18   -5.9027228169e+00    3.4917243306e+01   -9.6054455134e+00    3.7027226964e+00    7.7260151316e+00    7.0352107511e+00   -2.5160179907e+01    7.9350851087e-01    2.5704000000e+04    2.2748777907e-01    5.7496036609e-01
        19   -5.9020632847e+00    3.4905453683e+01   -9.6288932155e+00    3.7268299308e+00    7.7267164430e+00    7.0352107511e+00   -2.5188779966e+01    7.9795955618e-01    2.5704000000e+04    2.2755765004e-01    5.7451296491e-01
