#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2572421781e+00    3.9210771126e+01   -1.0303684690e+01    4.0464425117e+00    8.4619487324e+00    7.0352112605e+00   -2.6509122659e+01    7.0827797645e-01    4.0320000000e+03    1.7812769666e-02    5.4166666667e-01
         1   -6.2542631235e+00    3.9164823622e+01   -1.0290309216e+01    4.0360460925e+00    8.4614839397e+00    7.0352112605e+00   -2.6483000485e+01    6.9599606936e-01    4.0320000000e+03    1.7743548301e-02    5.3698536706e-01
         2   -6.2676015340e+00    3.9339407695e+01   -1.0270672444e+01    4.0030709103e+00    8.4233128253e+00    7.0352112605e+00   -2.6459343118e+01    7.3014658806e-01    4.0320000000e+03    1.7784211410e-02    5.4169766865e-01
         3   -6.2596992755e+00    3.9238547053e+01   -1.0271343490e+01    4.0116442144e+00    8.4339933950e+00    7.0352112605e+00   -2.6438796725e+01    6.9824857936e-01    4.0320000000e+03    1.7799533476e-02    5.4008556548e-01
         4   -6.2586899333e+00    3.9228946319e+01   -1.0201752862e+01    3.9430629286e+00    8.4119187317e+00    7.0352112605e+00   -2.6387469082e+01    7.3858622824e-01    4.0320000000e+03    1.7735930461e-02    5.3968253968e-01
         5   -6.2661216385e+00    3.9320767362e+01   -1.0217583236e+01    3.9514615972e+00    8.4616011942e+00    7.0352112605e+00   -2.6435183456e+01    7.2078776566e-01    4.0320000000e+03    1.7805555209e-02    5.3941127232e-01
         6   -6.2564277547e+00    3.9191665552e+01   -1.0253475635e+01    3.9970478800e+00    8.4471843939e+00    7.0352112605e+00   -2.6399295924e+01    6.6342463457e-01    4.0320000000e+03    1.7827197340e-02    5.3865172371e-01
         7   -6.2562929964e+00    3.9196133337e+01   -1.0170209468e+01    3.9139164719e+00    8.4827014494e+00    7.0352112605e+00   -2.6422998214e+01    7.3487603532e-01    4.0320000000e+03    1.7899651213e-02    5.4069785466e-01
         8   -6.2574401901e+00    3.9222560436e+01   -1.0248645682e+01    3.9912054916e+00    8.4603151793e+00    7.0352112605e+00   -2.6450689448e+01    7.0651732608e-01    4.0320000000e+03    1.7846258059e-02    5.4143415179e-01
         9   -6.2636718345e+00    3.9298986720e+01   -1.0201797744e+01    3.9381259091e+00    8.4511799439e+00    7.0352112605e+00   -2.6414668490e+01    7.2647954184e-01    4.0320000000e+03    1.7793280020e-02    5.3700861855e-01
        10   -6.2622446674e+00    3.9278690192e+01   -1.0275507184e+01    4.0132625170e+00    8.4404400485e+00    7.0352112605e+00   -2.6450316122e+01    6.9915762819e-01    4.0320000000e+03    1.7791558268e-02    5.3986855159e-01
        11   -6.2624810485e+00    3.9272825144e+01   -1.0176110051e+01    3.9136290022e+00    8.4315827129e+00    7.0352112605e+00   -2.6375369055e+01    7.3246503062e-01    4.0320000000e+03    1.7770631519e-02    5.3914000496e-01
        12   -6.2611197851e+00    3.9255096082e+01   -1.0145802109e+01    3.8846823236e+00    8.4585003521e+00    7.0352112605e+00   -2.6388053252e+01    7.4853953072e-01    4.0320000000e+03    1.7790547630e-02    5.3780691964e-01
        13   -6.2621779149e+00    3.9270953592e+01   -1.0209284961e+01    3.9471070459e+00    8.4493309006e+00    7.0352112605e+00   -2.6411223180e+01    7.1739605802e-01    4.0320000000e+03    1.7767283168e-02    5.4086836558e-01
        14   -6.2555349029e+00    3.9183140084e+01   -1.0287969405e+01    4.0324345018e+00    8.4760846603e+00    7.0352112605e+00   -2.6505949660e+01    7.0668433495e-01    4.0320000000e+03    1.7810180835e-02    5.4059709821e-01
        15   -6.2592327594e+00    3.9230146858e+01   -1.0235849012e+01    3.9766162525e+00    8.4941480445e+00    7.0352112605e+00   -2.6507294278e+01    7.4208596104e-01    4.0320000000e+03    1.7853272396e-02    5.3955078125e-01
        16   -6.2686535061e+00    3.9347630180e+01   -1.0254758651e+01    3.9861051454e+00    8.4538019185e+00    7.0352112605e+00   -2.6486558363e+01    7.4278653227e-01    4.0320000000e+03    1.7795438167e-02    5.3733413938e-01
        17   -6.2571785666e+00    3.9210682151e+01   -1.0293782384e+01    4.0366038171e+00    8.4401078075e+00    7.0352112605e+00   -2.6487136704e+01    7.1803525211e-01    4.0320000000e+03    1.7791709106e-02    5.3826419891e-01
        18   -6.2563072809e+00    3.9203907163e+01   -1.0278574015e+01    4.0222667345e+00    8.4170645639e+00    7.0352112605e+00   -2.6459801100e+01    7.2895125994e-01    4.0320000000e+03    1.7779915347e-02    5.4056609623e-01
        19   -6.2517480792e+00    3.9147743030e+01   -1.0273158194e+01    4.0214101145e+00    8.4369641803e+00    7.0352112605e+00   -2.6468102643e+01    7.2276900850e-01    4.0320000000e+03    1.7773743542e-02    5.4043433780e-01
