0: output to qw.linear.o
1959: Timestep is 1.93938
1962: Timestep is 1.93938
1966: Timestep is 1.93938
605: Timestep is 1.93938
1975: Timestep is 1.93938
1676: Timestep is 1.93938
608: Timestep is 1.93938
1985: Timestep is 1.93938
1679: Timestep is 1.93938
840: Timestep is 1.93938
1387: Timestep is 1.93938
610: Timestep is 1.93938
1112: Timestep is 1.93938
70: Timestep is 1.93938
2007: Timestep is 1.93938
1687: Timestep is 1.93938
841: Timestep is 1.93938
320: Timestep is 1.93938
1388: Timestep is 1.93938
1113: Timestep is 1.93938
1688: Timestep is 1.93938
842: Timestep is 1.93938
1389: Timestep is 1.93938
322: Timestep is 1.93938
1114: Timestep is 1.93938
1689: Timestep is 1.93938
848: Timestep is 1.93938
1393: Timestep is 1.93938
1120: Timestep is 1.93938
328: Timestep is 1.93938
1691: Timestep is 1.93938
854: Timestep is 1.93938
1395: Timestep is 1.93938
1121: Timestep is 1.93938
329: Timestep is 1.93938
72: Timestep is 1.93938
1692: Timestep is 1.93938
860: Timestep is 1.93938
330: Timestep is 1.93938
1399: Timestep is 1.93938
1122: Timestep is 1.93938
74: Timestep is 1.93938
1402: Timestep is 1.93938
1123: Timestep is 1.93938
343: Timestep is 1.93938
80: Timestep is 1.93938
611: Timestep is 1.93938
1405: Timestep is 1.93938
2017: Timestep is 1.93938
1694: Timestep is 1.93938
1124: Timestep is 1.93938
352: Timestep is 1.93938
81: Timestep is 1.93938
612: Timestep is 1.93938
1406: Timestep is 1.93938
2024: Timestep is 1.93938
355: Timestep is 1.93938
615: Timestep is 1.93938
1695: Timestep is 1.93938
1125: Timestep is 1.93938
618: Timestep is 1.93938
1408: Timestep is 1.93938
2030: Timestep is 1.93938
619: Timestep is 1.93938
2036: Timestep is 1.93938
862: Timestep is 1.93938
362: Timestep is 1.93938
83: Timestep is 1.93938
1703: Timestep is 1.93938
1409: Timestep is 1.93938
2040: Timestep is 1.93938
1127: Timestep is 1.93938
91: Timestep is 1.93938
863: Timestep is 1.93938
367: Timestep is 1.93938
2046: Timestep is 1.93938
1704: Timestep is 1.93938
1134: Timestep is 1.93938
1410: Timestep is 1.93938
2048: Timestep is 1.93938
864: Timestep is 1.93938
373: Timestep is 1.93938
93: Timestep is 1.93938
620: Timestep is 1.93938
1707: Timestep is 1.93938
1137: Timestep is 1.93938
866: Timestep is 1.93938
380: Timestep is 1.93938
105: Timestep is 1.93938
626: Timestep is 1.93938
1138: Timestep is 1.93938
867: Timestep is 1.93938
385: Timestep is 1.93938
627: Timestep is 1.93938
870: Timestep is 1.93938
634: Timestep is 1.93938
875: Timestep is 1.93938
108: Timestep is 1.93938
1412: Timestep is 1.93938
2056: Timestep is 1.93938
1708: Timestep is 1.93938
386: Timestep is 1.93938
123: Timestep is 1.93938
1415: Timestep is 1.93938
2073: Timestep is 1.93938
1139: Timestep is 1.93938
1416: Timestep is 1.93938
1709: Timestep is 1.93938
387: Timestep is 1.93938
124: Timestep is 1.93938
637: Timestep is 1.93938
1418: Timestep is 1.93938
2081: Timestep is 1.93938
1710: Timestep is 1.93938
1424: Timestep is 1.93938
877: Timestep is 1.93938
1140: Timestep is 1.93938
391: Timestep is 1.93938
2085: Timestep is 1.93938
1711: Timestep is 1.93938
126: Timestep is 1.93938
639: Timestep is 1.93938
1426: Timestep is 1.93938
1712: Timestep is 1.93938
879: Timestep is 1.93938
1141: Timestep is 1.93938
394: Timestep is 1.93938
2086: Timestep is 1.93938
129: Timestep is 1.93938
645: Timestep is 1.93938
1713: Timestep is 1.93938
1427: Timestep is 1.93938
891: Timestep is 1.93938
1144: Timestep is 1.93938
395: Timestep is 1.93938
2095: Timestep is 1.93938
137: Timestep is 1.93938
647: Timestep is 1.93938
893: Timestep is 1.93938
2099: Timestep is 1.93938
1145: Timestep is 1.93938
414: Timestep is 1.93938
657: Timestep is 1.93938
894: Timestep is 1.93938
1147: Timestep is 1.93938
417: Timestep is 1.93938
662: Timestep is 1.93938
898: Timestep is 1.93938
1152: Timestep is 1.93938
664: Timestep is 1.93938
900: Timestep is 1.93938
1714: Timestep is 1.93938
1428: Timestep is 1.93938
138: Timestep is 1.93938
666: Timestep is 1.93938
2102: Timestep is 1.93938
1715: Timestep is 1.93938
913: Timestep is 1.93938
1154: Timestep is 1.93938
422: Timestep is 1.93938
147: Timestep is 1.93938
667: Timestep is 1.93938
1429: Timestep is 1.93938
2109: Timestep is 1.93938
1716: Timestep is 1.93938
920: Timestep is 1.93938
153: Timestep is 1.93938
674: Timestep is 1.93938
1433: Timestep is 1.93938
2110: Timestep is 1.93938
1717: Timestep is 1.93938
922: Timestep is 1.93938
431: Timestep is 1.93938
158: Timestep is 1.93938
677: Timestep is 1.93938
1437: Timestep is 1.93938
2113: Timestep is 1.93938
1726: Timestep is 1.93938
924: Timestep is 1.93938
433: Timestep is 1.93938
171: Timestep is 1.93938
1438: Timestep is 1.93938
2116: Timestep is 1.93938
1727: Timestep is 1.93938
439: Timestep is 1.93938
175: Timestep is 1.93938
680: Timestep is 1.93938
1439: Timestep is 1.93938
2119: Timestep is 1.93938
1736: Timestep is 1.93938
926: Timestep is 1.93938
444: Timestep is 1.93938
176: Timestep is 1.93938
1442: Timestep is 1.93938
2129: Timestep is 1.93938
935: Timestep is 1.93938
1155: Timestep is 1.93938
449: Timestep is 1.93938
2134: Timestep is 1.93938
1156: Timestep is 1.93938
463: Timestep is 1.93938
685: Timestep is 1.93938
938: Timestep is 1.93938
1158: Timestep is 1.93938
1159: Timestep is 1.93938
1161: Timestep is 1.93938
1164: Timestep is 1.93938
687: Timestep is 1.93938
1166: Timestep is 1.93938
1443: Timestep is 1.93938
1738: Timestep is 1.93938
181: Timestep is 1.93938
1452: Timestep is 1.93938
1739: Timestep is 1.93938
182: Timestep is 1.93938
1456: Timestep is 1.93938
2139: Timestep is 1.93938
1741: Timestep is 1.93938
474: Timestep is 1.93938
186: Timestep is 1.93938
1457: Timestep is 1.93938
2143: Timestep is 1.93938
1743: Timestep is 1.93938
478: Timestep is 1.93938
943: Timestep is 1.93938
188: Timestep is 1.93938
2144: Timestep is 1.93938
1749: Timestep is 1.93938
1175: Timestep is 1.93938
1458: Timestep is 1.93938
479: Timestep is 1.93938
2149: Timestep is 1.93938
1752: Timestep is 1.93938
944: Timestep is 1.93938
1180: Timestep is 1.93938
190: Timestep is 1.93938
688: Timestep is 1.93938
1459: Timestep is 1.93938
491: Timestep is 1.93938
2150: Timestep is 1.93938
1756: Timestep is 1.93938
951: Timestep is 1.93938
1182: Timestep is 1.93938
193: Timestep is 1.93938
698: Timestep is 1.93938
1460: Timestep is 1.93938
495: Timestep is 1.93938
2155: Timestep is 1.93938
961: Timestep is 1.93938
1187: Timestep is 1.93938
196: Timestep is 1.93938
703: Timestep is 1.93938
498: Timestep is 1.93938
2169: Timestep is 1.93938
966: Timestep is 1.93938
1188: Timestep is 1.93938
717: Timestep is 1.93938
1461: Timestep is 1.93938
1761: Timestep is 1.93938
976: Timestep is 1.93938
1191: Timestep is 1.93938
732: Timestep is 1.93938
1762: Timestep is 1.93938
200: Timestep is 1.93938
733: Timestep is 1.93938
1463: Timestep is 1.93938
977: Timestep is 1.93938
735: Timestep is 1.93938
1767: Timestep is 1.93938
501: Timestep is 1.93938
2171: Timestep is 1.93938
1467: Timestep is 1.93938
202: Timestep is 1.93938
502: Timestep is 1.93938
1905: Timestep is 1.93938
1769: Timestep is 1.93938
1192: Timestep is 1.93938
203: Timestep is 1.93938
1468: Timestep is 1.93938
978: Timestep is 1.93938
520: Timestep is 1.93938
1906: Timestep is 1.93938
1777: Timestep is 1.93938
1193: Timestep is 1.93938
214: Timestep is 1.93938
1472: Timestep is 1.93938
523: Timestep is 1.93938
1907: Timestep is 1.93938
1779: Timestep is 1.93938
981: Timestep is 1.93938
1194: Timestep is 1.93938
739: Timestep is 1.93938
215: Timestep is 1.93938
1476: Timestep is 1.93938
524: Timestep is 1.93938
1908: Timestep is 1.93938
1792: Timestep is 1.93938
1195: Timestep is 1.93938
748: Timestep is 1.93938
538: Timestep is 1.93938
1196: Timestep is 1.93938
757: Timestep is 1.93938
982: Timestep is 1.93938
541: Timestep is 1.93938
1197: Timestep is 1.93938
758: Timestep is 1.93938
985: Timestep is 1.93938
1200: Timestep is 1.93938
994: Timestep is 1.93938
762: Timestep is 1.93938
769: Timestep is 1.93938
997: Timestep is 1.93938
999: Timestep is 1.93938
773: Timestep is 1.93938
217: Timestep is 1.93938
1909: Timestep is 1.93938
1796: Timestep is 1.93938
1001: Timestep is 1.93938
1201: Timestep is 1.93938
272: Timestep is 1.93938
230: Timestep is 1.93938
778: Timestep is 1.93938
1477: Timestep is 1.93938
1003: Timestep is 1.93938
232: Timestep is 1.93938
1910: Timestep is 1.93938
1799: Timestep is 1.93938
1006: Timestep is 1.93938
1203: Timestep is 1.93938
274: Timestep is 1.93938
245: Timestep is 1.93938
1478: Timestep is 1.93938
1911: Timestep is 1.93938
1808: Timestep is 1.93938
1206: Timestep is 1.93938
275: Timestep is 1.93938
247: Timestep is 1.93938
779: Timestep is 1.93938
1912: Timestep is 1.93938
1815: Timestep is 1.93938
277: Timestep is 1.93938
250: Timestep is 1.93938
1913: Timestep is 1.93938
1820: Timestep is 1.93938
1016: Timestep is 1.93938
278: Timestep is 1.93938
252: Timestep is 1.93938
1917: Timestep is 1.93938
1833: Timestep is 1.93938
1207: Timestep is 1.93938
279: Timestep is 1.93938
1918: Timestep is 1.93938
253: Timestep is 1.93938
782: Timestep is 1.93938
1479: Timestep is 1.93938
1919: Timestep is 1.93938
1208: Timestep is 1.93938
1920: Timestep is 1.93938
1019: Timestep is 1.93938
281: Timestep is 1.93938
269: Timestep is 1.93938
788: Timestep is 1.93938
1480: Timestep is 1.93938
1840: Timestep is 1.93938
1212: Timestep is 1.93938
1: Timestep is 1.93938
1921: Timestep is 1.93938
1021: Timestep is 1.93938
282: Timestep is 1.93938
796: Timestep is 1.93938
1481: Timestep is 1.93938
1843: Timestep is 1.93938
1215: Timestep is 1.93938
2: Timestep is 1.93938
806: Timestep is 1.93938
1922: Timestep is 1.93938
1022: Timestep is 1.93938
284: Timestep is 1.93938
3: Timestep is 1.93938
814: Timestep is 1.93938
1483: Timestep is 1.93938
1846: Timestep is 1.93938
1219: Timestep is 1.93938
4: Timestep is 1.93938
544: Timestep is 1.93938
1487: Timestep is 1.93938
1924: Timestep is 1.93938
1027: Timestep is 1.93938
1220: Timestep is 1.93938
285: Timestep is 1.93938
5: Timestep is 1.93938
1925: Timestep is 1.93938
1848: Timestep is 1.93938
286: Timestep is 1.93938
6: Timestep is 1.93938
546: Timestep is 1.93938
1488: Timestep is 1.93938
1927: Timestep is 1.93938
1850: Timestep is 1.93938
1035: Timestep is 1.93938
1221: Timestep is 1.93938
287: Timestep is 1.93938
7: Timestep is 1.93938
547: Timestep is 1.93938
1489: Timestep is 1.93938
1928: Timestep is 1.93938
1852: Timestep is 1.93938
288: Timestep is 1.93938
8: Timestep is 1.93938
548: Timestep is 1.93938
1490: Timestep is 1.93938
1929: Timestep is 1.93938
1857: Timestep is 1.93938
1039: Timestep is 1.93938
1224: Timestep is 1.93938
290: Timestep is 1.93938
9: Timestep is 1.93938
549: Timestep is 1.93938
1492: Timestep is 1.93938
1860: Timestep is 1.93938
1043: Timestep is 1.93938
1225: Timestep is 1.93938
291: Timestep is 1.93938
11: Timestep is 1.93938
550: Timestep is 1.93938
1494: Timestep is 1.93938
1930: Timestep is 1.93938
1861: Timestep is 1.93938
1045: Timestep is 1.93938
1228: Timestep is 1.93938
12: Timestep is 1.93938
551: Timestep is 1.93938
1496: Timestep is 1.93938
1932: Timestep is 1.93938
1862: Timestep is 1.93938
1047: Timestep is 1.93938
1230: Timestep is 1.93938
292: Timestep is 1.93938
14: Timestep is 1.93938
552: Timestep is 1.93938
1497: Timestep is 1.93938
1933: Timestep is 1.93938
1055: Timestep is 1.93938
293: Timestep is 1.93938
15: Timestep is 1.93938
554: Timestep is 1.93938
1498: Timestep is 1.93938
1934: Timestep is 1.93938
1868: Timestep is 1.93938
294: Timestep is 1.93938
18: Timestep is 1.93938
555: Timestep is 1.93938
1935: Timestep is 1.93938
1873: Timestep is 1.93938
295: Timestep is 1.93938
19: Timestep is 1.93938
556: Timestep is 1.93938
1499: Timestep is 1.93938
1936: Timestep is 1.93938
1877: Timestep is 1.93938
296: Timestep is 1.93938
21: Timestep is 1.93938
558: Timestep is 1.93938
1506: Timestep is 1.93938
1937: Timestep is 1.93938
1058: Timestep is 1.93938
1232: Timestep is 1.93938
297: Timestep is 1.93938
559: Timestep is 1.93938
1507: Timestep is 1.93938
1938: Timestep is 1.93938
298: Timestep is 1.93938
1511: Timestep is 1.93938
1067: Timestep is 1.93938
1233: Timestep is 1.93938
1073: Timestep is 1.93938
1234: Timestep is 1.93938
22: Timestep is 1.93938
1514: Timestep is 1.93938
1075: Timestep is 1.93938
1239: Timestep is 1.93938
1939: Timestep is 1.93938
1878: Timestep is 1.93938
1077: Timestep is 1.93938
1241: Timestep is 1.93938
1080: Timestep is 1.93938
1248: Timestep is 1.93938
23: Timestep is 1.93938
1521: Timestep is 1.93938
1082: Timestep is 1.93938
1249: Timestep is 1.93938
1940: Timestep is 1.93938
1879: Timestep is 1.93938
24: Timestep is 1.93938
564: Timestep is 1.93938
1522: Timestep is 1.93938
300: Timestep is 1.93938
27: Timestep is 1.93938
1942: Timestep is 1.93938
1883: Timestep is 1.93938
29: Timestep is 1.93938
565: Timestep is 1.93938
1524: Timestep is 1.93938
1945: Timestep is 1.93938
1885: Timestep is 1.93938
304: Timestep is 1.93938
568: Timestep is 1.93938
1533: Timestep is 1.93938
1946: Timestep is 1.93938
30: Timestep is 1.93938
1887: Timestep is 1.93938
305: Timestep is 1.93938
569: Timestep is 1.93938
1534: Timestep is 1.93938
1947: Timestep is 1.93938
1893: Timestep is 1.93938
570: Timestep is 1.93938
1083: Timestep is 1.93938
1252: Timestep is 1.93938
306: Timestep is 1.93938
571: Timestep is 1.93938
1086: Timestep is 1.93938
1253: Timestep is 1.93938
309: Timestep is 1.93938
1087: Timestep is 1.93938
1254: Timestep is 1.93938
310: Timestep is 1.93938
311: Timestep is 1.93938
816: Timestep is 1.93938
1255: Timestep is 1.93938
1256: Timestep is 1.93938
818: Timestep is 1.93938
1535: Timestep is 1.93938
32: Timestep is 1.93938
33: Timestep is 1.93938
572: Timestep is 1.93938
1537: Timestep is 1.93938
1949: Timestep is 1.93938
1894: Timestep is 1.93938
819: Timestep is 1.93938
1257: Timestep is 1.93938
312: Timestep is 1.93938
34: Timestep is 1.93938
573: Timestep is 1.93938
1540: Timestep is 1.93938
1951: Timestep is 1.93938
1895: Timestep is 1.93938
35: Timestep is 1.93938
574: Timestep is 1.93938
1544: Timestep is 1.93938
1952: Timestep is 1.93938
1897: Timestep is 1.93938
823: Timestep is 1.93938
313: Timestep is 1.93938
36: Timestep is 1.93938
575: Timestep is 1.93938
1546: Timestep is 1.93938
1953: Timestep is 1.93938
1632: Timestep is 1.93938
37: Timestep is 1.93938
1956: Timestep is 1.93938
1633: Timestep is 1.93938
1553: Timestep is 1.93938
1957: Timestep is 1.93938
1634: Timestep is 1.93938
38: Timestep is 1.93938
576: Timestep is 1.93938
314: Timestep is 1.93938
1568: Timestep is 1.93938
1958: Timestep is 1.93938
1635: Timestep is 1.93938
579: Timestep is 1.93938
824: Timestep is 1.93938
1259: Timestep is 1.93938
316: Timestep is 1.93938
581: Timestep is 1.93938
825: Timestep is 1.93938
1261: Timestep is 1.93938
317: Timestep is 1.93938
826: Timestep is 1.93938
1266: Timestep is 1.93938
318: Timestep is 1.93938
1267: Timestep is 1.93938
827: Timestep is 1.93938
1269: Timestep is 1.93938
828: Timestep is 1.93938
1271: Timestep is 1.93938
39: Timestep is 1.93938
583: Timestep is 1.93938
1569: Timestep is 1.93938
1960: Timestep is 1.93938
1636: Timestep is 1.93938
829: Timestep is 1.93938
321: Timestep is 1.93938
40: Timestep is 1.93938
584: Timestep is 1.93938
1570: Timestep is 1.93938
1274: Timestep is 1.93938
41: Timestep is 1.93938
585: Timestep is 1.93938
1571: Timestep is 1.93938
1961: Timestep is 1.93938
1637: Timestep is 1.93938
830: Timestep is 1.93938
323: Timestep is 1.93938
43: Timestep is 1.93938
1582: Timestep is 1.93938
1963: Timestep is 1.93938
1638: Timestep is 1.93938
44: Timestep is 1.93938
1585: Timestep is 1.93938
1964: Timestep is 1.93938
1639: Timestep is 1.93938
324: Timestep is 1.93938
45: Timestep is 1.93938
586: Timestep is 1.93938
1587: Timestep is 1.93938
1965: Timestep is 1.93938
1641: Timestep is 1.93938
1967: Timestep is 1.93938
1642: Timestep is 1.93938
587: Timestep is 1.93938
831: Timestep is 1.93938
1275: Timestep is 1.93938
325: Timestep is 1.93938
588: Timestep is 1.93938
1643: Timestep is 1.93938
832: Timestep is 1.93938
1283: Timestep is 1.93938
326: Timestep is 1.93938
833: Timestep is 1.93938
1284: Timestep is 1.93938
327: Timestep is 1.93938
331: Timestep is 1.93938
1289: Timestep is 1.93938
836: Timestep is 1.93938
1297: Timestep is 1.93938
1594: Timestep is 1.93938
1968: Timestep is 1.93938
46: Timestep is 1.93938
589: Timestep is 1.93938
1600: Timestep is 1.93938
1969: Timestep is 1.93938
1645: Timestep is 1.93938
838: Timestep is 1.93938
1299: Timestep is 1.93938
332: Timestep is 1.93938
47: Timestep is 1.93938
590: Timestep is 1.93938
1970: Timestep is 1.93938
1647: Timestep is 1.93938
48: Timestep is 1.93938
591: Timestep is 1.93938
1971: Timestep is 1.93938
1648: Timestep is 1.93938
843: Timestep is 1.93938
1302: Timestep is 1.93938
333: Timestep is 1.93938
49: Timestep is 1.93938
1972: Timestep is 1.93938
1649: Timestep is 1.93938
844: Timestep is 1.93938
51: Timestep is 1.93938
592: Timestep is 1.93938
52: Timestep is 1.93938
1973: Timestep is 1.93938
1650: Timestep is 1.93938
334: Timestep is 1.93938
593: Timestep is 1.93938
1605: Timestep is 1.93938
1974: Timestep is 1.93938
1651: Timestep is 1.93938
54: Timestep is 1.93938
594: Timestep is 1.93938
1611: Timestep is 1.93938
845: Timestep is 1.93938
1304: Timestep is 1.93938
335: Timestep is 1.93938
599: Timestep is 1.93938
1614: Timestep is 1.93938
1622: Timestep is 1.93938
846: Timestep is 1.93938
1319: Timestep is 1.93938
336: Timestep is 1.93938
1624: Timestep is 1.93938
1321: Timestep is 1.93938
337: Timestep is 1.93938
1630: Timestep is 1.93938
847: Timestep is 1.93938
1367: Timestep is 1.93938
1324: Timestep is 1.93938
849: Timestep is 1.93938
1976: Timestep is 1.93938
1325: Timestep is 1.93938
850: Timestep is 1.93938
1326: Timestep is 1.93938
1977: Timestep is 1.93938
55: Timestep is 1.93938
1652: Timestep is 1.93938
851: Timestep is 1.93938
1978: Timestep is 1.93938
56: Timestep is 1.93938
600: Timestep is 1.93938
58: Timestep is 1.93938
1368: Timestep is 1.93938
1979: Timestep is 1.93938
1655: Timestep is 1.93938
338: Timestep is 1.93938
59: Timestep is 1.93938
602: Timestep is 1.93938
60: Timestep is 1.93938
603: Timestep is 1.93938
1369: Timestep is 1.93938
1980: Timestep is 1.93938
1656: Timestep is 1.93938
1330: Timestep is 1.93938
339: Timestep is 1.93938
61: Timestep is 1.93938
606: Timestep is 1.93938
1981: Timestep is 1.93938
1657: Timestep is 1.93938
340: Timestep is 1.93938
62: Timestep is 1.93938
607: Timestep is 1.93938
1370: Timestep is 1.93938
1982: Timestep is 1.93938
1658: Timestep is 1.93938
341: Timestep is 1.93938
609: Timestep is 1.93938
1659: Timestep is 1.93938
852: Timestep is 1.93938
1332: Timestep is 1.93938
342: Timestep is 1.93938
1660: Timestep is 1.93938
344: Timestep is 1.93938
1371: Timestep is 1.93938
1333: Timestep is 1.93938
345: Timestep is 1.93938
853: Timestep is 1.93938
1372: Timestep is 1.93938
1983: Timestep is 1.93938
1334: Timestep is 1.93938
855: Timestep is 1.93938
1373: Timestep is 1.93938
856: Timestep is 1.93938
1335: Timestep is 1.93938
1984: Timestep is 1.93938
857: Timestep is 1.93938
1336: Timestep is 1.93938
63: Timestep is 1.93938
613: Timestep is 1.93938
858: Timestep is 1.93938
1337: Timestep is 1.93938
1661: Timestep is 1.93938
859: Timestep is 1.93938
1986: Timestep is 1.93938
64: Timestep is 1.93938
614: Timestep is 1.93938
1662: Timestep is 1.93938
65: Timestep is 1.93938
616: Timestep is 1.93938
1375: Timestep is 1.93938
1987: Timestep is 1.93938
346: Timestep is 1.93938
67: Timestep is 1.93938
1663: Timestep is 1.93938
617: Timestep is 1.93938
1376: Timestep is 1.93938
1988: Timestep is 1.93938
1664: Timestep is 1.93938
347: Timestep is 1.93938
621: Timestep is 1.93938
1989: Timestep is 1.93938
1665: Timestep is 1.93938
348: Timestep is 1.93938
622: Timestep is 1.93938
1378: Timestep is 1.93938
1666: Timestep is 1.93938
1339: Timestep is 1.93938
349: Timestep is 1.93938
623: Timestep is 1.93938
1668: Timestep is 1.93938
350: Timestep is 1.93938
1379: Timestep is 1.93938
351: Timestep is 1.93938
68: Timestep is 1.93938
1381: Timestep is 1.93938
861: Timestep is 1.93938
1340: Timestep is 1.93938
353: Timestep is 1.93938
69: Timestep is 1.93938
1384: Timestep is 1.93938
1990: Timestep is 1.93938
868: Timestep is 1.93938
71: Timestep is 1.93938
1385: Timestep is 1.93938
869: Timestep is 1.93938
1342: Timestep is 1.93938
73: Timestep is 1.93938
1991: Timestep is 1.93938
871: Timestep is 1.93938
1344: Timestep is 1.93938
75: Timestep is 1.93938
624: Timestep is 1.93938
1669: Timestep is 1.93938
872: Timestep is 1.93938
1345: Timestep is 1.93938
77: Timestep is 1.93938
1992: Timestep is 1.93938
873: Timestep is 1.93938
1355: Timestep is 1.93938
78: Timestep is 1.93938
625: Timestep is 1.93938
1671: Timestep is 1.93938
1994: Timestep is 1.93938
354: Timestep is 1.93938
628: Timestep is 1.93938
1674: Timestep is 1.93938
1995: Timestep is 1.93938
356: Timestep is 1.93938
629: Timestep is 1.93938
1677: Timestep is 1.93938
630: Timestep is 1.93938
1386: Timestep is 1.93938
1996: Timestep is 1.93938
1678: Timestep is 1.93938
1356: Timestep is 1.93938
357: Timestep is 1.93938
631: Timestep is 1.93938
1390: Timestep is 1.93938
1997: Timestep is 1.93938
1680: Timestep is 1.93938
874: Timestep is 1.93938
358: Timestep is 1.93938
1391: Timestep is 1.93938
1357: Timestep is 1.93938
359: Timestep is 1.93938
360: Timestep is 1.93938
876: Timestep is 1.93938
1392: Timestep is 1.93938
1088: Timestep is 1.93938
79: Timestep is 1.93938
1394: Timestep is 1.93938
878: Timestep is 1.93938
82: Timestep is 1.93938
1090: Timestep is 1.93938
84: Timestep is 1.93938
1396: Timestep is 1.93938
880: Timestep is 1.93938
1092: Timestep is 1.93938
85: Timestep is 1.93938
881: Timestep is 1.93938
1093: Timestep is 1.93938
86: Timestep is 1.93938
632: Timestep is 1.93938
1998: Timestep is 1.93938
882: Timestep is 1.93938
1095: Timestep is 1.93938
1681: Timestep is 1.93938
87: Timestep is 1.93938
883: Timestep is 1.93938
633: Timestep is 1.93938
1999: Timestep is 1.93938
88: Timestep is 1.93938
1397: Timestep is 1.93938
1682: Timestep is 1.93938
361: Timestep is 1.93938
635: Timestep is 1.93938
2000: Timestep is 1.93938
636: Timestep is 1.93938
1398: Timestep is 1.93938
2001: Timestep is 1.93938
1683: Timestep is 1.93938
363: Timestep is 1.93938
640: Timestep is 1.93938
2002: Timestep is 1.93938
1684: Timestep is 1.93938
364: Timestep is 1.93938
641: Timestep is 1.93938
1400: Timestep is 1.93938
2003: Timestep is 1.93938
1685: Timestep is 1.93938
1096: Timestep is 1.93938
642: Timestep is 1.93938
1686: Timestep is 1.93938
1690: Timestep is 1.93938
884: Timestep is 1.93938
1401: Timestep is 1.93938
89: Timestep is 1.93938
885: Timestep is 1.93938
1097: Timestep is 1.93938
365: Timestep is 1.93938
90: Timestep is 1.93938
1403: Timestep is 1.93938
2004: Timestep is 1.93938
92: Timestep is 1.93938
1404: Timestep is 1.93938
886: Timestep is 1.93938
1098: Timestep is 1.93938
368: Timestep is 1.93938
94: Timestep is 1.93938
1407: Timestep is 1.93938
887: Timestep is 1.93938
1100: Timestep is 1.93938
369: Timestep is 1.93938
888: Timestep is 1.93938
1102: Timestep is 1.93938
370: Timestep is 1.93938
95: Timestep is 1.93938
889: Timestep is 1.93938
1105: Timestep is 1.93938
371: Timestep is 1.93938
643: Timestep is 1.93938
2005: Timestep is 1.93938
1693: Timestep is 1.93938
892: Timestep is 1.93938
372: Timestep is 1.93938
96: Timestep is 1.93938
644: Timestep is 1.93938
1411: Timestep is 1.93938
2006: Timestep is 1.93938
1696: Timestep is 1.93938
374: Timestep is 1.93938
97: Timestep is 1.93938
646: Timestep is 1.93938
1111: Timestep is 1.93938
649: Timestep is 1.93938
1413: Timestep is 1.93938
2008: Timestep is 1.93938
1697: Timestep is 1.93938
650: Timestep is 1.93938
