#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2622814942e+00    3.9275081266e+01   -1.0227057032e+01    3.9647755374e+00    8.4363013664e+00    7.0352107511e+00   -2.6480510689e+01    7.8194153980e-01    2.5704000000e+04    1.5844381552e-01    5.4328484866e-01
         1   -6.2647092377e+00    3.9303616169e+01   -1.0234816789e+01    3.9701075518e+00    8.4442931589e+00    7.0352107511e+00   -2.6470855530e+01    7.5653483080e-01    2.5704000000e+04    1.5847673220e-01    5.4345627140e-01
         2   -6.2645504108e+00    3.9303167428e+01   -1.0220310219e+01    3.9557598081e+00    8.4339774942e+00    7.0352107511e+00   -2.6467152637e+01    7.7765417279e-01    2.5704000000e+04    1.5811764727e-01    5.4323621810e-01
         3   -6.2625562018e+00    3.9281184162e+01   -1.0209002009e+01    3.9464458075e+00    8.4429173907e+00    7.0352107511e+00   -2.6469120969e+01    7.8199081838e-01    2.5704000000e+04    1.5806074608e-01    5.4152563803e-01
         4   -6.2639228794e+00    3.9302871746e+01   -1.0250584183e+01    3.9866613037e+00    8.4507204894e+00    7.0352107511e+00   -2.6522402496e+01    7.8588707192e-01    2.5704000000e+04    1.5826232138e-01    5.4266359322e-01
         5   -6.2640508895e+00    3.9297357246e+01   -1.0200033791e+01    3.9359829015e+00    8.4451613790e+00    7.0352107511e+00   -2.6441049535e+01    7.6064361405e-01    2.5704000000e+04    1.5789772410e-01    5.4197911804e-01
         6   -6.2648149434e+00    3.9310424978e+01   -1.0228743723e+01    3.9639287792e+00    8.4477715062e+00    7.0352107511e+00   -2.6482504313e+01    7.7077833328e-01    2.5704000000e+04    1.5806993541e-01    5.4281799525e-01
         7   -6.2639024664e+00    3.9298238655e+01   -1.0192560749e+01    3.9286582822e+00    8.4316299152e+00    7.0352107511e+00   -2.6428837831e+01    7.6943641609e-01    2.5704000000e+04    1.5783885934e-01    5.4271343954e-01
         8   -6.2613250364e+00    3.9265712421e+01   -1.0223411699e+01    3.9620866628e+00    8.4424370477e+00    7.0352107511e+00   -2.6463411297e+01    7.6235179938e-01    2.5704000000e+04    1.5813116194e-01    5.4298820223e-01
         9   -6.2627284575e+00    3.9289465612e+01   -1.0233868099e+01    3.9711396410e+00    8.4505423470e+00    7.0352107511e+00   -2.6494858621e+01    7.7523742405e-01    2.5704000000e+04    1.5843208094e-01    5.4267331933e-01
        10   -6.2614001306e+00    3.9266503209e+01   -1.0221518803e+01    3.9601186724e+00    8.4394049686e+00    7.0352107511e+00   -2.6463277335e+01    7.6714281202e-01    2.5704000000e+04    1.5813536782e-01    5.4291647214e-01
        11   -6.2612096678e+00    3.9264016177e+01   -1.0167871685e+01    3.9066620170e+00    8.4058105108e+00    7.0352107511e+00   -2.6359879933e+01    7.5098698589e-01    2.5704000000e+04    1.5728011604e-01    5.4320947129e-01
        12   -6.2620186594e+00    3.9274012330e+01   -1.0212625962e+01    3.9506073021e+00    8.4260707280e+00    7.0352107511e+00   -2.6445451995e+01    7.7154455426e-01    2.5704000000e+04    1.5783264240e-01    5.4381005875e-01
        13   -6.2623357761e+00    3.9289649403e+01   -1.0174796837e+01    3.9124610606e+00    8.4267803032e+00    7.0352107511e+00   -2.6413579434e+01    7.7679154326e-01    2.5704000000e+04    1.5785597517e-01    5.4327876984e-01
        14   -6.2612299304e+00    3.9262026475e+01   -1.0179892968e+01    3.9186630376e+00    8.4281837331e+00    7.0352107511e+00   -2.6407528975e+01    7.6424152310e-01    2.5704000000e+04    1.5779236631e-01    5.4322649199e-01
        15   -6.2614100363e+00    3.9268900730e+01   -1.0195160176e+01    3.9337501398e+00    8.4443257157e+00    7.0352107511e+00   -2.6437534071e+01    7.6283742782e-01    2.5704000000e+04    1.5796912420e-01    5.4288972533e-01
        16   -6.2640154633e+00    3.9297358947e+01   -1.0198615765e+01    3.9346003013e+00    8.4516552351e+00    7.0352107511e+00   -2.6456283816e+01    7.7080206550e-01    2.5704000000e+04    1.5822633386e-01    5.4267575086e-01
        17   -6.2622219141e+00    3.9274285031e+01   -1.0168912324e+01    3.9066904094e+00    8.4342414938e+00    7.0352107511e+00   -2.6418842986e+01    7.8047841781e-01    2.5704000000e+04    1.5798450939e-01    5.4322892351e-01
        18   -6.2637955329e+00    3.9294944054e+01   -1.0211437814e+01    3.9476422811e+00    8.4338553313e+00    7.0352107511e+00   -2.6454678334e+01    7.7417443793e-01    2.5704000000e+04    1.5796827624e-01    5.4181134259e-01
        19   -6.2614741926e+00    3.9267661031e+01   -1.0195835520e+01    3.9343613271e+00    8.4505799495e+00    7.0352107511e+00   -2.6463626733e+01    7.8200051259e-01    2.5704000000e+04    1.5842292005e-01    5.4332496888e-01
