#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.9263137748e+00    3.5150691980e+01   -9.6370438147e+00    3.7107300400e+00    7.6844686796e+00    7.0352107511e+00   -2.5032885840e+01    6.7616259459e-01    3.3600000000e+02    1.6170443404e-02    5.7337797619e-01
         1   -5.8976796377e+00    3.4837459008e+01   -9.3414675275e+00    3.4437878898e+00    7.6538629871e+00    7.0352107511e+00   -2.4926574825e+01    8.9603355916e-01    3.3600000000e+02    1.5827808964e-02    5.7125744048e-01
         2   -5.9260755315e+00    3.5155713062e+01   -9.7328835978e+00    3.8068080663e+00    7.7439047389e+00    7.0352107511e+00   -2.5274608168e+01    7.6260908062e-01    3.3600000000e+02    1.5890786796e-02    5.6950892857e-01
         3   -5.9098482493e+00    3.4978677415e+01   -9.6924315714e+00    3.7825833220e+00    7.7114558415e+00    7.0352107511e+00   -2.5094734037e+01    6.5563587353e-01    3.3600000000e+02    1.5944611073e-02    5.7093750000e-01
         4   -5.9164405506e+00    3.5041371237e+01   -9.7797376869e+00    3.8632971363e+00    7.8270950375e+00    7.0352107511e+00   -2.5288869068e+01    6.4682559274e-01    3.3600000000e+02    1.6019254022e-02    5.7286458333e-01
         5   -5.9138085876e+00    3.5001984566e+01   -9.5603802898e+00    3.6465717022e+00    7.7449949793e+00    7.0352107511e+00   -2.5163867904e+01    8.2328188332e-01    3.3600000000e+02    1.5962160957e-02    5.7064732143e-01
         6   -5.9217127243e+00    3.5092765356e+01   -9.6925203287e+00    3.7708076044e+00    7.6250402364e+00    7.0352107511e+00   -2.4998164912e+01    6.4539359586e-01    3.3600000000e+02    1.5974326993e-02    5.7188244048e-01
         7   -5.9270592765e+00    3.5163615385e+01   -9.5387125274e+00    3.6116532509e+00    7.6657241481e+00    7.0352107511e+00   -2.5047385966e+01    8.0773853974e-01    3.3600000000e+02    1.5864559230e-02    5.7189732143e-01
         8   -5.9125190490e+00    3.5013069694e+01   -9.5729655676e+00    3.6604465186e+00    7.7276731461e+00    7.0352107511e+00   -2.5107533273e+01    7.7168380819e-01    3.3600000000e+02    1.5947537092e-02    5.7459077381e-01
         9   -5.9032536779e+00    3.4885548331e+01   -9.7712130991e+00    3.8679594212e+00    7.6765185180e+00    7.0352107511e+00   -2.5318337147e+01    8.3539477856e-01    3.3600000000e+02    1.5926800377e-02    5.7349702381e-01
