#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.8449433415e+00    3.4292996501e+01   -9.3716137457e+00    3.5266704042e+00    7.8030042445e+00    7.0352107511e+00   -2.4958628319e+01    7.4879957720e-01    2.5704000000e+04    1.5024372538e-01    5.8325066138e-01
         1   -5.8544321781e+00    3.4404313914e+01   -9.3654923018e+00    3.5110601237e+00    7.7639938651e+00    7.0352107511e+00   -2.4931833778e+01    7.6713686038e-01    2.5704000000e+04    1.4944460632e-01    5.8330050770e-01
         2   -5.8499176119e+00    3.4354657638e+01   -9.3594885408e+00    3.5095709289e+00    7.7596737480e+00    7.0352107511e+00   -2.4930455252e+01    7.7608221255e-01    2.5704000000e+04    1.4906087049e-01    5.8354973934e-01
         3   -5.8449325465e+00    3.4290491177e+01   -9.3114875765e+00    3.4665550300e+00    7.7728311699e+00    7.0352107511e+00   -2.4883670049e+01    7.6414055167e-01    2.5704000000e+04    1.4945446462e-01    5.8469985216e-01
         4   -5.8511690742e+00    3.4364406659e+01   -9.3620868195e+00    3.5109177453e+00    7.7714838138e+00    7.0352107511e+00   -2.4934111684e+01    7.6533029928e-01    2.5704000000e+04    1.4957047121e-01    5.8380748133e-01
         5   -5.8510730687e+00    3.4364733046e+01   -9.4213632451e+00    3.5702901763e+00    7.7884906345e+00    7.0352107511e+00   -2.4996059323e+01    7.5099469263e-01    2.5704000000e+04    1.5011116638e-01    5.8246284625e-01
         6   -5.8484539470e+00    3.4336339159e+01   -9.3685853656e+00    3.5201314186e+00    7.7900869237e+00    7.0352107511e+00   -2.4971144380e+01    7.7726134003e-01    2.5704000000e+04    1.4996925363e-01    5.8424637216e-01
         7   -5.8543767178e+00    3.4404444520e+01   -9.3891770926e+00    3.5348003748e+00    7.7637031472e+00    7.0352107511e+00   -2.4947992379e+01    7.5990138789e-01    2.5704000000e+04    1.4942633641e-01    5.8336737473e-01
         8   -5.8490830218e+00    3.4339766366e+01   -9.3740413249e+00    3.5249583031e+00    7.7594493840e+00    7.0352107511e+00   -2.4922333513e+01    7.5363205272e-01    2.5704000000e+04    1.4912932604e-01    5.8362025366e-01
         9   -5.8518480252e+00    3.4373014181e+01   -9.3816116994e+00    3.5297636742e+00    7.7667609197e+00    7.0352107511e+00   -2.4933337623e+01    7.4975425316e-01    2.5704000000e+04    1.4941466290e-01    5.8353515017e-01
        10   -5.8483260634e+00    3.4332462347e+01   -9.3599892152e+00    3.5116631519e+00    7.7684545184e+00    7.0352107511e+00   -2.4914852938e+01    7.5119845324e-01    2.5704000000e+04    1.4935217117e-01    5.8298319328e-01
        11   -5.8524358497e+00    3.4380194883e+01   -9.3759221395e+00    3.5234862899e+00    7.7534089777e+00    7.0352107511e+00   -2.4932400009e+01    7.6785814049e-01    2.5704000000e+04    1.4895741545e-01    5.8279839714e-01
        12   -5.8461553964e+00    3.4312669016e+01   -9.3381680439e+00    3.4920126475e+00    7.7678369932e+00    7.0352107511e+00   -2.4899708552e+01    7.5849276330e-01    2.5704000000e+04    1.4921518503e-01    5.8343545752e-01
        13   -5.8509043477e+00    3.4363772481e+01   -9.3502526262e+00    3.4993482785e+00    7.7811063146e+00    7.0352107511e+00   -2.4951463604e+01    7.8489391247e-01    2.5704000000e+04    1.4998702778e-01    5.8505363951e-01
        14   -5.8506195050e+00    3.4358365211e+01   -9.3778312627e+00    3.5272117577e+00    7.7775826422e+00    7.0352107511e+00   -2.4952534851e+01    7.6191019502e-01    2.5704000000e+04    1.4977276794e-01    5.8350718760e-01
        15   -5.8535726011e+00    3.4395476030e+01   -9.4035767580e+00    3.5500041569e+00    7.7740675168e+00    7.0352107511e+00   -2.4976989476e+01    7.6413444970e-01    2.5704000000e+04    1.4959474352e-01    5.8361903789e-01
        16   -5.8485842931e+00    3.4336172293e+01   -9.3545134347e+00    3.5059291416e+00    7.7617191741e+00    7.0352107511e+00   -2.4918524605e+01    7.6708124538e-01    2.5704000000e+04    1.4935546139e-01    5.8406765484e-01
        17   -5.8503580889e+00    3.4355954566e+01   -9.3816685673e+00    3.5313104784e+00    7.7578981686e+00    7.0352107511e+00   -2.4922713127e+01    7.4793564043e-01    2.5704000000e+04    1.4927031451e-01    5.8365307929e-01
        18   -5.8526170103e+00    3.4385067326e+01   -9.3733669424e+00    3.5207499321e+00    7.7818140920e+00    7.0352107511e+00   -2.4953120792e+01    7.6272900641e-01    2.5704000000e+04    1.4976032665e-01    5.8363970588e-01
        19   -5.8533227228e+00    3.4389719127e+01   -9.3769434153e+00    3.5236206924e+00    7.7671088913e+00    7.0352107511e+00   -2.4942362527e+01    7.6309946947e-01    2.5704000000e+04    1.4919667112e-01    5.8434363329e-01
