#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -5.9115793165e+00    3.5012812496e+01   -9.9250141798e+00    4.0134348633e+00    8.0698343922e+00    7.0352112452e+00   -2.5745079785e+01    7.1501996765e-01    5.1072000000e+04    6.2388627343e+00    5.5315840872e-01
         1   -5.9142527003e+00    3.5046173842e+01   -9.9142040850e+00    3.9999513847e+00    8.1118742197e+00    7.0352112452e+00   -2.5779248669e+01    7.1795911870e-01    5.1072000000e+04    6.2494682664e+00    5.5217450364e-01
         2   -5.9119240614e+00    3.5015625079e+01   -9.9064683712e+00    3.9945443098e+00    8.0847333372e+00    7.0352112452e+00   -2.5746142746e+01    7.1972979277e-01    5.1072000000e+04    6.2325216259e+00    5.5287143640e-01
         3   -5.9118824636e+00    3.5015496750e+01   -9.9104129182e+00    3.9985304547e+00    8.0758395339e+00    7.0352112452e+00   -2.5747609254e+01    7.2614555690e-01    5.1072000000e+04    6.2331202909e+00    5.5314555921e-01
         4   -5.9134265541e+00    3.5036627133e+01   -9.9153300717e+00    4.0019035176e+00    8.0908598923e+00    7.0352112452e+00   -2.5752749498e+01    7.1134828927e-01    5.1072000000e+04    6.2441652630e+00    5.5280657699e-01
         5   -5.9116731061e+00    3.5033872492e+01   -9.8940618742e+00    3.9823887680e+00    8.0769207034e+00    7.0352112452e+00   -2.5725278865e+01    7.1908504203e-01    5.1072000000e+04    6.2356501313e+00    5.5334442062e-01
         6   -5.9123744617e+00    3.5032715013e+01   -9.9168111324e+00    4.0044366707e+00    8.0789778978e+00    7.0352112452e+00   -2.5747099461e+01    7.1609918605e-01    5.1072000000e+04    6.2377590908e+00    5.5251715715e-01
         7   -5.9100362418e+00    3.4998788638e+01   -9.9249103483e+00    4.0148741065e+00    8.0814232323e+00    7.0352112452e+00   -2.5764030882e+01    7.2248605638e-01    5.1072000000e+04    6.2338363022e+00    5.5283472353e-01
         8   -5.9124085721e+00    3.5020857067e+01   -9.8950080155e+00    3.9825994434e+00    8.0767867668e+00    7.0352112452e+00   -2.5721238247e+01    7.1423221903e-01    5.1072000000e+04    6.2243675637e+00    5.5254958686e-01
         9   -5.9117332442e+00    3.5014290035e+01   -9.9209697236e+00    4.0092364794e+00    8.0856896983e+00    7.0352112452e+00   -2.5765888265e+01    7.2401759810e-01    5.1072000000e+04    6.2382441305e+00    5.5290508987e-01
        10   -5.9127982524e+00    3.5036384821e+01   -9.9081206337e+00    3.9953223813e+00    8.0815012027e+00    7.0352112452e+00   -2.5747740130e+01    7.2290704824e-01    5.1072000000e+04    6.2323811577e+00    5.5290814928e-01
        11   -5.9131506214e+00    3.5032745026e+01   -9.9165667830e+00    4.0034161617e+00    8.0766834347e+00    7.0352112452e+00   -2.5750644148e+01    7.2218268483e-01    5.1072000000e+04    6.2275434622e+00    5.5283105224e-01
        12   -5.9138843746e+00    3.5037049240e+01   -9.9211139879e+00    4.0072296133e+00    8.0827137594e+00    7.0352112452e+00   -2.5756897180e+01    7.1785818762e-01    5.1072000000e+04    6.2307664049e+00    5.5260343241e-01
        13   -5.9133393091e+00    3.5037500811e+01   -9.9248331268e+00    4.0114938177e+00    8.0796839149e+00    7.0352112452e+00   -2.5751841220e+01    7.1211293320e-01    5.1072000000e+04    6.2352076209e+00    5.5269582648e-01
        14   -5.9134047569e+00    3.5034059568e+01   -9.8936190481e+00    3.9802142911e+00    8.0712929068e+00    7.0352112452e+00   -2.5715389161e+01    7.1526596055e-01    5.1072000000e+04    6.2268616412e+00    5.5331872161e-01
        15   -5.9121305867e+00    3.5011543766e+01   -9.9079919821e+00    3.9958613954e+00    8.0949968307e+00    7.0352112452e+00   -2.5758274481e+01    7.2007442297e-01    5.1072000000e+04    6.2422980471e+00    5.5346557311e-01
        16   -5.9126961301e+00    3.5025883530e+01   -9.9194649725e+00    4.0067688423e+00    8.0799450226e+00    7.0352112452e+00   -2.5767946283e+01    7.3332504289e-01    5.1072000000e+04    6.2317214931e+00    5.5257956904e-01
        17   -5.9110702243e+00    3.5002330026e+01   -9.9286907298e+00    4.0176205055e+00    8.0768178195e+00    7.0352112452e+00   -2.5783150094e+01    7.4243029954e-01    5.1072000000e+04    6.2341171810e+00    5.5303236118e-01
        18   -5.9125681170e+00    3.5049109075e+01   -9.9055238075e+00    3.9929556905e+00    8.0909054151e+00    7.0352112452e+00   -2.5750379367e+01    7.1873889959e-01    5.1072000000e+04    6.2411145477e+00    5.5391285832e-01
        19   -5.9119250120e+00    3.5013441008e+01   -9.8946640080e+00    3.9827389960e+00    8.0963492321e+00    7.0352112452e+00   -2.5738773188e+01    7.1254870230e-01    5.1072000000e+04    6.2386149904e+00    5.5277781857e-01
