#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2615328024e+00    3.9263091418e+01   -1.0178575718e+01    3.9170429158e+00    8.4182814692e+00    7.0352107511e+00   -2.6413522745e+01    7.8145480671e-01    5.0064000000e+04    2.6839338988e-01    5.4435135527e-01
         1   -6.2590459534e+00    3.9238743278e+01   -1.0193844595e+01    3.9347986414e+00    8.4419551121e+00    7.0352107511e+00   -2.6467843080e+01    7.9683262143e-01    5.0064000000e+04    2.6873772196e-01    5.4403426115e-01
         2   -6.2634911316e+00    3.9290053306e+01   -1.0191171464e+01    3.9276803319e+00    8.4324327174e+00    7.0352107511e+00   -2.6436084513e+01    7.7726958108e-01    5.0064000000e+04    2.6851141840e-01    5.4396185383e-01
         3   -6.2602408973e+00    3.9250783428e+01   -1.0206400648e+01    3.9461597512e+00    8.4405592578e+00    7.0352107511e+00   -2.6482496380e+01    8.0032572216e-01    5.0064000000e+04    2.6856943469e-01    5.4453299776e-01
         4   -6.2612971383e+00    3.9264742047e+01   -1.0187621835e+01    3.9263246970e+00    8.4205077396e+00    7.0352107511e+00   -2.6443199440e+01    7.9985911444e-01    5.0064000000e+04    2.6778456223e-01    5.4444248861e-01
         5   -6.2618647042e+00    3.9272882407e+01   -1.0180070215e+01    3.9182055108e+00    8.4244525117e+00    7.0352107511e+00   -2.6426316887e+01    7.8658340949e-01    5.0064000000e+04    2.6792742468e-01    5.4474210511e-01
         6   -6.2609616068e+00    3.9259905971e+01   -1.0189906852e+01    3.9289452456e+00    8.4135346707e+00    7.0352107511e+00   -2.6419365439e+01    7.8071316519e-01    5.0064000000e+04    2.6777360221e-01    5.4378645334e-01
         7   -6.2606405649e+00    3.9256332853e+01   -1.0177743748e+01    3.9171031836e+00    8.4458804136e+00    7.0352107511e+00   -2.6456513602e+01    7.9767868859e-01    5.0064000000e+04    2.6844198402e-01    5.4418157259e-01
         8   -6.2604424375e+00    3.9251208125e+01   -1.0187950835e+01    3.9275083976e+00    8.4323155634e+00    7.0352107511e+00   -2.6434519751e+01    7.7904260091e-01    5.0064000000e+04    2.6784226713e-01    5.4358608481e-01
         9   -6.2611935140e+00    3.9261697048e+01   -1.0228487359e+01    3.9672938449e+00    8.4309824218e+00    7.0352107511e+00   -2.6474925924e+01    7.8024539263e-01    5.0064000000e+04    2.6785857367e-01    5.4254741431e-01
        10   -6.2599681534e+00    3.9248170536e+01   -1.0182430992e+01    3.9224628384e+00    8.4148461572e+00    7.0352107511e+00   -2.6406543115e+01    7.7405521516e-01    5.0064000000e+04    2.6768400261e-01    5.4427083333e-01
        11   -6.2625532810e+00    3.9277684243e+01   -1.0162863831e+01    3.9003105504e+00    8.4182608095e+00    7.0352107511e+00   -2.6413737466e+01    7.9740207437e-01    5.0064000000e+04    2.6788392368e-01    5.4485633389e-01
        12   -6.2591293694e+00    3.9240246325e+01   -1.0188630433e+01    3.9295010640e+00    8.4204704668e+00    7.0352107511e+00   -2.6435546794e+01    7.9123514311e-01    5.0064000000e+04    2.6738697560e-01    5.4388070769e-01
        13   -6.2615976758e+00    3.9268787499e+01   -1.0185091576e+01    3.9234939003e+00    8.4382777731e+00    7.0352107511e+00   -2.6442596206e+01    7.8401610585e-01    5.0064000000e+04    2.6846078426e-01    5.4372216063e-01
        14   -6.2595225810e+00    3.9243768333e+01   -1.0186129884e+01    3.9266073033e+00    8.4224583901e+00    7.0352107511e+00   -2.6438745130e+01    7.9494610399e-01    5.0064000000e+04    2.6752428325e-01    5.4336324505e-01
        15   -6.2612080778e+00    3.9266751559e+01   -1.0221962860e+01    3.9607547823e+00    8.4475028196e+00    7.0352107511e+00   -2.6483333455e+01    7.7865702455e-01    5.0064000000e+04    2.6899700907e-01    5.4346686242e-01
        16   -6.2614907702e+00    3.9267003833e+01   -1.0200290831e+01    3.9388000604e+00    8.4342970797e+00    7.0352107511e+00   -2.6460223667e+01    7.9042500521e-01    5.0064000000e+04    2.6799782465e-01    5.4359544783e-01
        17   -6.2605312655e+00    3.9256080312e+01   -1.0189372030e+01    3.9288407649e+00    8.4249780439e+00    7.0352107511e+00   -2.6439799243e+01    7.9023841781e-01    5.0064000000e+04    2.6790174193e-01    5.4366098893e-01
        18   -6.2618290226e+00    3.9271382126e+01   -1.0198800642e+01    3.9369716192e+00    8.4260680379e+00    7.0352107511e+00   -2.6432550779e+01    7.7247134827e-01    5.0064000000e+04    2.6825149456e-01    5.4373838986e-01
        19   -6.2586749348e+00    3.9230956308e+01   -1.0178617263e+01    3.9199423285e+00    8.4281128747e+00    7.0352107511e+00   -2.6432654933e+01    7.9071404435e-01    5.0064000000e+04    2.6801919889e-01    5.4359170262e-01
