#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2613162246e+00    3.9267727504e+01   -1.0191764391e+01    3.9304481667e+00    8.4311553516e+00    7.0352107511e+00   -2.6448544752e+01    7.9041425784e-01    5.0064000000e+04    2.6871409710e-01    5.4265977049e-01
         1   -6.2614873073e+00    3.9267616448e+01   -1.0182855316e+01    3.9213680088e+00    8.4220247971e+00    7.0352107511e+00   -2.6442466949e+01    8.0237608509e-01    5.0064000000e+04    2.6753662332e-01    5.4337323226e-01
         2   -6.2628130974e+00    3.9285585814e+01   -1.0186116194e+01    3.9233030965e+00    8.4191093412e+00    7.0352107511e+00   -2.6430945998e+01    7.9050971190e-01    5.0064000000e+04    2.6757420965e-01    5.4332454458e-01
         3   -6.2622494308e+00    3.9278746168e+01   -1.0219301623e+01    3.9570521926e+00    8.4088276101e+00    7.0352107511e+00   -2.6458584265e+01    7.9524428014e-01    5.0064000000e+04    2.6722168566e-01    5.4333141079e-01
         4   -6.2615522645e+00    3.9267860400e+01   -1.0194852459e+01    3.9333001948e+00    8.4224779414e+00    7.0352107511e+00   -2.6441274173e+01    7.8873302143e-01    5.0064000000e+04    2.6789637543e-01    5.4425772511e-01
         5   -6.2632663381e+00    3.9291201505e+01   -1.0214002535e+01    3.9507361965e+00    8.4169169648e+00    7.0352107511e+00   -2.6446921720e+01    7.8079146967e-01    5.0064000000e+04    2.6760474653e-01    5.4390068213e-01
         6   -6.2637719971e+00    3.9296240352e+01   -1.0202189014e+01    3.9384170170e+00    8.4146269161e+00    7.0352107511e+00   -2.6427537161e+01    7.7551047967e-01    5.0064000000e+04    2.6773829864e-01    5.4333765280e-01
         7   -6.2620197298e+00    3.9277806753e+01   -1.0209225902e+01    3.9472061718e+00    8.4219720548e+00    7.0352107511e+00   -2.6450129659e+01    7.8372095138e-01    5.0064000000e+04    2.6806462291e-01    5.4364788071e-01
         8   -6.2606720078e+00    3.9266567203e+01   -1.0191123831e+01    3.9304518234e+00    8.4080076276e+00    7.0352107511e+00   -2.6410770595e+01    7.7642838467e-01    5.0064000000e+04    2.6741082079e-01    5.4340007291e-01
         9   -6.2640490829e+00    3.9302018844e+01   -1.0204621717e+01    3.9405726337e+00    8.4302988745e+00    7.0352107511e+00   -2.6457117901e+01    7.8698655896e-01    5.0064000000e+04    2.6822979057e-01    5.4375898849e-01
        10   -6.2620925511e+00    3.9280214091e+01   -1.0219295209e+01    3.9572026575e+00    8.4380707239e+00    7.0352107511e+00   -2.6491700324e+01    7.9912364050e-01    5.0064000000e+04    2.6847403932e-01    5.4316474912e-01
        11   -6.2622942512e+00    3.9278954117e+01   -1.0183613849e+01    3.9213195976e+00    8.4149085398e+00    7.0352107511e+00   -2.6430876969e+01    7.9714382971e-01    5.0064000000e+04    2.6772709269e-01    5.4392003236e-01
        12   -6.2616021697e+00    3.9271819445e+01   -1.0224731804e+01    3.9631296340e+00    8.4358533799e+00    7.0352107511e+00   -2.6476575319e+01    7.8077938452e-01    5.0064000000e+04    2.6848422044e-01    5.4255240792e-01
        13   -6.2621909449e+00    3.9277327779e+01   -1.0198380605e+01    3.9361896599e+00    8.4126240682e+00    7.0352107511e+00   -2.6436594303e+01    7.9037887916e-01    5.0064000000e+04    2.6777048047e-01    5.4361979167e-01
        14   -6.2603938220e+00    3.9255734593e+01   -1.0204735779e+01    3.9443419573e+00    8.4287433657e+00    7.0352107511e+00   -2.6462861067e+01    7.9417117041e-01    5.0064000000e+04    2.6827942030e-01    5.4336199664e-01
        15   -6.2615193883e+00    3.9269998819e+01   -1.0197154873e+01    3.9356354848e+00    8.4180452011e+00    7.0352107511e+00   -2.6449881293e+01    7.9947046760e-01    5.0064000000e+04    2.6758165609e-01    5.4306987057e-01
        16   -6.2618937166e+00    3.9271114811e+01   -1.0191635875e+01    3.9297421587e+00    8.4201350503e+00    7.0352107511e+00   -2.6429899820e+01    7.8291814325e-01    5.0064000000e+04    2.6804864031e-01    5.4427083333e-01
        17   -6.2627806413e+00    3.9283633985e+01   -1.0183659073e+01    3.9208784317e+00    8.4025092553e+00    7.0352107511e+00   -2.6401718174e+01    7.8033909406e-01    5.0064000000e+04    2.6716729340e-01    5.4341630213e-01
        18   -6.2630719642e+00    3.9286582625e+01   -1.0242370555e+01    3.9792985908e+00    8.4344542959e+00    7.0352107511e+00   -2.6488614737e+01    7.7657913516e-01    5.0064000000e+04    2.6831286512e-01    5.4204056308e-01
        19   -6.2613293311e+00    3.9269698655e+01   -1.0191978360e+01    3.9306490287e+00    8.4136441326e+00    7.0352107511e+00   -2.6437620794e+01    7.9678755028e-01    5.0064000000e+04    2.6762106306e-01    5.4328272311e-01
