0: output to qw.dmc.o
122: Timestep is 1.15784007352941
459: Timestep is 1.15784007352941
998: Timestep is 1.15784007352941
1496: Timestep is 1.15784007352941
126: Timestep is 1.15784007352941
2068: Timestep is 1.15784007352941
1001: Timestep is 1.15784007352941
1242: Timestep is 1.15784007352941
1498: Timestep is 1.15784007352941
1635: Timestep is 1.15784007352941
762: Timestep is 1.15784007352941
128: Timestep is 1.15784007352941
2071: Timestep is 1.15784007352941
464: Timestep is 1.15784007352941
1636: Timestep is 1.15784007352941
768: Timestep is 1.15784007352941
2075: Timestep is 1.15784007352941
1002: Timestep is 1.15784007352941
1249: Timestep is 1.15784007352941
1499: Timestep is 1.15784007352941
1637: Timestep is 1.15784007352941
774: Timestep is 1.15784007352941
2077: Timestep is 1.15784007352941
467: Timestep is 1.15784007352941
1269: Timestep is 1.15784007352941
1638: Timestep is 1.15784007352941
782: Timestep is 1.15784007352941
2081: Timestep is 1.15784007352941
473: Timestep is 1.15784007352941
1282: Timestep is 1.15784007352941
784: Timestep is 1.15784007352941
475: Timestep is 1.15784007352941
1286: Timestep is 1.15784007352941
785: Timestep is 1.15784007352941
1296: Timestep is 1.15784007352941
1507: Timestep is 1.15784007352941
1006: Timestep is 1.15784007352941
1508: Timestep is 1.15784007352941
1009: Timestep is 1.15784007352941
131: Timestep is 1.15784007352941
1521: Timestep is 1.15784007352941
1010: Timestep is 1.15784007352941
1639: Timestep is 1.15784007352941
477: Timestep is 1.15784007352941
135: Timestep is 1.15784007352941
1640: Timestep is 1.15784007352941
787: Timestep is 1.15784007352941
145: Timestep is 1.15784007352941
2084: Timestep is 1.15784007352941
488: Timestep is 1.15784007352941
1012: Timestep is 1.15784007352941
1312: Timestep is 1.15784007352941
1522: Timestep is 1.15784007352941
1641: Timestep is 1.15784007352941
788: Timestep is 1.15784007352941
146: Timestep is 1.15784007352941
1643: Timestep is 1.15784007352941
790: Timestep is 1.15784007352941
150: Timestep is 1.15784007352941
2087: Timestep is 1.15784007352941
490: Timestep is 1.15784007352941
1013: Timestep is 1.15784007352941
1330: Timestep is 1.15784007352941
1523: Timestep is 1.15784007352941
1645: Timestep is 1.15784007352941
792: Timestep is 1.15784007352941
151: Timestep is 1.15784007352941
2093: Timestep is 1.15784007352941
492: Timestep is 1.15784007352941
1024: Timestep is 1.15784007352941
1333: Timestep is 1.15784007352941
1527: Timestep is 1.15784007352941
1646: Timestep is 1.15784007352941
803: Timestep is 1.15784007352941
161: Timestep is 1.15784007352941
2096: Timestep is 1.15784007352941
495: Timestep is 1.15784007352941
1025: Timestep is 1.15784007352941
1529: Timestep is 1.15784007352941
1647: Timestep is 1.15784007352941
2099: Timestep is 1.15784007352941
497: Timestep is 1.15784007352941
1339: Timestep is 1.15784007352941
2106: Timestep is 1.15784007352941
1357: Timestep is 1.15784007352941
808: Timestep is 1.15784007352941
501: Timestep is 1.15784007352941
2108: Timestep is 1.15784007352941
1358: Timestep is 1.15784007352941
812: Timestep is 1.15784007352941
1089: Timestep is 1.15784007352941
1530: Timestep is 1.15784007352941
1033: Timestep is 1.15784007352941
1532: Timestep is 1.15784007352941
162: Timestep is 1.15784007352941
1035: Timestep is 1.15784007352941
546: Timestep is 1.15784007352941
1537: Timestep is 1.15784007352941
163: Timestep is 1.15784007352941
1648: Timestep is 1.15784007352941
503: Timestep is 1.15784007352941
1036: Timestep is 1.15784007352941
549: Timestep is 1.15784007352941
2113: Timestep is 1.15784007352941
1538: Timestep is 1.15784007352941
169: Timestep is 1.15784007352941
1649: Timestep is 1.15784007352941
550: Timestep is 1.15784007352941
172: Timestep is 1.15784007352941
2118: Timestep is 1.15784007352941
507: Timestep is 1.15784007352941
1039: Timestep is 1.15784007352941
1090: Timestep is 1.15784007352941
1540: Timestep is 1.15784007352941
1650: Timestep is 1.15784007352941
551: Timestep is 1.15784007352941
173: Timestep is 1.15784007352941
2120: Timestep is 1.15784007352941
512: Timestep is 1.15784007352941
1653: Timestep is 1.15784007352941
552: Timestep is 1.15784007352941
177: Timestep is 1.15784007352941
2122: Timestep is 1.15784007352941
513: Timestep is 1.15784007352941
1091: Timestep is 1.15784007352941
1541: Timestep is 1.15784007352941
