0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
543: Timestep is 1.74666
142: Timestep is 1.74666
1370: Timestep is 1.74666
987: Timestep is 1.74666
646: Timestep is 1.74666
143: Timestep is 1.74666
1371: Timestep is 1.74666
992: Timestep is 1.74666
656: Timestep is 1.74666
2059: Timestep is 1.74666
150: Timestep is 1.74666
1372: Timestep is 1.74666
998: Timestep is 1.74666
657: Timestep is 1.74666
2067: Timestep is 1.74666
273: Timestep is 1.74666
152: Timestep is 1.74666
1374: Timestep is 1.74666
1004: Timestep is 1.74666
1641: Timestep is 1.74666
658: Timestep is 1.74666
2069: Timestep is 1.74666
155: Timestep is 1.74666
1375: Timestep is 1.74666
1005: Timestep is 1.74666
1642: Timestep is 1.74666
662: Timestep is 1.74666
2084: Timestep is 1.74666
276: Timestep is 1.74666
157: Timestep is 1.74666
1378: Timestep is 1.74666
1014: Timestep is 1.74666
1203: Timestep is 1.74666
1643: Timestep is 1.74666
663: Timestep is 1.74666
2088: Timestep is 1.74666
278: Timestep is 1.74666
1644: Timestep is 1.74666
2089: Timestep is 1.74666
279: Timestep is 1.74666
1204: Timestep is 1.74666
667: Timestep is 1.74666
162: Timestep is 1.74666
1379: Timestep is 1.74666
2090: Timestep is 1.74666
280: Timestep is 1.74666
1205: Timestep is 1.74666
673: Timestep is 1.74666
163: Timestep is 1.74666
1380: Timestep is 1.74666
2092: Timestep is 1.74666
1645: Timestep is 1.74666
1209: Timestep is 1.74666
1020: Timestep is 1.74666
674: Timestep is 1.74666
175: Timestep is 1.74666
1381: Timestep is 1.74666
2093: Timestep is 1.74666
1647: Timestep is 1.74666
1210: Timestep is 1.74666
178: Timestep is 1.74666
1382: Timestep is 1.74666
1022: Timestep is 1.74666
677: Timestep is 1.74666
2094: Timestep is 1.74666
281: Timestep is 1.74666
1648: Timestep is 1.74666
1028: Timestep is 1.74666
1213: Timestep is 1.74666
680: Timestep is 1.74666
282: Timestep is 1.74666
179: Timestep is 1.74666
1649: Timestep is 1.74666
2096: Timestep is 1.74666
1036: Timestep is 1.74666
283: Timestep is 1.74666
181: Timestep is 1.74666
1217: Timestep is 1.74666
2098: Timestep is 1.74666
287: Timestep is 1.74666
683: Timestep is 1.74666
1220: Timestep is 1.74666
2105: Timestep is 1.74666
289: Timestep is 1.74666
685: Timestep is 1.74666
182: Timestep is 1.74666
1224: Timestep is 1.74666
1650: Timestep is 1.74666
2106: Timestep is 1.74666
290: Timestep is 1.74666
183: Timestep is 1.74666
1383: Timestep is 1.74666
689: Timestep is 1.74666
1651: Timestep is 1.74666
1228: Timestep is 1.74666
2116: Timestep is 1.74666
690: Timestep is 1.74666
187: Timestep is 1.74666
1384: Timestep is 1.74666
1652: Timestep is 1.74666
2123: Timestep is 1.74666
1230: Timestep is 1.74666
1040: Timestep is 1.74666
1385: Timestep is 1.74666
204: Timestep is 1.74666
1655: Timestep is 1.74666
1041: Timestep is 1.74666
1386: Timestep is 1.74666
1657: Timestep is 1.74666
1042: Timestep is 1.74666
692: Timestep is 1.74666
1387: Timestep is 1.74666
693: Timestep is 1.74666
695: Timestep is 1.74666
2126: Timestep is 1.74666
702: Timestep is 1.74666
703: Timestep is 1.74666
2127: Timestep is 1.74666
291: Timestep is 1.74666
1232: Timestep is 1.74666
2134: Timestep is 1.74666
207: Timestep is 1.74666
292: Timestep is 1.74666
208: Timestep is 1.74666
1388: Timestep is 1.74666
1043: Timestep is 1.74666
1233: Timestep is 1.74666
1658: Timestep is 1.74666
2135: Timestep is 1.74666
213: Timestep is 1.74666
1389: Timestep is 1.74666
1047: Timestep is 1.74666
1234: Timestep is 1.74666
704: Timestep is 1.74666
293: Timestep is 1.74666
219: Timestep is 1.74666
1391: Timestep is 1.74666
1048: Timestep is 1.74666
1235: Timestep is 1.74666
1660: Timestep is 1.74666
2140: Timestep is 1.74666
294: Timestep is 1.74666
221: Timestep is 1.74666
1392: Timestep is 1.74666
1075: Timestep is 1.74666
1240: Timestep is 1.74666
1662: Timestep is 1.74666
712: Timestep is 1.74666
2141: Timestep is 1.74666
296: Timestep is 1.74666
225: Timestep is 1.74666
1393: Timestep is 1.74666
1081: Timestep is 1.74666
1242: Timestep is 1.74666
1663: Timestep is 1.74666
2144: Timestep is 1.74666
298: Timestep is 1.74666
227: Timestep is 1.74666
1394: Timestep is 1.74666
1084: Timestep is 1.74666
1244: Timestep is 1.74666
1664: Timestep is 1.74666
714: Timestep is 1.74666
2146: Timestep is 1.74666
299: Timestep is 1.74666
1395: Timestep is 1.74666
1085: Timestep is 1.74666
720: Timestep is 1.74666
2147: Timestep is 1.74666
817: Timestep is 1.74666
731: Timestep is 1.74666
301: Timestep is 1.74666
2153: Timestep is 1.74666
303: Timestep is 1.74666
2160: Timestep is 1.74666
304: Timestep is 1.74666
2161: Timestep is 1.74666
305: Timestep is 1.74666
2172: Timestep is 1.74666
306: Timestep is 1.74666
233: Timestep is 1.74666
1396: Timestep is 1.74666
818: Timestep is 1.74666
1247: Timestep is 1.74666
1666: Timestep is 1.74666
307: Timestep is 1.74666
234: Timestep is 1.74666
1397: Timestep is 1.74666
819: Timestep is 1.74666
1252: Timestep is 1.74666
734: Timestep is 1.74666
235: Timestep is 1.74666
1253: Timestep is 1.74666
1667: Timestep is 1.74666
242: Timestep is 1.74666
1398: Timestep is 1.74666
1254: Timestep is 1.74666
1668: Timestep is 1.74666
1258: Timestep is 1.74666
739: Timestep is 1.74666
2175: Timestep is 1.74666
246: Timestep is 1.74666
820: Timestep is 1.74666
1259: Timestep is 1.74666
1669: Timestep is 1.74666
247: Timestep is 1.74666
1399: Timestep is 1.74666
821: Timestep is 1.74666
740: Timestep is 1.74666
1906: Timestep is 1.74666
308: Timestep is 1.74666
1400: Timestep is 1.74666
823: Timestep is 1.74666
1260: Timestep is 1.74666
1671: Timestep is 1.74666
1402: Timestep is 1.74666
825: Timestep is 1.74666
1672: Timestep is 1.74666
742: Timestep is 1.74666
1907: Timestep is 1.74666
309: Timestep is 1.74666
1403: Timestep is 1.74666
1673: Timestep is 1.74666
743: Timestep is 1.74666
1908: Timestep is 1.74666
310: Timestep is 1.74666
746: Timestep is 1.74666
1909: Timestep is 1.74666
311: Timestep is 1.74666
1910: Timestep is 1.74666
312: Timestep is 1.74666
1912: Timestep is 1.74666
315: Timestep is 1.74666
251: Timestep is 1.74666
826: Timestep is 1.74666
1261: Timestep is 1.74666
1913: Timestep is 1.74666
257: Timestep is 1.74666
1405: Timestep is 1.74666
1674: Timestep is 1.74666
750: Timestep is 1.74666
258: Timestep is 1.74666
259: Timestep is 1.74666
262: Timestep is 1.74666
2: Timestep is 1.74666
3: Timestep is 1.74666
1406: Timestep is 1.74666
829: Timestep is 1.74666
1262: Timestep is 1.74666
1675: Timestep is 1.74666
751: Timestep is 1.74666
1914: Timestep is 1.74666
316: Timestep is 1.74666
1407: Timestep is 1.74666
830: Timestep is 1.74666
1263: Timestep is 1.74666
1676: Timestep is 1.74666
763: Timestep is 1.74666
1915: Timestep is 1.74666
317: Timestep is 1.74666
1408: Timestep is 1.74666
832: Timestep is 1.74666
1265: Timestep is 1.74666
1680: Timestep is 1.74666
768: Timestep is 1.74666
1916: Timestep is 1.74666
318: Timestep is 1.74666
320: Timestep is 1.74666
322: Timestep is 1.74666
5: Timestep is 1.74666
1409: Timestep is 1.74666
833: Timestep is 1.74666
1266: Timestep is 1.74666
1681: Timestep is 1.74666
769: Timestep is 1.74666
1918: Timestep is 1.74666
325: Timestep is 1.74666
6: Timestep is 1.74666
1410: Timestep is 1.74666
834: Timestep is 1.74666
1267: Timestep is 1.74666
1682: Timestep is 1.74666
770: Timestep is 1.74666
1920: Timestep is 1.74666
326: Timestep is 1.74666
7: Timestep is 1.74666
1411: Timestep is 1.74666
835: Timestep is 1.74666
1268: Timestep is 1.74666
1683: Timestep is 1.74666
771: Timestep is 1.74666
1921: Timestep is 1.74666
327: Timestep is 1.74666
9: Timestep is 1.74666
1412: Timestep is 1.74666
836: Timestep is 1.74666
1271: Timestep is 1.74666
1684: Timestep is 1.74666
775: Timestep is 1.74666
1923: Timestep is 1.74666
328: Timestep is 1.74666
10: Timestep is 1.74666
1415: Timestep is 1.74666
839: Timestep is 1.74666
1272: Timestep is 1.74666
1686: Timestep is 1.74666
782: Timestep is 1.74666
1925: Timestep is 1.74666
329: Timestep is 1.74666
11: Timestep is 1.74666
1416: Timestep is 1.74666
840: Timestep is 1.74666
1273: Timestep is 1.74666
1687: Timestep is 1.74666
786: Timestep is 1.74666
1927: Timestep is 1.74666
12: Timestep is 1.74666
841: Timestep is 1.74666
1274: Timestep is 1.74666
1688: Timestep is 1.74666
789: Timestep is 1.74666
1689: Timestep is 1.74666
1417: Timestep is 1.74666
842: Timestep is 1.74666
1276: Timestep is 1.74666
1690: Timestep is 1.74666
790: Timestep is 1.74666
1930: Timestep is 1.74666
330: Timestep is 1.74666
1419: Timestep is 1.74666
843: Timestep is 1.74666
1277: Timestep is 1.74666
1691: Timestep is 1.74666
796: Timestep is 1.74666
1931: Timestep is 1.74666
331: Timestep is 1.74666
1420: Timestep is 1.74666
844: Timestep is 1.74666
1279: Timestep is 1.74666
1692: Timestep is 1.74666
797: Timestep is 1.74666
1933: Timestep is 1.74666
332: Timestep is 1.74666
13: Timestep is 1.74666
1421: Timestep is 1.74666
1284: Timestep is 1.74666
1695: Timestep is 1.74666
799: Timestep is 1.74666
1935: Timestep is 1.74666
1422: Timestep is 1.74666
1287: Timestep is 1.74666
1696: Timestep is 1.74666
803: Timestep is 1.74666
1936: Timestep is 1.74666
14: Timestep is 1.74666
1423: Timestep is 1.74666
845: Timestep is 1.74666
1290: Timestep is 1.74666
1697: Timestep is 1.74666
805: Timestep is 1.74666
1937: Timestep is 1.74666
333: Timestep is 1.74666
15: Timestep is 1.74666
1424: Timestep is 1.74666
849: Timestep is 1.74666
813: Timestep is 1.74666
1941: Timestep is 1.74666
334: Timestep is 1.74666
1425: Timestep is 1.74666
850: Timestep is 1.74666
544: Timestep is 1.74666
1943: Timestep is 1.74666
335: Timestep is 1.74666
851: Timestep is 1.74666
336: Timestep is 1.74666
17: Timestep is 1.74666
1426: Timestep is 1.74666
852: Timestep is 1.74666
1291: Timestep is 1.74666
1698: Timestep is 1.74666
545: Timestep is 1.74666
1945: Timestep is 1.74666
338: Timestep is 1.74666
19: Timestep is 1.74666
1293: Timestep is 1.74666
1699: Timestep is 1.74666
20: Timestep is 1.74666
1298: Timestep is 1.74666
1700: Timestep is 1.74666
21: Timestep is 1.74666
1701: Timestep is 1.74666
1427: Timestep is 1.74666
853: Timestep is 1.74666
1300: Timestep is 1.74666
1702: Timestep is 1.74666
546: Timestep is 1.74666
1947: Timestep is 1.74666
339: Timestep is 1.74666
1428: Timestep is 1.74666
855: Timestep is 1.74666
547: Timestep is 1.74666
1948: Timestep is 1.74666
22: Timestep is 1.74666
1429: Timestep is 1.74666
856: Timestep is 1.74666
1301: Timestep is 1.74666
1703: Timestep is 1.74666
341: Timestep is 1.74666
1430: Timestep is 1.74666
857: Timestep is 1.74666
1302: Timestep is 1.74666
342: Timestep is 1.74666
859: Timestep is 1.74666
343: Timestep is 1.74666
24: Timestep is 1.74666
1432: Timestep is 1.74666
860: Timestep is 1.74666
1303: Timestep is 1.74666
1705: Timestep is 1.74666
550: Timestep is 1.74666
1949: Timestep is 1.74666
344: Timestep is 1.74666
26: Timestep is 1.74666
861: Timestep is 1.74666
1312: Timestep is 1.74666
1706: Timestep is 1.74666
552: Timestep is 1.74666
1951: Timestep is 1.74666
345: Timestep is 1.74666
27: Timestep is 1.74666
1433: Timestep is 1.74666
862: Timestep is 1.74666
1952: Timestep is 1.74666
28: Timestep is 1.74666
1434: Timestep is 1.74666
29: Timestep is 1.74666
