#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2650222057e+00    3.9323219458e+01   -1.0289820190e+01    4.0247979842e+00    8.4310801317e+00    7.0352112452e+00   -2.6486950054e+01    7.3083848704e-01    1.3440000000e+05    5.3577137804e+01    8.2355617560e-01
         1   -6.2652394057e+00    3.9322312699e+01   -1.0290217137e+01    4.0249777318e+00    8.4305292237e+00    7.0352112452e+00   -2.6486129485e+01    7.3017187877e-01    1.3440000000e+05    5.3583263990e+01    8.2395275298e-01
         2   -6.2636788703e+00    3.9314524587e+01   -1.0284612043e+01    4.0209331723e+00    8.4246102296e+00    7.0352112452e+00   -2.6480530546e+01    7.3609702853e-01    1.3440000000e+05    5.3602837849e+01    8.2372637649e-01
         3   -6.2654304624e+00    3.9346696661e+01   -1.0297182125e+01    4.0317516631e+00    8.4355576998e+00    7.0352112452e+00   -2.6506941809e+01    7.3899073836e-01    1.3440000000e+05    5.3632743825e+01    8.2354110863e-01
         4   -6.2654846250e+00    3.9335099029e+01   -1.0292945337e+01    4.0274607123e+00    8.4284095098e+00    7.0352112452e+00   -2.6488562427e+01    7.3199633501e-01    1.3440000000e+05    5.3623345169e+01    8.2374813988e-01
         5   -6.2637044810e+00    3.9314062350e+01   -1.0293354773e+01    4.0296502917e+00    8.4254437780e+00    7.0352112452e+00   -2.6480791466e+01    7.2678167015e-01    1.3440000000e+05    5.3602493149e+01    8.2412741815e-01
         6   -6.2636199350e+00    3.9313602838e+01   -1.0293852492e+01    4.0302325570e+00    8.4308261046e+00    7.0352112452e+00   -2.6488549835e+01    7.2865999283e-01    1.3440000000e+05    5.3588837277e+01    8.2366610863e-01
         7   -6.2635207750e+00    3.9306566142e+01   -1.0301658169e+01    4.0381373944e+00    8.4342378517e+00    7.0352112452e+00   -2.6498965829e+01    7.2785856234e-01    1.3440000000e+05    5.3604946841e+01    8.2366369048e-01
         8   -6.2644267678e+00    3.9334954764e+01   -1.0292495102e+01    4.0280683338e+00    8.4360856581e+00    7.0352112452e+00   -2.6498270971e+01    7.3447896628e-01    1.3440000000e+05    5.3615893762e+01    8.2425390625e-01
         9   -6.2651580643e+00    3.9325988044e+01   -1.0300586236e+01    4.0354281712e+00    8.4370567620e+00    7.0352112452e+00   -2.6505680404e+01    7.3282616167e-01    1.3440000000e+05    5.3622096847e+01    8.2375837054e-01
        10   -6.2643058918e+00    3.9319545256e+01   -1.0288732994e+01    4.0244271024e+00    8.4294230402e+00    7.0352112452e+00   -2.6489269672e+01    7.3590239231e-01    1.3440000000e+05    5.3610398626e+01    8.2382738095e-01
        11   -6.2658758416e+00    3.9333714334e+01   -1.0296745666e+01    4.0308698247e+00    8.4307012018e+00    7.0352112452e+00   -2.6490512364e+01    7.2785425042e-01    1.3440000000e+05    5.3647785306e+01    8.2381715030e-01
        12   -6.2643073478e+00    3.9312678031e+01   -1.0304078180e+01    4.0397708326e+00    8.4349736639e+00    7.0352112452e+00   -2.6504688628e+01    7.3042553886e-01    1.3440000000e+05    5.3619163952e+01    8.2388690476e-01
        13   -6.2634212959e+00    3.9314518746e+01   -1.0290739542e+01    4.0273182460e+00    8.4300849456e+00    7.0352112452e+00   -2.6489678366e+01    7.3364263341e-01    1.3440000000e+05    5.3608224578e+01    8.2399906994e-01
        14   -6.2632608871e+00    3.9356478616e+01   -1.0288737099e+01    4.0254762119e+00    8.4418336314e+00    7.0352112452e+00   -2.6498910220e+01    7.3312824480e-01    1.3440000000e+05    5.3603099557e+01    8.2352101935e-01
        15   -6.2645495284e+00    3.9319921207e+01   -1.0301312731e+01    4.0367632027e+00    8.4310594383e+00    7.0352112452e+00   -2.6503233571e+01    7.3565015669e-01    1.3440000000e+05    5.3592309593e+01    8.2368880208e-01
        16   -6.2648262577e+00    3.9338056711e+01   -1.0296945468e+01    4.0321192103e+00    8.4262041239e+00    7.0352112452e+00   -2.6491622254e+01    7.3326141685e-01    1.3440000000e+05    5.3610123184e+01    8.2366294643e-01
        17   -6.2638370698e+00    3.9326856352e+01   -1.0290011857e+01    4.0261747875e+00    8.4313334085e+00    7.0352112452e+00   -2.6486019457e+01    7.2946294593e-01    1.3440000000e+05    5.3593976914e+01    8.2387593006e-01
        18   -6.2665644946e+00    3.9344635991e+01   -1.0299413746e+01    4.0328492512e+00    8.4293055422e+00    7.0352112452e+00   -2.6491406267e+01    7.2747573352e-01    1.3440000000e+05    5.3601615023e+01    8.2377734375e-01
        19   -6.2648985672e+00    3.9323341008e+01   -1.0302416073e+01    4.0375175058e+00    8.4386767801e+00    7.0352112452e+00   -2.6510795939e+01    7.3449184092e-01    1.3440000000e+05    5.3633316567e+01    8.2342801339e-01
        20   -6.2655844461e+00    3.9328955111e+01   -1.0282673605e+01    4.0170891593e+00    8.4242639216e+00    7.0352112452e+00   -2.6473103226e+01    7.3095445393e-01    1.3440000000e+05    5.3564237465e+01    8.2384002976e-01
        21   -6.2633874387e+00    3.9310466575e+01   -1.0298403826e+01    4.0350163875e+00    8.4335382096e+00    7.0352112452e+00   -2.6498176031e+01    7.3102275025e-01    1.3440000000e+05    5.3584826024e+01    8.2360677083e-01
        22   -6.2633265191e+00    3.9310365793e+01   -1.0292078830e+01    4.0287523107e+00    8.4300028294e+00    7.0352112452e+00   -2.6483437331e+01    7.2614442694e-01    1.3440000000e+05    5.3598161128e+01    8.2394363839e-01
        23   -6.2650718249e+00    3.9331277266e+01   -1.0286466772e+01    4.0213949475e+00    8.4350321140e+00    7.0352112452e+00   -2.6498080368e+01    7.4137023607e-01    1.3440000000e+05    5.3615486019e+01    8.2399497768e-01
        24   -6.2645479812e+00    3.9313093667e+01   -1.0307670082e+01    4.0431221005e+00    8.4310674831e+00    7.0352112452e+00   -2.6502751564e+01    7.2880275367e-01    1.3440000000e+05    5.3558568621e+01    8.2346242560e-01
        25   -6.2628139180e+00    3.9294900094e+01   -1.0293006005e+01    4.0301920866e+00    8.4289851336e+00    7.0352112452e+00   -2.6485021951e+01    7.2781956742e-01    1.3440000000e+05    5.3583706833e+01    8.2404166667e-01
        26   -6.2641690999e+00    3.9329475463e+01   -1.0293259953e+01    4.0290908527e+00    8.4393568509e+00    7.0352112452e+00   -2.6502606250e+01    7.3477820093e-01    1.3440000000e+05    5.3600414408e+01    8.2410137649e-01
        27   -6.2649570136e+00    3.9330192930e+01   -1.0295488389e+01    4.0305313752e+00    8.4263389820e+00    7.0352112452e+00   -2.6489544621e+01    7.3250600529e-01    1.3440000000e+05    5.3578645893e+01    8.2404557292e-01
        28   -6.2648292921e+00    3.9320015278e+01   -1.0302379816e+01    4.0375505237e+00    8.4331809409e+00    7.0352112452e+00   -2.6498422601e+01    7.2765059952e-01    1.3440000000e+05    5.3645093555e+01    8.2399813988e-01
        29   -6.2639305336e+00    3.9315590817e+01   -1.0289876321e+01    4.0259457872e+00    8.4355141914e+00    7.0352112452e+00   -2.6494275293e+01    7.3367353542e-01    1.3440000000e+05    5.3607577817e+01    8.2359300595e-01
        30   -6.2639411595e+00    3.9313426791e+01   -1.0286925956e+01    4.0229847965e+00    8.4264361143e+00    7.0352112452e+00   -2.6473475859e+01    7.2490254336e-01    1.3440000000e+05    5.3578819402e+01    8.2380933780e-01
        31   -6.2632495240e+00    3.9308810382e+01   -1.0292554917e+01    4.0293053926e+00    8.4327652283e+00    7.0352112452e+00   -2.6496690325e+01    7.3615893490e-01    1.3440000000e+05    5.3643620531e+01    8.2390736607e-01
        32   -6.2640057826e+00    3.9321190285e+01   -1.0291142398e+01    4.0271366150e+00    8.4291571275e+00    7.0352112452e+00   -2.6484504325e+01    7.2899355519e-01    1.3440000000e+05    5.3582374258e+01    8.2350930060e-01
        33   -6.2636101867e+00    3.9307337537e+01   -1.0292721460e+01    4.0291112728e+00    8.4299229784e+00    7.0352112452e+00   -2.6490021421e+01    7.3216573726e-01    1.3440000000e+05    5.3568697621e+01    8.2347749256e-01
        34   -6.2641048387e+00    3.9317429737e+01   -1.0297005124e+01    4.0329002856e+00    8.4363554143e+00    7.0352112452e+00   -2.6501445214e+01    7.3287343058e-01    1.3440000000e+05    5.3609099376e+01    8.2386588542e-01
        35   -6.2645024236e+00    3.9334584993e+01   -1.0297325781e+01    4.0328233578e+00    8.4318172573e+00    7.0352112452e+00   -2.6499131830e+01    7.3477754581e-01    1.3440000000e+05    5.3627398052e+01    8.2359933036e-01
        36   -6.2658512311e+00    3.9340452323e+01   -1.0304490345e+01    4.0386391143e+00    8.4343314954e+00    7.0352112452e+00   -2.6496408138e+01    7.2237505243e-01    1.3440000000e+05    5.3564997307e+01    8.2386607143e-01
        37   -6.2636316726e+00    3.9331448352e+01   -1.0302466701e+01    4.0388350289e+00    8.4326472075e+00    7.0352112452e+00   -2.6502206135e+01    7.3188098089e-01    1.3440000000e+05    5.3599952744e+01    8.2358798363e-01
        38   -6.2645620783e+00    3.9320610694e+01   -1.0295354932e+01    4.0307928533e+00    8.4342631093e+00    7.0352112452e+00   -2.6497359853e+01    7.3253056686e-01    1.3440000000e+05    5.3598181940e+01    8.2360993304e-01
        39   -6.2637842458e+00    3.9310399584e+01   -1.0296965478e+01    4.0331812325e+00    8.4360901074e+00    7.0352112452e+00   -2.6501430041e+01    7.3316320989e-01    1.3440000000e+05    5.3580650639e+01    8.2402455357e-01
        40   -6.2650741587e+00    3.9326405742e+01   -1.0284558375e+01    4.0194842162e+00    8.4323114507e+00    7.0352112452e+00   -2.6484365215e+01    7.3228414420e-01    1.3440000000e+05    5.3584963998e+01    8.2379296875e-01
        41   -6.2642161687e+00    3.9315172848e+01   -1.0302171700e+01    4.0379555312e+00    8.4350327277e+00    7.0352112452e+00   -2.6504925983e+01    7.3251030981e-01    1.3440000000e+05    5.3624423656e+01    8.2375000000e-01
