0: output to qw.linear.o
301: Timestep is 1.7154
855: Timestep is 1.7154
1129: Timestep is 1.7154
1657: Timestep is 1.7154
575: Timestep is 1.7154
1142: Timestep is 1.7154
1960: Timestep is 1.7154
1659: Timestep is 1.7154
576: Timestep is 1.7154
1143: Timestep is 1.7154
1962: Timestep is 1.7154
1966: Timestep is 1.7154
858: Timestep is 1.7154
1970: Timestep is 1.7154
1666: Timestep is 1.7154
1448: Timestep is 1.7154
580: Timestep is 1.7154
1972: Timestep is 1.7154
302: Timestep is 1.7154
859: Timestep is 1.7154
1162: Timestep is 1.7154
1671: Timestep is 1.7154
1453: Timestep is 1.7154
582: Timestep is 1.7154
31: Timestep is 1.7154
587: Timestep is 1.7154
1454: Timestep is 1.7154
307: Timestep is 1.7154
860: Timestep is 1.7154
1167: Timestep is 1.7154
1982: Timestep is 1.7154
1674: Timestep is 1.7154
34: Timestep is 1.7154
865: Timestep is 1.7154
1168: Timestep is 1.7154
1459: Timestep is 1.7154
593: Timestep is 1.7154
309: Timestep is 1.7154
1992: Timestep is 1.7154
1677: Timestep is 1.7154
35: Timestep is 1.7154
312: Timestep is 1.7154
867: Timestep is 1.7154
1170: Timestep is 1.7154
1994: Timestep is 1.7154
1679: Timestep is 1.7154
1465: Timestep is 1.7154
594: Timestep is 1.7154
36: Timestep is 1.7154
313: Timestep is 1.7154
868: Timestep is 1.7154
1171: Timestep is 1.7154
2008: Timestep is 1.7154
595: Timestep is 1.7154
38: Timestep is 1.7154
1181: Timestep is 1.7154
1701: Timestep is 1.7154
1466: Timestep is 1.7154
596: Timestep is 1.7154
318: Timestep is 1.7154
876: Timestep is 1.7154
1182: Timestep is 1.7154
2009: Timestep is 1.7154
1467: Timestep is 1.7154
598: Timestep is 1.7154
324: Timestep is 1.7154
890: Timestep is 1.7154
2013: Timestep is 1.7154
1704: Timestep is 1.7154
325: Timestep is 1.7154
898: Timestep is 1.7154
1472: Timestep is 1.7154
599: Timestep is 1.7154
42: Timestep is 1.7154
331: Timestep is 1.7154
1709: Timestep is 1.7154
343: Timestep is 1.7154
904: Timestep is 1.7154
1484: Timestep is 1.7154
601: Timestep is 1.7154
49: Timestep is 1.7154
345: Timestep is 1.7154
906: Timestep is 1.7154
1715: Timestep is 1.7154
1487: Timestep is 1.7154
606: Timestep is 1.7154
347: Timestep is 1.7154
911: Timestep is 1.7154
1722: Timestep is 1.7154
1489: Timestep is 1.7154
1727: Timestep is 1.7154
1728: Timestep is 1.7154
50: Timestep is 1.7154
2022: Timestep is 1.7154
1736: Timestep is 1.7154
52: Timestep is 1.7154
914: Timestep is 1.7154
1184: Timestep is 1.7154
2029: Timestep is 1.7154
1490: Timestep is 1.7154
610: Timestep is 1.7154
57: Timestep is 1.7154
1186: Timestep is 1.7154
58: Timestep is 1.7154
1187: Timestep is 1.7154
2032: Timestep is 1.7154
617: Timestep is 1.7154
61: Timestep is 1.7154
1189: Timestep is 1.7154
2034: Timestep is 1.7154
348: Timestep is 1.7154
916: Timestep is 1.7154
1190: Timestep is 1.7154
2054: Timestep is 1.7154
1493: Timestep is 1.7154
620: Timestep is 1.7154
1191: Timestep is 1.7154
2068: Timestep is 1.7154
349: Timestep is 1.7154
921: Timestep is 1.7154
1195: Timestep is 1.7154
1738: Timestep is 1.7154
1495: Timestep is 1.7154
621: Timestep is 1.7154
62: Timestep is 1.7154
350: Timestep is 1.7154
932: Timestep is 1.7154
354: Timestep is 1.7154
935: Timestep is 1.7154
1741: Timestep is 1.7154
1525: Timestep is 1.7154
625: Timestep is 1.7154
357: Timestep is 1.7154
942: Timestep is 1.7154
1742: Timestep is 1.7154
1528: Timestep is 1.7154
628: Timestep is 1.7154
63: Timestep is 1.7154
362: Timestep is 1.7154
943: Timestep is 1.7154
1743: Timestep is 1.7154
1529: Timestep is 1.7154
2069: Timestep is 1.7154
1746: Timestep is 1.7154
1539: Timestep is 1.7154
1747: Timestep is 1.7154
65: Timestep is 1.7154
1197: Timestep is 1.7154
2072: Timestep is 1.7154
1748: Timestep is 1.7154
629: Timestep is 1.7154
66: Timestep is 1.7154
944: Timestep is 1.7154
1201: Timestep is 1.7154
2079: Timestep is 1.7154
68: Timestep is 1.7154
1202: Timestep is 1.7154
2080: Timestep is 1.7154
1551: Timestep is 1.7154
631: Timestep is 1.7154
78: Timestep is 1.7154
1203: Timestep is 1.7154
2081: Timestep is 1.7154
634: Timestep is 1.7154
80: Timestep is 1.7154
2083: Timestep is 1.7154
945: Timestep is 1.7154
1209: Timestep is 1.7154
2085: Timestep is 1.7154
638: Timestep is 1.7154
1555: Timestep is 1.7154
365: Timestep is 1.7154
947: Timestep is 1.7154
1212: Timestep is 1.7154
1750: Timestep is 1.7154
641: Timestep is 1.7154
369: Timestep is 1.7154
1557: Timestep is 1.7154
379: Timestep is 1.7154
952: Timestep is 1.7154
1216: Timestep is 1.7154
1753: Timestep is 1.7154
1558: Timestep is 1.7154
643: Timestep is 1.7154
382: Timestep is 1.7154
958: Timestep is 1.7154
1559: Timestep is 1.7154
646: Timestep is 1.7154
385: Timestep is 1.7154
963: Timestep is 1.7154
1576: Timestep is 1.7154
386: Timestep is 1.7154
1586: Timestep is 1.7154
387: Timestep is 1.7154
81: Timestep is 1.7154
2088: Timestep is 1.7154
83: Timestep is 1.7154
388: Timestep is 1.7154
965: Timestep is 1.7154
1217: Timestep is 1.7154
2096: Timestep is 1.7154
1754: Timestep is 1.7154
647: Timestep is 1.7154
89: Timestep is 1.7154
390: Timestep is 1.7154
969: Timestep is 1.7154
1218: Timestep is 1.7154
92: Timestep is 1.7154
1221: Timestep is 1.7154
2097: Timestep is 1.7154
1760: Timestep is 1.7154
1587: Timestep is 1.7154
648: Timestep is 1.7154
96: Timestep is 1.7154
401: Timestep is 1.7154
1231: Timestep is 1.7154
2101: Timestep is 1.7154
98: Timestep is 1.7154
2106: Timestep is 1.7154
1765: Timestep is 1.7154
649: Timestep is 1.7154
100: Timestep is 1.7154
972: Timestep is 1.7154
1240: Timestep is 1.7154
2114: Timestep is 1.7154
2121: Timestep is 1.7154
1591: Timestep is 1.7154
974: Timestep is 1.7154
1246: Timestep is 1.7154
1768: Timestep is 1.7154
652: Timestep is 1.7154
403: Timestep is 1.7154
987: Timestep is 1.7154
1249: Timestep is 1.7154
2122: Timestep is 1.7154
1592: Timestep is 1.7154
993: Timestep is 1.7154
1253: Timestep is 1.7154
2125: Timestep is 1.7154
1783: Timestep is 1.7154
1623: Timestep is 1.7154
655: Timestep is 1.7154
998: Timestep is 1.7154
1259: Timestep is 1.7154
2127: Timestep is 1.7154
1801: Timestep is 1.7154
1625: Timestep is 1.7154
657: Timestep is 1.7154
440: Timestep is 1.7154
2128: Timestep is 1.7154
1268: Timestep is 1.7154
2131: Timestep is 1.7154
1626: Timestep is 1.7154
665: Timestep is 1.7154
1361: Timestep is 1.7154
101: Timestep is 1.7154
468: Timestep is 1.7154
1001: Timestep is 1.7154
1287: Timestep is 1.7154
1816: Timestep is 1.7154
1362: Timestep is 1.7154
679: Timestep is 1.7154
105: Timestep is 1.7154
507: Timestep is 1.7154
1003: Timestep is 1.7154
106: Timestep is 1.7154
508: Timestep is 1.7154
1004: Timestep is 1.7154
681: Timestep is 1.7154
107: Timestep is 1.7154
1826: Timestep is 1.7154
690: Timestep is 1.7154
111: Timestep is 1.7154
1006: Timestep is 1.7154
123: Timestep is 1.7154
1007: Timestep is 1.7154
1292: Timestep is 1.7154
2136: Timestep is 1.7154
1827: Timestep is 1.7154
1363: Timestep is 1.7154
128: Timestep is 1.7154
511: Timestep is 1.7154
1008: Timestep is 1.7154
1302: Timestep is 1.7154
2139: Timestep is 1.7154
1009: Timestep is 1.7154
1308: Timestep is 1.7154
2141: Timestep is 1.7154
1829: Timestep is 1.7154
1318: Timestep is 1.7154
2144: Timestep is 1.7154
1831: Timestep is 1.7154
512: Timestep is 1.7154
2145: Timestep is 1.7154
1845: Timestep is 1.7154
1364: Timestep is 1.7154
1324: Timestep is 1.7154
2153: Timestep is 1.7154
1865: Timestep is 1.7154
135: Timestep is 1.7154
513: Timestep is 1.7154
1010: Timestep is 1.7154
1325: Timestep is 1.7154
2163: Timestep is 1.7154
1365: Timestep is 1.7154
706: Timestep is 1.7154
139: Timestep is 1.7154
526: Timestep is 1.7154
1014: Timestep is 1.7154
1326: Timestep is 1.7154
2165: Timestep is 1.7154
1868: Timestep is 1.7154
145: Timestep is 1.7154
528: Timestep is 1.7154
1016: Timestep is 1.7154
1368: Timestep is 1.7154
709: Timestep is 1.7154
156: Timestep is 1.7154
543: Timestep is 1.7154
1369: Timestep is 1.7154
712: Timestep is 1.7154
273: Timestep is 1.7154
1024: Timestep is 1.7154
1874: Timestep is 1.7154
1371: Timestep is 1.7154
719: Timestep is 1.7154
169: Timestep is 1.7154
1372: Timestep is 1.7154
721: Timestep is 1.7154
176: Timestep is 1.7154
1026: Timestep is 1.7154
1334: Timestep is 1.7154
2168: Timestep is 1.7154
1875: Timestep is 1.7154
724: Timestep is 1.7154
1031: Timestep is 1.7154
1345: Timestep is 1.7154
2169: Timestep is 1.7154
736: Timestep is 1.7154
1035: Timestep is 1.7154
1356: Timestep is 1.7154
1877: Timestep is 1.7154
2170: Timestep is 1.7154
1878: Timestep is 1.7154
742: Timestep is 1.7154
1880: Timestep is 1.7154
1888: Timestep is 1.7154
274: Timestep is 1.7154
1088: Timestep is 1.7154
1373: Timestep is 1.7154
2172: Timestep is 1.7154
180: Timestep is 1.7154
275: Timestep is 1.7154
1064: Timestep is 1.7154
1089: Timestep is 1.7154
1893: Timestep is 1.7154
1374: Timestep is 1.7154
745: Timestep is 1.7154
191: Timestep is 1.7154
277: Timestep is 1.7154
1090: Timestep is 1.7154
2173: Timestep is 1.7154
193: Timestep is 1.7154
278: Timestep is 1.7154
1091: Timestep is 1.7154
1906: Timestep is 1.7154
1633: Timestep is 1.7154
1377: Timestep is 1.7154
747: Timestep is 1.7154
280: Timestep is 1.7154
1067: Timestep is 1.7154
1634: Timestep is 1.7154
1380: Timestep is 1.7154
757: Timestep is 1.7154
194: Timestep is 1.7154
281: Timestep is 1.7154
1381: Timestep is 1.7154
760: Timestep is 1.7154
282: Timestep is 1.7154
1383: Timestep is 1.7154
195: Timestep is 1.7154
1071: Timestep is 1.7154
1908: Timestep is 1.7154
1637: Timestep is 1.7154
1384: Timestep is 1.7154
766: Timestep is 1.7154
198: Timestep is 1.7154
1074: Timestep is 1.7154
1638: Timestep is 1.7154
218: Timestep is 1.7154
1077: Timestep is 1.7154
1093: Timestep is 1.7154
1639: Timestep is 1.7154
771: Timestep is 1.7154
234: Timestep is 1.7154
1079: Timestep is 1.7154
1909: Timestep is 1.7154
776: Timestep is 1.7154
1081: Timestep is 1.7154
1094: Timestep is 1.7154
1910: Timestep is 1.7154
284: Timestep is 1.7154
1095: Timestep is 1.7154
1911: Timestep is 1.7154
1640: Timestep is 1.7154
1386: Timestep is 1.7154
780: Timestep is 1.7154
1096: Timestep is 1.7154
285: Timestep is 1.7154
1097: Timestep is 1.7154
1912: Timestep is 1.7154
287: Timestep is 1.7154
1098: Timestep is 1.7154
1913: Timestep is 1.7154
1387: Timestep is 1.7154
785: Timestep is 1.7154
288: Timestep is 1.7154
1099: Timestep is 1.7154
1914: Timestep is 1.7154
1388: Timestep is 1.7154
816: Timestep is 1.7154
1915: Timestep is 1.7154
1389: Timestep is 1.7154
245: Timestep is 1.7154
291: Timestep is 1.7154
1641: Timestep is 1.7154
1917: Timestep is 1.7154
1391: Timestep is 1.7154
292: Timestep is 1.7154
788: Timestep is 1.7154
817: Timestep is 1.7154
256: Timestep is 1.7154
1392: Timestep is 1.7154
1643: Timestep is 1.7154
293: Timestep is 1.7154
818: Timestep is 1.7154
790: Timestep is 1.7154
264: Timestep is 1.7154
1101: Timestep is 1.7154
294: Timestep is 1.7154
819: Timestep is 1.7154
1394: Timestep is 1.7154
1644: Timestep is 1.7154
296: Timestep is 1.7154
804: Timestep is 1.7154
4: Timestep is 1.7154
820: Timestep is 1.7154
1103: Timestep is 1.7154
297: Timestep is 1.7154
1645: Timestep is 1.7154
821: Timestep is 1.7154
7: Timestep is 1.7154
298: Timestep is 1.7154
810: Timestep is 1.7154
1104: Timestep is 1.7154
822: Timestep is 1.7154
8: Timestep is 1.7154
1646: Timestep is 1.7154
299: Timestep is 1.7154
812: Timestep is 1.7154
1105: Timestep is 1.7154
303: Timestep is 1.7154
1647: Timestep is 1.7154
304: Timestep is 1.7154
1107: Timestep is 1.7154
305: Timestep is 1.7154
1108: Timestep is 1.7154
1918: Timestep is 1.7154
1395: Timestep is 1.7154
9: Timestep is 1.7154
306: Timestep is 1.7154
824: Timestep is 1.7154
308: Timestep is 1.7154
1919: Timestep is 1.7154
1397: Timestep is 1.7154
310: Timestep is 1.7154
1920: Timestep is 1.7154
1398: Timestep is 1.7154
311: Timestep is 1.7154
1921: Timestep is 1.7154
813: Timestep is 1.7154
10: Timestep is 1.7154
314: Timestep is 1.7154
827: Timestep is 1.7154
1922: Timestep is 1.7154
1648: Timestep is 1.7154
1399: Timestep is 1.7154
315: Timestep is 1.7154
1923: Timestep is 1.7154
814: Timestep is 1.7154
12: Timestep is 1.7154
316: Timestep is 1.7154
828: Timestep is 1.7154
1109: Timestep is 1.7154
1925: Timestep is 1.7154
1651: Timestep is 1.7154
1400: Timestep is 1.7154
13: Timestep is 1.7154
317: Timestep is 1.7154
829: Timestep is 1.7154
1111: Timestep is 1.7154
545: Timestep is 1.7154
14: Timestep is 1.7154
830: Timestep is 1.7154
1112: Timestep is 1.7154
1654: Timestep is 1.7154
1401: Timestep is 1.7154
548: Timestep is 1.7154
15: Timestep is 1.7154
831: Timestep is 1.7154
1113: Timestep is 1.7154
1655: Timestep is 1.7154
1402: Timestep is 1.7154
552: Timestep is 1.7154
16: Timestep is 1.7154
1656: Timestep is 1.7154
553: Timestep is 1.7154
1658: Timestep is 1.7154
554: Timestep is 1.7154
18: Timestep is 1.7154
319: Timestep is 1.7154
832: Timestep is 1.7154
1114: Timestep is 1.7154
1926: Timestep is 1.7154
1660: Timestep is 1.7154
1403: Timestep is 1.7154
320: Timestep is 1.7154
833: Timestep is 1.7154
1115: Timestep is 1.7154
321: Timestep is 1.7154
1116: Timestep is 1.7154
1927: Timestep is 1.7154
1405: Timestep is 1.7154
1928: Timestep is 1.7154
1406: Timestep is 1.7154
556: Timestep is 1.7154
21: Timestep is 1.7154
1930: Timestep is 1.7154
322: Timestep is 1.7154
1661: Timestep is 1.7154
1407: Timestep is 1.7154
834: Timestep is 1.7154
22: Timestep is 1.7154
323: Timestep is 1.7154
1118: Timestep is 1.7154
1932: Timestep is 1.7154
1662: Timestep is 1.7154
1409: Timestep is 1.7154
557: Timestep is 1.7154
23: Timestep is 1.7154
326: Timestep is 1.7154
836: Timestep is 1.7154
1119: Timestep is 1.7154
1933: Timestep is 1.7154
1663: Timestep is 1.7154
25: Timestep is 1.7154
327: Timestep is 1.7154
838: Timestep is 1.7154
1934: Timestep is 1.7154
1664: Timestep is 1.7154
1411: Timestep is 1.7154
558: Timestep is 1.7154
26: Timestep is 1.7154
328: Timestep is 1.7154
839: Timestep is 1.7154
1120: Timestep is 1.7154
1935: Timestep is 1.7154
1665: Timestep is 1.7154
1412: Timestep is 1.7154
559: Timestep is 1.7154
27: Timestep is 1.7154
329: Timestep is 1.7154
840: Timestep is 1.7154
1121: Timestep is 1.7154
1936: Timestep is 1.7154
1667: Timestep is 1.7154
1413: Timestep is 1.7154
560: Timestep is 1.7154
28: Timestep is 1.7154
330: Timestep is 1.7154
841: Timestep is 1.7154
1122: Timestep is 1.7154
1938: Timestep is 1.7154
1668: Timestep is 1.7154
562: Timestep is 1.7154
29: Timestep is 1.7154
332: Timestep is 1.7154
842: Timestep is 1.7154
1939: Timestep is 1.7154
1415: Timestep is 1.7154
564: Timestep is 1.7154
32: Timestep is 1.7154
843: Timestep is 1.7154
1669: Timestep is 1.7154
1416: Timestep is 1.7154
333: Timestep is 1.7154
1123: Timestep is 1.7154
1940: Timestep is 1.7154
1419: Timestep is 1.7154
566: Timestep is 1.7154
33: Timestep is 1.7154
334: Timestep is 1.7154
847: Timestep is 1.7154
1125: Timestep is 1.7154
1941: Timestep is 1.7154
1670: Timestep is 1.7154
1420: Timestep is 1.7154
1421: Timestep is 1.7154
567: Timestep is 1.7154
1672: Timestep is 1.7154
568: Timestep is 1.7154
37: Timestep is 1.7154
1422: Timestep is 1.7154
335: Timestep is 1.7154
1673: Timestep is 1.7154
569: Timestep is 1.7154
1942: Timestep is 1.7154
1675: Timestep is 1.7154
39: Timestep is 1.7154
1126: Timestep is 1.7154
1943: Timestep is 1.7154
570: Timestep is 1.7154
40: Timestep is 1.7154
1676: Timestep is 1.7154
1945: Timestep is 1.7154
1423: Timestep is 1.7154
336: Timestep is 1.7154
1127: Timestep is 1.7154
1678: Timestep is 1.7154
1946: Timestep is 1.7154
1424: Timestep is 1.7154
337: Timestep is 1.7154
1128: Timestep is 1.7154
849: Timestep is 1.7154
571: Timestep is 1.7154
1947: Timestep is 1.7154
1425: Timestep is 1.7154
338: Timestep is 1.7154
1130: Timestep is 1.7154
850: Timestep is 1.7154
573: Timestep is 1.7154
41: Timestep is 1.7154
339: Timestep is 1.7154
851: Timestep is 1.7154
1949: Timestep is 1.7154
1680: Timestep is 1.7154
1426: Timestep is 1.7154
574: Timestep is 1.7154
43: Timestep is 1.7154
1950: Timestep is 1.7154
852: Timestep is 1.7154
577: Timestep is 1.7154
1681: Timestep is 1.7154
44: Timestep is 1.7154
853: Timestep is 1.7154
578: Timestep is 1.7154
1682: Timestep is 1.7154
45: Timestep is 1.7154
46: Timestep is 1.7154
1951: Timestep is 1.7154
1683: Timestep is 1.7154
579: Timestep is 1.7154
854: Timestep is 1.7154
1131: Timestep is 1.7154
1684: Timestep is 1.7154
340: Timestep is 1.7154
1685: Timestep is 1.7154
1427: Timestep is 1.7154
47: Timestep is 1.7154
1132: Timestep is 1.7154
1952: Timestep is 1.7154
341: Timestep is 1.7154
856: Timestep is 1.7154
1428: Timestep is 1.7154
1953: Timestep is 1.7154
1686: Timestep is 1.7154
48: Timestep is 1.7154
1133: Timestep is 1.7154
342: Timestep is 1.7154
857: Timestep is 1.7154
1429: Timestep is 1.7154
51: Timestep is 1.7154
1134: Timestep is 1.7154
1954: Timestep is 1.7154
1687: Timestep is 1.7154
344: Timestep is 1.7154
861: Timestep is 1.7154
1431: Timestep is 1.7154
53: Timestep is 1.7154
1135: Timestep is 1.7154
1956: Timestep is 1.7154
1688: Timestep is 1.7154
346: Timestep is 1.7154
862: Timestep is 1.7154
1432: Timestep is 1.7154
54: Timestep is 1.7154
1689: Timestep is 1.7154
863: Timestep is 1.7154
1690: Timestep is 1.7154
55: Timestep is 1.7154
864: Timestep is 1.7154
866: Timestep is 1.7154
1957: Timestep is 1.7154
1691: Timestep is 1.7154
581: Timestep is 1.7154
56: Timestep is 1.7154
1136: Timestep is 1.7154
351: Timestep is 1.7154
583: Timestep is 1.7154
1958: Timestep is 1.7154
584: Timestep is 1.7154
1433: Timestep is 1.7154
585: Timestep is 1.7154
59: Timestep is 1.7154
1137: Timestep is 1.7154
586: Timestep is 1.7154
588: Timestep is 1.7154
352: Timestep is 1.7154
1961: Timestep is 1.7154
589: Timestep is 1.7154
60: Timestep is 1.7154
869: Timestep is 1.7154
1434: Timestep is 1.7154
64: Timestep is 1.7154
353: Timestep is 1.7154
1138: Timestep is 1.7154
1963: Timestep is 1.7154
1692: Timestep is 1.7154
67: Timestep is 1.7154
870: Timestep is 1.7154
1435: Timestep is 1.7154
69: Timestep is 1.7154
355: Timestep is 1.7154
871: Timestep is 1.7154
1139: Timestep is 1.7154
1964: Timestep is 1.7154
1693: Timestep is 1.7154
1436: Timestep is 1.7154
70: Timestep is 1.7154
356: Timestep is 1.7154
872: Timestep is 1.7154
1140: Timestep is 1.7154
1965: Timestep is 1.7154
1694: Timestep is 1.7154
1437: Timestep is 1.7154
358: Timestep is 1.7154
873: Timestep is 1.7154
1141: Timestep is 1.7154
1967: Timestep is 1.7154
1695: Timestep is 1.7154
1438: Timestep is 1.7154
359: Timestep is 1.7154
874: Timestep is 1.7154
1144: Timestep is 1.7154
1696: Timestep is 1.7154
1697: Timestep is 1.7154
1968: Timestep is 1.7154
1698: Timestep is 1.7154
1439: Timestep is 1.7154
590: Timestep is 1.7154
71: Timestep is 1.7154
1145: Timestep is 1.7154
591: Timestep is 1.7154
592: Timestep is 1.7154
360: Timestep is 1.7154
1969: Timestep is 1.7154
597: Timestep is 1.7154
72: Timestep is 1.7154
875: Timestep is 1.7154
1442: Timestep is 1.7154
600: Timestep is 1.7154
602: Timestep is 1.7154
1146: Timestep is 1.7154
361: Timestep is 1.7154
1971: Timestep is 1.7154
603: Timestep is 1.7154
73: Timestep is 1.7154
363: Timestep is 1.7154
877: Timestep is 1.7154
1147: Timestep is 1.7154
1699: Timestep is 1.7154
1443: Timestep is 1.7154
74: Timestep is 1.7154
364: Timestep is 1.7154
878: Timestep is 1.7154
1973: Timestep is 1.7154
75: Timestep is 1.7154
366: Timestep is 1.7154
879: Timestep is 1.7154
1148: Timestep is 1.7154
1974: Timestep is 1.7154
1700: Timestep is 1.7154
1444: Timestep is 1.7154
76: Timestep is 1.7154
367: Timestep is 1.7154
880: Timestep is 1.7154
1149: Timestep is 1.7154
1975: Timestep is 1.7154
1702: Timestep is 1.7154
1445: Timestep is 1.7154
77: Timestep is 1.7154
368: Timestep is 1.7154
881: Timestep is 1.7154
1150: Timestep is 1.7154
1703: Timestep is 1.7154
1446: Timestep is 1.7154
882: Timestep is 1.7154
1705: Timestep is 1.7154
1447: Timestep is 1.7154
1707: Timestep is 1.7154
79: Timestep is 1.7154
883: Timestep is 1.7154
1151: Timestep is 1.7154
1450: Timestep is 1.7154
607: Timestep is 1.7154
1708: Timestep is 1.7154
1710: Timestep is 1.7154
82: Timestep is 1.7154
84: Timestep is 1.7154
85: Timestep is 1.7154
370: Timestep is 1.7154
884: Timestep is 1.7154
1152: Timestep is 1.7154
1976: Timestep is 1.7154
1711: Timestep is 1.7154
1451: Timestep is 1.7154
608: Timestep is 1.7154
86: Timestep is 1.7154
371: Timestep is 1.7154
885: Timestep is 1.7154
1153: Timestep is 1.7154
1977: Timestep is 1.7154
1712: Timestep is 1.7154
372: Timestep is 1.7154
886: Timestep is 1.7154
1154: Timestep is 1.7154
1978: Timestep is 1.7154
1713: Timestep is 1.7154
1452: Timestep is 1.7154
609: Timestep is 1.7154
374: Timestep is 1.7154
887: Timestep is 1.7154
1155: Timestep is 1.7154
1979: Timestep is 1.7154
1714: Timestep is 1.7154
1455: Timestep is 1.7154
611: Timestep is 1.7154
87: Timestep is 1.7154
376: Timestep is 1.7154
1156: Timestep is 1.7154
1980: Timestep is 1.7154
1716: Timestep is 1.7154
1456: Timestep is 1.7154
612: Timestep is 1.7154
88: Timestep is 1.7154
377: Timestep is 1.7154
1157: Timestep is 1.7154
1981: Timestep is 1.7154
1717: Timestep is 1.7154
1457: Timestep is 1.7154
613: Timestep is 1.7154
90: Timestep is 1.7154
380: Timestep is 1.7154
1158: Timestep is 1.7154
1983: Timestep is 1.7154
1718: Timestep is 1.7154
1458: Timestep is 1.7154
614: Timestep is 1.7154
381: Timestep is 1.7154
1159: Timestep is 1.7154
1719: Timestep is 1.7154
1460: Timestep is 1.7154
615: Timestep is 1.7154
91: Timestep is 1.7154
616: Timestep is 1.7154
618: Timestep is 1.7154
383: Timestep is 1.7154
888: Timestep is 1.7154
1160: Timestep is 1.7154
1984: Timestep is 1.7154
1720: Timestep is 1.7154
1461: Timestep is 1.7154
619: Timestep is 1.7154
93: Timestep is 1.7154
384: Timestep is 1.7154
889: Timestep is 1.7154
1161: Timestep is 1.7154
1985: Timestep is 1.7154
1721: Timestep is 1.7154
1462: Timestep is 1.7154
622: Timestep is 1.7154
94: Timestep is 1.7154
891: Timestep is 1.7154
1163: Timestep is 1.7154
1986: Timestep is 1.7154
1723: Timestep is 1.7154
1463: Timestep is 1.7154
95: Timestep is 1.7154
892: Timestep is 1.7154
1987: Timestep is 1.7154
893: Timestep is 1.7154
1988: Timestep is 1.7154
894: Timestep is 1.7154
389: Timestep is 1.7154
391: Timestep is 1.7154
895: Timestep is 1.7154
1164: Timestep is 1.7154
1989: Timestep is 1.7154
1724: Timestep is 1.7154
1464: Timestep is 1.7154
623: Timestep is 1.7154
392: Timestep is 1.7154
896: Timestep is 1.7154
1165: Timestep is 1.7154
1990: Timestep is 1.7154
1725: Timestep is 1.7154
1468: Timestep is 1.7154
624: Timestep is 1.7154
97: Timestep is 1.7154
393: Timestep is 1.7154
1166: Timestep is 1.7154
1991: Timestep is 1.7154
1726: Timestep is 1.7154
1469: Timestep is 1.7154
626: Timestep is 1.7154
99: Timestep is 1.7154
394: Timestep is 1.7154
1470: Timestep is 1.7154
627: Timestep is 1.7154
1471: Timestep is 1.7154
630: Timestep is 1.7154
102: Timestep is 1.7154
632: Timestep is 1.7154
633: Timestep is 1.7154
395: Timestep is 1.7154
897: Timestep is 1.7154
1169: Timestep is 1.7154
1993: Timestep is 1.7154
1729: Timestep is 1.7154
