#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2629769129e+00    3.9291494309e+01   -1.0169062532e+01    3.9060856188e+00    8.4176933152e+00    7.0352107511e+00   -2.6380219228e+01    7.5825262991e-01    2.5704000000e+04    1.4645441919e-01    5.4246907096e-01
         1   -6.2617490428e+00    3.9276693962e+01   -1.0215252708e+01    3.9535036653e+00    8.4404133195e+00    7.0352107511e+00   -2.6463089853e+01    7.7221307405e-01    2.5704000000e+04    1.4642990693e-01    5.4190860372e-01
         2   -6.2605372564e+00    3.9268156657e+01   -1.0226244032e+01    3.9657067753e+00    8.4344230817e+00    7.0352107511e+00   -2.6486408687e+01    7.9053082280e-01    2.5704000000e+04    1.4646848605e-01    5.4258700008e-01
         3   -6.2610666239e+00    3.9264680355e+01   -1.0180508197e+01    3.9194415733e+00    8.4437475737e+00    7.0352107511e+00   -2.6414509176e+01    7.5504265432e-01    2.5704000000e+04    1.4644915385e-01    5.4207030034e-01
         4   -6.2565077438e+00    3.9221686468e+01   -1.0204034243e+01    3.9475264990e+00    8.4439085709e+00    7.0352107511e+00   -2.6458361688e+01    7.7520812302e-01    2.5704000000e+04    1.4671689000e-01    5.4262104147e-01
         5   -6.2608953875e+00    3.9266776264e+01   -1.0206010730e+01    3.9451153422e+00    8.4563119825e+00    7.0352107511e+00   -2.6463287499e+01    7.6575403524e-01    2.5704000000e+04    1.4714638632e-01    5.4227576447e-01
         6   -6.2618160814e+00    3.9279232535e+01   -1.0212103942e+01    3.9502878606e+00    8.4344602343e+00    7.0352107511e+00   -2.6439335119e+01    7.5756019208e-01    2.5704000000e+04    1.4645852095e-01    5.4294321895e-01
         7   -6.2611582737e+00    3.9273892003e+01   -1.0199344447e+01    3.9381861734e+00    8.4442681126e+00    7.0352107511e+00   -2.6454732948e+01    7.7590963740e-01    2.5704000000e+04    1.4670100495e-01    5.4237424136e-01
         8   -6.2591365618e+00    3.9248119649e+01   -1.0192018920e+01    3.9328823582e+00    8.4412795865e+00    7.0352107511e+00   -2.6451199190e+01    7.8268993237e-01    2.5704000000e+04    1.4627341775e-01    5.4246663943e-01
         9   -6.2581702126e+00    3.9233589057e+01   -1.0209663870e+01    3.9514936572e+00    8.4380887716e+00    7.0352107511e+00   -2.6448543703e+01    7.6558031069e-01    2.5704000000e+04    1.4648447914e-01    5.4348666550e-01
        10   -6.2622323114e+00    3.9281027322e+01   -1.0197485372e+01    3.9352530604e+00    8.4089232554e+00    7.0352107511e+00   -2.6400259769e+01    7.5864039022e-01    2.5704000000e+04    1.4576943694e-01    5.4268790850e-01
        11   -6.2581994386e+00    3.9237255641e+01   -1.0168629851e+01    3.9104304128e+00    8.4246975842e+00    7.0352107511e+00   -2.6404915054e+01    7.7637686696e-01    2.5704000000e+04    1.4631476789e-01    5.4301373327e-01
        12   -6.2595615109e+00    3.9253814506e+01   -1.0210016112e+01    3.9504546010e+00    8.4419711231e+00    7.0352107511e+00   -2.6463236374e+01    7.7603838758e-01    2.5704000000e+04    1.4673127805e-01    5.4271708683e-01
        13   -6.2587945618e+00    3.9246315220e+01   -1.0229233922e+01    3.9704393598e+00    8.4350978690e+00    7.0352107511e+00   -2.6452932614e+01    7.5339007259e-01    2.5704000000e+04    1.4654836985e-01    5.4213595160e-01
        14   -6.2612746587e+00    3.9271670026e+01   -1.0199644340e+01    3.9383696817e+00    8.4371980100e+00    7.0352107511e+00   -2.6441847398e+01    7.6979429607e-01    2.5704000000e+04    1.4637521996e-01    5.4232196351e-01
        15   -6.2588127547e+00    3.9246327729e+01   -1.0170210844e+01    3.9113980897e+00    8.4498510732e+00    7.0352107511e+00   -2.6420238232e+01    7.6496556286e-01    2.5704000000e+04    1.4679275390e-01    5.4322284469e-01
        16   -6.2618309754e+00    3.9276471721e+01   -1.0224387282e+01    3.9625563066e+00    8.4438824426e+00    7.0352107511e+00   -2.6462463578e+01    7.5898310249e-01    2.5704000000e+04    1.4673583548e-01    5.4278030657e-01
        17   -6.2630109965e+00    3.9296025771e+01   -1.0189550027e+01    3.9265390302e+00    8.4247393244e+00    7.0352107511e+00   -2.6424393656e+01    7.7489355328e-01    2.5704000000e+04    1.4632876527e-01    5.4343074035e-01
        18   -6.2615149747e+00    3.9273058680e+01   -1.0214014169e+01    3.9524991942e+00    8.4457188094e+00    7.0352107511e+00   -2.6465123972e+01    7.7018024286e-01    2.5704000000e+04    1.4664805241e-01    5.4210069444e-01
        19   -6.2618218748e+00    3.9278193579e+01   -1.0216936484e+01    3.9551146089e+00    8.4598020241e+00    7.0352107511e+00   -2.6493907217e+01    7.8195795813e-01    2.5704000000e+04    1.4695397679e-01    5.4315840920e-01
