0: output to qw.dmc.o
816: Timestep is 1.18745404411765
1400: Timestep is 1.18745404411765
1763: Timestep is 1.18745404411765
1089: Timestep is 1.18745404411765
550: Timestep is 1.18745404411765
0: Timestep is 1.18745404411765
272: Timestep is 1.18745404411765
1906: Timestep is 1.18745404411765
2: Timestep is 1.18745404411765
4: Timestep is 1.18745404411765
5: Timestep is 1.18745404411765
1464: Timestep is 1.18745404411765
1476: Timestep is 1.18745404411765
1496: Timestep is 1.18745404411765
890: Timestep is 1.18745404411765
1498: Timestep is 1.18745404411765
1898: Timestep is 1.18745404411765
1358: Timestep is 1.18745404411765
637: Timestep is 1.18745404411765
948: Timestep is 1.18745404411765
340: Timestep is 1.18745404411765
1529: Timestep is 1.18745404411765
1636: Timestep is 1.18745404411765
1090: Timestep is 1.18745404411765
817: Timestep is 1.18745404411765
675: Timestep is 1.18745404411765
388: Timestep is 1.18745404411765
1640: Timestep is 1.18745404411765
1091: Timestep is 1.18745404411765
545: Timestep is 1.18745404411765
819: Timestep is 1.18745404411765
433: Timestep is 1.18745404411765
1641: Timestep is 1.18745404411765
1093: Timestep is 1.18745404411765
546: Timestep is 1.18745404411765
463: Timestep is 1.18745404411765
9: Timestep is 1.18745404411765
820: Timestep is 1.18745404411765
1096: Timestep is 1.18745404411765
549: Timestep is 1.18745404411765
510: Timestep is 1.18745404411765
11: Timestep is 1.18745404411765
823: Timestep is 1.18745404411765
556: Timestep is 1.18745404411765
14: Timestep is 1.18745404411765
529: Timestep is 1.18745404411765
17: Timestep is 1.18745404411765
21: Timestep is 1.18745404411765
2095: Timestep is 1.18745404411765
1542: Timestep is 1.18745404411765
24: Timestep is 1.18745404411765
1907: Timestep is 1.18745404411765
1908: Timestep is 1.18745404411765
1910: Timestep is 1.18745404411765
1911: Timestep is 1.18745404411765
1559: Timestep is 1.18745404411765
27: Timestep is 1.18745404411765
825: Timestep is 1.18745404411765
1591: Timestep is 1.18745404411765
1642: Timestep is 1.18745404411765
1099: Timestep is 1.18745404411765
558: Timestep is 1.18745404411765
273: Timestep is 1.18745404411765
1912: Timestep is 1.18745404411765
830: Timestep is 1.18745404411765
1598: Timestep is 1.18745404411765
1644: Timestep is 1.18745404411765
1100: Timestep is 1.18745404411765
560: Timestep is 1.18745404411765
274: Timestep is 1.18745404411765
1913: Timestep is 1.18745404411765
836: Timestep is 1.18745404411765
1627: Timestep is 1.18745404411765
1645: Timestep is 1.18745404411765
1102: Timestep is 1.18745404411765
561: Timestep is 1.18745404411765
275: Timestep is 1.18745404411765
1914: Timestep is 1.18745404411765
841: Timestep is 1.18745404411765
1362: Timestep is 1.18745404411765
1648: Timestep is 1.18745404411765
1103: Timestep is 1.18745404411765
565: Timestep is 1.18745404411765
277: Timestep is 1.18745404411765
28: Timestep is 1.18745404411765
1915: Timestep is 1.18745404411765
843: Timestep is 1.18745404411765
1363: Timestep is 1.18745404411765
1649: Timestep is 1.18745404411765
1105: Timestep is 1.18745404411765
567: Timestep is 1.18745404411765
279: Timestep is 1.18745404411765
1916: Timestep is 1.18745404411765
1651: Timestep is 1.18745404411765
1107: Timestep is 1.18745404411765
569: Timestep is 1.18745404411765
280: Timestep is 1.18745404411765
29: Timestep is 1.18745404411765
1920: Timestep is 1.18745404411765
1652: Timestep is 1.18745404411765
1109: Timestep is 1.18745404411765
1921: Timestep is 1.18745404411765
570: Timestep is 1.18745404411765
282: Timestep is 1.18745404411765
30: Timestep is 1.18745404411765
1110: Timestep is 1.18745404411765
31: Timestep is 1.18745404411765
1112: Timestep is 1.18745404411765
32: Timestep is 1.18745404411765
1113: Timestep is 1.18745404411765
33: Timestep is 1.18745404411765
1115: Timestep is 1.18745404411765
845: Timestep is 1.18745404411765
1364: Timestep is 1.18745404411765
1656: Timestep is 1.18745404411765
1367: Timestep is 1.18745404411765
846: Timestep is 1.18745404411765
1657: Timestep is 1.18745404411765
1923: Timestep is 1.18745404411765
847: Timestep is 1.18745404411765
1368: Timestep is 1.18745404411765
574: Timestep is 1.18745404411765
284: Timestep is 1.18745404411765
1924: Timestep is 1.18745404411765
1658: Timestep is 1.18745404411765
850: Timestep is 1.18745404411765
1369: Timestep is 1.18745404411765
575: Timestep is 1.18745404411765
286: Timestep is 1.18745404411765
1927: Timestep is 1.18745404411765
853: Timestep is 1.18745404411765
1370: Timestep is 1.18745404411765
1659: Timestep is 1.18745404411765
1117: Timestep is 1.18745404411765
576: Timestep is 1.18745404411765
287: Timestep is 1.18745404411765
35: Timestep is 1.18745404411765
1928: Timestep is 1.18745404411765
854: Timestep is 1.18745404411765
1371: Timestep is 1.18745404411765
1660: Timestep is 1.18745404411765
1119: Timestep is 1.18745404411765
579: Timestep is 1.18745404411765
289: Timestep is 1.18745404411765
38: Timestep is 1.18745404411765
1931: Timestep is 1.18745404411765
856: Timestep is 1.18745404411765
1373: Timestep is 1.18745404411765
1663: Timestep is 1.18745404411765
1121: Timestep is 1.18745404411765
584: Timestep is 1.18745404411765
292: Timestep is 1.18745404411765
41: Timestep is 1.18745404411765
1932: Timestep is 1.18745404411765
1122: Timestep is 1.18745404411765
587: Timestep is 1.18745404411765
293: Timestep is 1.18745404411765
46: Timestep is 1.18745404411765
1933: Timestep is 1.18745404411765
1124: Timestep is 1.18745404411765
590: Timestep is 1.18745404411765
294: Timestep is 1.18745404411765
50: Timestep is 1.18745404411765
1126: Timestep is 1.18745404411765
52: Timestep is 1.18745404411765
56: Timestep is 1.18745404411765
1127: Timestep is 1.18745404411765
1664: Timestep is 1.18745404411765
858: Timestep is 1.18745404411765
1376: Timestep is 1.18745404411765
1665: Timestep is 1.18745404411765
860: Timestep is 1.18745404411765
1377: Timestep is 1.18745404411765
1666: Timestep is 1.18745404411765
1935: Timestep is 1.18745404411765
862: Timestep is 1.18745404411765
1378: Timestep is 1.18745404411765
591: Timestep is 1.18745404411765
295: Timestep is 1.18745404411765
1936: Timestep is 1.18745404411765
1668: Timestep is 1.18745404411765
863: Timestep is 1.18745404411765
1380: Timestep is 1.18745404411765
592: Timestep is 1.18745404411765
296: Timestep is 1.18745404411765
1937: Timestep is 1.18745404411765
1669: Timestep is 1.18745404411765
864: Timestep is 1.18745404411765
1382: Timestep is 1.18745404411765
593: Timestep is 1.18745404411765
297: Timestep is 1.18745404411765
1938: Timestep is 1.18745404411765
1670: Timestep is 1.18745404411765
865: Timestep is 1.18745404411765
1383: Timestep is 1.18745404411765
1671: Timestep is 1.18745404411765
1130: Timestep is 1.18745404411765
598: Timestep is 1.18745404411765
298: Timestep is 1.18745404411765
61: Timestep is 1.18745404411765
1939: Timestep is 1.18745404411765
867: Timestep is 1.18745404411765
1384: Timestep is 1.18745404411765
1136: Timestep is 1.18745404411765
599: Timestep is 1.18745404411765
299: Timestep is 1.18745404411765
68: Timestep is 1.18745404411765
1137: Timestep is 1.18745404411765
603: Timestep is 1.18745404411765
302: Timestep is 1.18745404411765
69: Timestep is 1.18745404411765
1940: Timestep is 1.18745404411765
1387: Timestep is 1.18745404411765
1139: Timestep is 1.18745404411765
604: Timestep is 1.18745404411765
305: Timestep is 1.18745404411765
70: Timestep is 1.18745404411765
1945: Timestep is 1.18745404411765
1140: Timestep is 1.18745404411765
84: Timestep is 1.18745404411765
1141: Timestep is 1.18745404411765
87: Timestep is 1.18745404411765
1388: Timestep is 1.18745404411765
1672: Timestep is 1.18745404411765
871: Timestep is 1.18745404411765
88: Timestep is 1.18745404411765
1389: Timestep is 1.18745404411765
1673: Timestep is 1.18745404411765
874: Timestep is 1.18745404411765
1947: Timestep is 1.18745404411765
1390: Timestep is 1.18745404411765
1674: Timestep is 1.18745404411765
881: Timestep is 1.18745404411765
608: Timestep is 1.18745404411765
308: Timestep is 1.18745404411765
1949: Timestep is 1.18745404411765
882: Timestep is 1.18745404411765
1391: Timestep is 1.18745404411765
1675: Timestep is 1.18745404411765
610: Timestep is 1.18745404411765
309: Timestep is 1.18745404411765
1398: Timestep is 1.18745404411765
1676: Timestep is 1.18745404411765
1951: Timestep is 1.18745404411765
883: Timestep is 1.18745404411765
613: Timestep is 1.18745404411765
310: Timestep is 1.18745404411765
1953: Timestep is 1.18745404411765
1678: Timestep is 1.18745404411765
884: Timestep is 1.18745404411765
614: Timestep is 1.18745404411765
311: Timestep is 1.18745404411765
1954: Timestep is 1.18745404411765
1679: Timestep is 1.18745404411765
885: Timestep is 1.18745404411765
615: Timestep is 1.18745404411765
312: Timestep is 1.18745404411765
1955: Timestep is 1.18745404411765
886: Timestep is 1.18745404411765
1399: Timestep is 1.18745404411765
1681: Timestep is 1.18745404411765
1142: Timestep is 1.18745404411765
617: Timestep is 1.18745404411765
315: Timestep is 1.18745404411765
92: Timestep is 1.18745404411765
1964: Timestep is 1.18745404411765
889: Timestep is 1.18745404411765
1401: Timestep is 1.18745404411765
1682: Timestep is 1.18745404411765
1143: Timestep is 1.18745404411765
619: Timestep is 1.18745404411765
318: Timestep is 1.18745404411765
93: Timestep is 1.18745404411765
1402: Timestep is 1.18745404411765
1683: Timestep is 1.18745404411765
1144: Timestep is 1.18745404411765
319: Timestep is 1.18745404411765
96: Timestep is 1.18745404411765
1965: Timestep is 1.18745404411765
891: Timestep is 1.18745404411765
1146: Timestep is 1.18745404411765
620: Timestep is 1.18745404411765
320: Timestep is 1.18745404411765
97: Timestep is 1.18745404411765
1403: Timestep is 1.18745404411765
1154: Timestep is 1.18745404411765
98: Timestep is 1.18745404411765
1966: Timestep is 1.18745404411765
893: Timestep is 1.18745404411765
1684: Timestep is 1.18745404411765
1155: Timestep is 1.18745404411765
321: Timestep is 1.18745404411765
106: Timestep is 1.18745404411765
1404: Timestep is 1.18745404411765
621: Timestep is 1.18745404411765
112: Timestep is 1.18745404411765
1685: Timestep is 1.18745404411765
322: Timestep is 1.18745404411765
1967: Timestep is 1.18745404411765
895: Timestep is 1.18745404411765
1406: Timestep is 1.18745404411765
623: Timestep is 1.18745404411765
323: Timestep is 1.18745404411765
1968: Timestep is 1.18745404411765
896: Timestep is 1.18745404411765
1687: Timestep is 1.18745404411765
1407: Timestep is 1.18745404411765
624: Timestep is 1.18745404411765
1689: Timestep is 1.18745404411765
328: Timestep is 1.18745404411765
1969: Timestep is 1.18745404411765
897: Timestep is 1.18745404411765
625: Timestep is 1.18745404411765
1156: Timestep is 1.18745404411765
329: Timestep is 1.18745404411765
1970: Timestep is 1.18745404411765
627: Timestep is 1.18745404411765
1158: Timestep is 1.18745404411765
113: Timestep is 1.18745404411765
1971: Timestep is 1.18745404411765
629: Timestep is 1.18745404411765
114: Timestep is 1.18745404411765
1159: Timestep is 1.18745404411765
1160: Timestep is 1.18745404411765
120: Timestep is 1.18745404411765
123: Timestep is 1.18745404411765
1164: Timestep is 1.18745404411765
129: Timestep is 1.18745404411765
901: Timestep is 1.18745404411765
1408: Timestep is 1.18745404411765
1691: Timestep is 1.18745404411765
1165: Timestep is 1.18745404411765
632: Timestep is 1.18745404411765
330: Timestep is 1.18745404411765
134: Timestep is 1.18745404411765
1972: Timestep is 1.18745404411765
903: Timestep is 1.18745404411765
1409: Timestep is 1.18745404411765
1692: Timestep is 1.18745404411765
331: Timestep is 1.18745404411765
137: Timestep is 1.18745404411765
905: Timestep is 1.18745404411765
1410: Timestep is 1.18745404411765
1696: Timestep is 1.18745404411765
633: Timestep is 1.18745404411765
335: Timestep is 1.18745404411765
1975: Timestep is 1.18745404411765
906: Timestep is 1.18745404411765
1411: Timestep is 1.18745404411765
1698: Timestep is 1.18745404411765
1976: Timestep is 1.18745404411765
909: Timestep is 1.18745404411765
1419: Timestep is 1.18745404411765
1699: Timestep is 1.18745404411765
1168: Timestep is 1.18745404411765
336: Timestep is 1.18745404411765
1977: Timestep is 1.18745404411765
920: Timestep is 1.18745404411765
1420: Timestep is 1.18745404411765
1700: Timestep is 1.18745404411765
638: Timestep is 1.18745404411765
923: Timestep is 1.18745404411765
1422: Timestep is 1.18745404411765
1703: Timestep is 1.18745404411765
337: Timestep is 1.18745404411765
