#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2722268418e+00    3.9376385649e+01   -1.0242920462e+01    3.9706936204e+00    8.4297096198e+00    7.0352107511e+00   -2.6473524342e+01    7.6568350846e-01    5.0064000000e+04    1.6949433955e-01    5.4259922299e-01
         1   -6.2713973373e+00    3.9365548000e+01   -1.0196208856e+01    3.9248115185e+00    8.4211735071e+00    7.0352107511e+00   -2.6409348792e+01    7.5675567781e-01    5.0064000000e+04    1.6898276845e-01    5.4315476190e-01
         2   -6.2682289356e+00    3.9330791394e+01   -1.0244828543e+01    3.9765996079e+00    8.4455717344e+00    7.0352107511e+00   -2.6509090545e+01    7.8347951570e-01    5.0064000000e+04    1.6944432165e-01    5.4222719919e-01
         3   -6.2680148922e+00    3.9325184295e+01   -1.0239575103e+01    3.9715602105e+00    8.4301578328e+00    7.0352107511e+00   -2.6468991282e+01    7.6404759532e-01    5.0064000000e+04    1.6901357018e-01    5.4236889282e-01
         4   -6.2707283073e+00    3.9358132755e+01   -1.0240787932e+01    3.9700596243e+00    8.4299708373e+00    7.0352107511e+00   -2.6466969345e+01    7.6099982481e-01    5.0064000000e+04    1.6908161077e-01    5.4276713307e-01
         5   -6.2705129827e+00    3.9355118087e+01   -1.0247278070e+01    3.9767650870e+00    8.4279970162e+00    7.0352107511e+00   -2.6464894576e+01    7.5440873914e-01    5.0064000000e+04    1.6892761345e-01    5.4245440836e-01
         6   -6.2681834904e+00    3.9329489061e+01   -1.0221486911e+01    3.9533034206e+00    8.4154021331e+00    7.0352107511e+00   -2.6439627200e+01    7.6752740478e-01    5.0064000000e+04    1.6892514258e-01    5.4249310882e-01
         7   -6.2714982295e+00    3.9370059189e+01   -1.0239593642e+01    3.9680954123e+00    8.4236512765e+00    7.0352107511e+00   -2.6458684671e+01    7.6022900189e-01    5.0064000000e+04    1.6894227416e-01    5.4198500919e-01
         8   -6.2710635975e+00    3.9363152919e+01   -1.0229854911e+01    3.9587913134e+00    8.4306756548e+00    7.0352107511e+00   -2.6466968896e+01    7.7122757942e-01    5.0064000000e+04    1.6900244033e-01    5.4248873941e-01
         9   -6.2712602808e+00    3.9370438260e+01   -1.0214228737e+01    3.9429684567e+00    8.4211790583e+00    7.0352107511e+00   -2.6430279821e+01    7.5966127460e-01    5.0064000000e+04    1.6893154906e-01    5.4204742929e-01
        10   -6.2683338137e+00    3.9329404528e+01   -1.0230568350e+01    3.9622345361e+00    8.4250286362e+00    7.0352107511e+00   -2.6472211285e+01    7.8140354832e-01    5.0064000000e+04    1.6919837924e-01    5.4285764222e-01
        11   -6.2703032808e+00    3.9357622443e+01   -1.0249879462e+01    3.9795761814e+00    8.4430225568e+00    7.0352107511e+00   -2.6498494892e+01    7.7038212171e-01    5.0064000000e+04    1.6920173442e-01    5.4243006452e-01
        12   -6.2691626268e+00    3.9338786286e+01   -1.0238678429e+01    3.9695158022e+00    8.4310085969e+00    7.0352107511e+00   -2.6478787198e+01    7.7388942084e-01    5.0064000000e+04    1.6910435739e-01    5.4195255074e-01
        13   -6.2677283896e+00    3.9324700430e+01   -1.0254939699e+01    3.9872113094e+00    8.4377842149e+00    7.0352107511e+00   -2.6513732506e+01    7.8579784130e-01    5.0064000000e+04    1.6931866734e-01    5.4233081655e-01
        14   -6.2690891231e+00    3.9340042833e+01   -1.0203002818e+01    3.9339136946e+00    8.4286057692e+00    7.0352107511e+00   -2.6451102313e+01    7.8428297470e-01    5.0064000000e+04    1.6888215448e-01    5.4176529043e-01
        15   -6.2699285551e+00    3.9351554339e+01   -1.0221227417e+01    3.9512988616e+00    8.4240516580e+00    7.0352107511e+00   -2.6443485424e+01    7.6299559791e-01    5.0064000000e+04    1.6916769995e-01    5.4242881612e-01
        16   -6.2708573618e+00    3.9359687156e+01   -1.0222599828e+01    3.9517424660e+00    8.4204218044e+00    7.0352107511e+00   -2.6450480013e+01    7.7224762949e-01    5.0064000000e+04    1.6895839925e-01    5.4225840924e-01
        17   -6.2708935079e+00    3.9361179615e+01   -1.0222723781e+01    3.9518302729e+00    8.4355881059e+00    7.0352107511e+00   -2.6461560637e+01    7.6803799928e-01    5.0064000000e+04    1.6929968146e-01    5.4304802353e-01
        18   -6.2706063897e+00    3.9356320730e+01   -1.0242098659e+01    3.9714922695e+00    8.4284104990e+00    7.0352107511e+00   -2.6468493110e+01    7.6277320026e-01    5.0064000000e+04    1.6888907559e-01    5.4171285754e-01
        19   -6.2678398194e+00    3.9324172106e+01   -1.0221649827e+01    3.9538100078e+00    8.4208454599e+00    7.0352107511e+00   -2.6456516816e+01    7.7881077735e-01    5.0064000000e+04    1.6869987361e-01    5.4238637045e-01
