#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2640929132e+00    3.9289253707e+01   -1.0199400603e+01    3.9353076899e+00    8.4373513357e+00    7.0352107511e+00   -2.6447441225e+01    7.7547853480e-01    5.0064000000e+04    1.6857988438e-01    5.4280957874e-01
         1   -6.2636573133e+00    3.9284819555e+01   -1.0189672882e+01    3.9260155683e+00    8.4263703097e+00    7.0352107511e+00   -2.6417853681e+01    7.6659973821e-01    5.0064000000e+04    1.6836264532e-01    5.4324714366e-01
         2   -6.2648870042e+00    3.9298934815e+01   -1.0219247060e+01    3.9543600559e+00    8.4400320876e+00    7.0352107511e+00   -2.6467227396e+01    7.7273749697e-01    5.0064000000e+04    1.6860291335e-01    5.4250559284e-01
         3   -6.2629932075e+00    3.9276499510e+01   -1.0209294430e+01    3.9463012221e+00    8.4204117800e+00    7.0352107511e+00   -2.6436488695e+01    7.7157173386e-01    5.0064000000e+04    1.6829979513e-01    5.4262918464e-01
         4   -6.2635594329e+00    3.9293062651e+01   -1.0208039022e+01    3.9444795888e+00    8.4353223036e+00    7.0352107511e+00   -2.6442269477e+01    7.6369740030e-01    5.0064000000e+04    1.6847901706e-01    5.4269909516e-01
         5   -6.2654807376e+00    3.9305872355e+01   -1.0260039795e+01    3.9945590570e+00    8.4402999295e+00    7.0352107511e+00   -2.6493547041e+01    7.5799656598e-01    5.0064000000e+04    1.6874797150e-01    5.4295938698e-01
         6   -6.2641999870e+00    3.9290516544e+01   -1.0216584856e+01    3.9523848690e+00    8.4279242999e+00    7.0352107511e+00   -2.6426389640e+01    7.4666973327e-01    5.0064000000e+04    1.6801795095e-01    5.4184643656e-01
         7   -6.2631247819e+00    3.9276438980e+01   -1.0205560376e+01    3.9424355946e+00    8.4265256882e+00    7.0352107511e+00   -2.6436937647e+01    7.6964083080e-01    5.0064000000e+04    1.6828821788e-01    5.4229024349e-01
         8   -6.2637124147e+00    3.9283510491e+01   -1.0236825436e+01    3.9731130216e+00    8.4369603925e+00    7.0352107511e+00   -2.6469136415e+01    7.6013983527e-01    5.0064000000e+04    1.6860993171e-01    5.4227775947e-01
         9   -6.2656229613e+00    3.9307441022e+01   -1.0195645991e+01    3.9300230299e+00    8.4250114856e+00    7.0352107511e+00   -2.6420864804e+01    7.6499657621e-01    5.0064000000e+04    1.6840530108e-01    5.4306362856e-01
        10   -6.2651703057e+00    3.9302276147e+01   -1.0221142246e+01    3.9559719407e+00    8.4460919461e+00    7.0352107511e+00   -2.6468653091e+01    7.6620814784e-01    5.0064000000e+04    1.6879991572e-01    5.4204680509e-01
        11   -6.2652401570e+00    3.9302562045e+01   -1.0212354017e+01    3.9471138599e+00    8.4310773377e+00    7.0352107511e+00   -2.6425215754e+01    7.4657364816e-01    5.0064000000e+04    1.6835718018e-01    5.4219411653e-01
        12   -6.2651229750e+00    3.9305215084e+01   -1.0235233975e+01    3.9701110002e+00    8.4355287628e+00    7.0352107511e+00   -2.6481541521e+01    7.7556803236e-01    5.0064000000e+04    1.6841367019e-01    5.4293129794e-01
        13   -6.2632601698e+00    3.9278527462e+01   -1.0216387346e+01    3.9531271762e+00    8.4339370747e+00    7.0352107511e+00   -2.6449962925e+01    7.6442775327e-01    5.0064000000e+04    1.6847535302e-01    5.4170099772e-01
        14   -6.2634763107e+00    3.9283537737e+01   -1.0205597532e+01    3.9421212213e+00    8.4442100827e+00    7.0352107511e+00   -2.6446755759e+01    7.6173739292e-01    5.0064000000e+04    1.6868962282e-01    5.4299808745e-01
        15   -6.2646242237e+00    3.9297587889e+01   -1.0206601495e+01    3.9419772711e+00    8.4294615533e+00    7.0352107511e+00   -2.6431907152e+01    7.6063335320e-01    5.0064000000e+04    1.6836571736e-01    5.4210922519e-01
        16   -6.2655957007e+00    3.9307755604e+01   -1.0218637703e+01    3.9530420019e+00    8.4334580658e+00    7.0352107511e+00   -2.6451266846e+01    7.6396032613e-01    5.0064000000e+04    1.6848860861e-01    5.4266476410e-01
        17   -6.2638778779e+00    3.9287939165e+01   -1.0244163394e+01    3.9802855161e+00    8.4347970667e+00    7.0352107511e+00   -2.6484342059e+01    7.7017084712e-01    5.0064000000e+04    1.6856173033e-01    5.4096880992e-01
        18   -6.2663935620e+00    3.9325269948e+01   -1.0207140142e+01    3.9407465805e+00    8.4326468755e+00    7.0352107511e+00   -2.6437663379e+01    7.6266560957e-01    5.0064000000e+04    1.6865567417e-01    5.4307174317e-01
        19   -6.2649157894e+00    3.9300426112e+01   -1.0224019460e+01    3.9591036701e+00    8.4357330173e+00    7.0352107511e+00   -2.6451784045e+01    7.5682081673e-01    5.0064000000e+04    1.6849977817e-01    5.4226340284e-01
