#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2644951783e+00    3.9329977680e+01   -1.0278529830e+01    4.0140346516e+00    8.4291646641e+00    7.0352112452e+00   -2.6490073947e+01    7.4716820790e-01    5.1072000000e+04    6.3185108359e+00    5.3874799303e-01
         1   -6.2642877951e+00    3.9315084807e+01   -1.0284395340e+01    4.0201075448e+00    8.4329078036e+00    7.0352112452e+00   -2.6481205510e+01    7.2869112094e-01    5.1072000000e+04    6.3162387557e+00    5.3873147224e-01
         2   -6.2651666681e+00    3.9319672052e+01   -1.0293401110e+01    4.0282344421e+00    8.4403267952e+00    7.0352112452e+00   -2.6500096778e+01    7.3115762700e-01    5.1072000000e+04    6.3261178782e+00    5.3901599702e-01
         3   -6.2636536949e+00    3.9315828428e+01   -1.0276845156e+01    4.0131914615e+00    8.4295992179e+00    7.0352112452e+00   -2.6477720350e+01    7.3606473066e-01    5.1072000000e+04    6.3194044344e+00    5.3905944059e-01
         4   -6.2669485021e+00    3.9355649734e+01   -1.0298229430e+01    4.0312809283e+00    8.4373348509e+00    7.0352112452e+00   -2.6508505408e+01    7.3772988196e-01    5.1072000000e+04    6.3300535196e+00    5.3874860491e-01
         5   -6.2627293331e+00    3.9308462688e+01   -1.0271777642e+01    4.0090483091e+00    8.4292037911e+00    7.0352112452e+00   -2.6481783015e+01    7.4559033666e-01    5.1072000000e+04    6.3206476830e+00    5.3934580103e-01
         6   -6.2666773378e+00    3.9345490953e+01   -1.0294463210e+01    4.0277858718e+00    8.4397297421e+00    7.0352112452e+00   -2.6508302107e+01    7.3889790976e-01    5.1072000000e+04    6.3183567663e+00    5.3848121280e-01
         7   -6.2633510572e+00    3.9304449723e+01   -1.0280509342e+01    4.0171582845e+00    8.4313585198e+00    7.0352112452e+00   -2.6472531783e+01    7.2545267663e-01    5.1072000000e+04    6.3227122744e+00    5.3930052181e-01
         8   -6.2646403825e+00    3.9314711100e+01   -1.0286557220e+01    4.0219168378e+00    8.4184257048e+00    7.0352112452e+00   -2.6476784023e+01    7.3658985296e-01    5.1072000000e+04    6.3149469310e+00    5.3931949013e-01
         9   -6.2633023977e+00    3.9296844685e+01   -1.0269099792e+01    4.0057973944e+00    8.4222672149e+00    7.0352112452e+00   -2.6450721116e+01    7.2414286413e-01    5.1072000000e+04    6.3093125459e+00    5.3885323661e-01
        10   -6.2645637558e+00    3.9312695748e+01   -1.0285896374e+01    4.0213326185e+00    8.4306024443e+00    7.0352112452e+00   -2.6482665948e+01    7.3095588445e-01    5.1072000000e+04    6.3154752492e+00    5.3874493362e-01
        11   -6.2641354368e+00    3.9347406514e+01   -1.0272849620e+01    4.0087141832e+00    8.4509451115e+00    7.0352112452e+00   -2.6501718935e+01    7.4271295851e-01    5.1072000000e+04    6.3296531835e+00    5.3936844063e-01
        12   -6.2634184189e+00    3.9315459569e+01   -1.0295147340e+01    4.0317289216e+00    8.4335766425e+00    7.0352112452e+00   -2.6486625231e+01    7.2269000235e-01    5.1072000000e+04    6.3163110412e+00    5.3927910597e-01
        13   -6.2659974787e+00    3.9355779423e+01   -1.0286817615e+01    4.0208201366e+00    8.4303410735e+00    7.0352112452e+00   -2.6480987484e+01    7.2861755021e-01    5.1072000000e+04    6.3218930138e+00    5.3948530995e-01
        14   -6.2641975070e+00    3.9314121828e+01   -1.0307940344e+01    4.0437428366e+00    8.4345304309e+00    7.0352112452e+00   -2.6498955856e+01    7.2127383646e-01    5.1072000000e+04    6.3153184019e+00    5.3910471981e-01
        15   -6.2645136207e+00    3.9325606157e+01   -1.0294798561e+01    4.0302849402e+00    8.4333369946e+00    7.0352112452e+00   -2.6495351392e+01    7.3200459115e-01    5.1072000000e+04    6.3172432504e+00    5.3885568413e-01
        16   -6.2644806575e+00    3.9313252198e+01   -1.0285306496e+01    4.0208258384e+00    8.4294964468e+00    7.0352112452e+00   -2.6476002322e+01    7.2598813433e-01    5.1072000000e+04    6.3136258795e+00    5.3875594749e-01
        17   -6.2656394005e+00    3.9334656896e+01   -1.0292404914e+01    4.0267655136e+00    8.4370486826e+00    7.0352112452e+00   -2.6495498212e+01    7.3083337000e-01    5.1072000000e+04    6.3180713822e+00    5.3897806039e-01
        18   -6.2632020975e+00    3.9313622028e+01   -1.0302431876e+01    4.0392297782e+00    8.4294046684e+00    7.0352112452e+00   -2.6493489008e+01    7.2644121829e-01    5.1072000000e+04    6.3216990346e+00    5.3912062872e-01
        19   -6.2652007281e+00    3.9321433451e+01   -1.0302832178e+01    4.0376314501e+00    8.4438670033e+00    7.0352112452e+00   -2.6514978518e+01    7.3306809082e-01    5.1072000000e+04    6.3241836735e+00    5.3897316534e-01
