#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2651749070e+00    3.9330676718e+01   -1.0270523210e+01    4.0053483027e+00    8.4368373742e+00    7.0352112452e+00   -2.6475437025e+01    7.3286519603e-01    5.1072000000e+04    6.3273502240e+00    5.3907167822e-01
         1   -6.2642693391e+00    3.9313887500e+01   -1.0279119691e+01    4.0148503515e+00    8.4284318642e+00    7.0352112452e+00   -2.6474481251e+01    7.3171845053e-01    5.1072000000e+04    6.3203056460e+00    5.3936232182e-01
         2   -6.2639420631e+00    3.9311386511e+01   -1.0278280977e+01    4.0143389143e+00    8.4328520462e+00    7.0352112452e+00   -2.6484532122e+01    7.3818785341e-01    5.1072000000e+04    6.3164202330e+00    5.3871556332e-01
         3   -6.2614610315e+00    3.9281956938e+01   -1.0303636449e+01    4.0421754172e+00    8.4360599553e+00    7.0352112452e+00   -2.6514782647e+01    7.3987499744e-01    5.1072000000e+04    6.3138515190e+00    5.3890830592e-01
         4   -6.2656024822e+00    3.9339361759e+01   -1.0306687250e+01    4.0410847675e+00    8.4325630097e+00    7.0352112452e+00   -2.6518075759e+01    7.4361425440e-01    5.1072000000e+04    6.3150195819e+00    5.3876512570e-01
         5   -6.2648563540e+00    3.9322515528e+01   -1.0283128137e+01    4.0182717829e+00    8.4373722868e+00    7.0352112452e+00   -2.6479092688e+01    7.2338101902e-01    5.1072000000e+04    6.3252771950e+00    5.3931459508e-01
         6   -6.2659104291e+00    3.9334428465e+01   -1.0286972790e+01    4.0210623607e+00    8.4464290271e+00    7.0352112452e+00   -2.6508962568e+01    7.4034950627e-01    5.1072000000e+04    6.3217178285e+00    5.3881101680e-01
         7   -6.2644077749e+00    3.9315175942e+01   -1.0316918369e+01    4.0525105942e+00    8.4405207782e+00    7.0352112452e+00   -2.6526324177e+01    7.3367378418e-01    5.1072000000e+04    6.3217693352e+00    5.3874921679e-01
         8   -6.2656788256e+00    3.9337840759e+01   -1.0315459598e+01    4.0497807725e+00    8.4318882957e+00    7.0352112452e+00   -2.6519245177e+01    7.3668603824e-01    5.1072000000e+04    6.3214150418e+00    5.3874554550e-01
         9   -6.2646751841e+00    3.9337519909e+01   -1.0312076807e+01    4.0474016229e+00    8.4392482012e+00    7.0352112452e+00   -2.6504959057e+01    7.1842280385e-01    5.1072000000e+04    6.3287071467e+00    5.3893828810e-01
        10   -6.2657262594e+00    3.9326517929e+01   -1.0289472483e+01    4.0237462232e+00    8.4250220527e+00    7.0352112452e+00   -2.6483220604e+01    7.3351482393e-01    5.1072000000e+04    6.3107391461e+00    5.3830743852e-01
        11   -6.2654486694e+00    3.9342753052e+01   -1.0309311857e+01    4.0438631872e+00    8.4321555664e+00    7.0352112452e+00   -2.6510115371e+01    7.3343670285e-01    5.1072000000e+04    6.3210423800e+00    5.3851670191e-01
        12   -6.2660120695e+00    3.9358014319e+01   -1.0272175056e+01    4.0061629868e+00    8.4327642100e+00    7.0352112452e+00   -2.6491945667e+01    7.5179515581e-01    5.1072000000e+04    6.3155197287e+00    5.3982857534e-01
        13   -6.2647448437e+00    3.9314903845e+01   -1.0297304465e+01    4.0325596216e+00    8.4280853819e+00    7.0352112452e+00   -2.6489280705e+01    7.2867961231e-01    5.1072000000e+04    6.3257957983e+00    5.3859196331e-01
        14   -6.2632853461e+00    3.9311419721e+01   -1.0300955916e+01    4.0376705700e+00    8.4235827831e+00    7.0352112452e+00   -2.6482538358e+01    7.2278841314e-01    5.1072000000e+04    6.3189906309e+00    5.3835638902e-01
        15   -6.2642548071e+00    3.9315197757e+01   -1.0297556985e+01    4.0333021783e+00    8.4341598771e+00    7.0352112452e+00   -2.6510926847e+01    7.4399873922e-01    5.1072000000e+04    6.3177250956e+00    5.3888260691e-01
        16   -6.2642942449e+00    3.9315176951e+01   -1.0284568692e+01    4.0202744472e+00    8.4407937961e+00    7.0352112452e+00   -2.6497369755e+01    7.3679602156e-01    5.1072000000e+04    6.3220898503e+00    5.3862989995e-01
        17   -6.2659228016e+00    3.9339250188e+01   -1.0300780730e+01    4.0348579288e+00    8.4340176033e+00    7.0352112452e+00   -2.6511745516e+01    7.4173593725e-01    5.1072000000e+04    6.3168992934e+00    5.3949938322e-01
        18   -6.2642694807e+00    3.9313236383e+01   -1.0289402437e+01    4.0251329565e+00    8.4430317532e+00    7.0352112452e+00   -2.6507018572e+01    7.3937313611e-01    5.1072000000e+04    6.3237968783e+00    5.3892972177e-01
        19   -6.2630977912e+00    3.9295888797e+01   -1.0279398860e+01    4.0163010688e+00    8.4340842193e+00    7.0352112452e+00   -2.6487212674e+01    7.3851834942e-01    5.1072000000e+04    6.3234347671e+00    5.3921363467e-01
