#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -6.2639430732e+00    3.9316560352e+01   -1.0247932792e+01    3.9839897188e+00    8.4627929648e+00    7.0352112452e+00   -2.6497996394e+01    7.5205939210e-01    4.0320000000e+03    5.0148012974e-01    5.4239521329e-01
         1   -6.2582053830e+00    3.9254841263e+01   -1.0273099187e+01    4.0148938041e+00    8.4602532530e+00    7.0352112452e+00   -2.6506204980e+01    7.3764129460e-01    4.0320000000e+03    5.0194475105e-01    5.4134889633e-01
         2   -6.2585309617e+00    3.9263144466e+01   -1.0240977721e+01    3.9824467594e+00    8.4467799475e+00    7.0352112452e+00   -2.6472247933e+01    7.4927901882e-01    4.0320000000e+03    5.0136081183e-01    5.4229445685e-01
         3   -6.2522208230e+00    3.9173730993e+01   -1.0236344028e+01    3.9841232048e+00    8.4594691747e+00    7.0352112452e+00   -2.6486745572e+01    7.5572112393e-01    4.0320000000e+03    5.0211772873e-01    5.4437158978e-01
         4   -6.2478582344e+00    3.9158361712e+01   -1.0228841679e+01    3.9809834442e+00    8.4805992568e+00    7.0352112452e+00   -2.6482872781e+01    7.3822060034e-01    4.0320000000e+03    5.0270775401e-01    5.4082186260e-01
         5   -6.2612659543e+00    3.9289622089e+01   -1.0208839808e+01    3.9475738534e+00    8.4107860070e+00    7.0352112452e+00   -2.6360259989e+01    7.0542292933e-01    4.0320000000e+03    4.9981785331e-01    5.3907800099e-01
         6   -6.2640733229e+00    3.9322476374e+01   -1.0228100028e+01    3.9640267047e+00    8.4136715844e+00    7.0352112452e+00   -2.6433969277e+01    7.5698642034e-01    4.0320000000e+03    4.9896435289e-01    5.4051184276e-01
         7   -6.2654324343e+00    3.9342213818e+01   -1.0228182750e+01    3.9627503155e+00    8.4459464937e+00    7.0352112452e+00   -2.6470353238e+01    7.6101274940e-01    4.0320000000e+03    5.0018787823e-01    5.4284474206e-01
         8   -6.2568592500e+00    3.9232973354e+01   -1.0221473415e+01    3.9646141655e+00    8.4669402320e+00    7.0352112452e+00   -2.6446340690e+01    7.2271579769e-01    4.0320000000e+03    5.0189123915e-01    5.4251922123e-01
         9   -6.2533072869e+00    3.9198807264e+01   -1.0201698519e+01    3.9483912318e+00    8.4679430465e+00    7.0352112452e+00   -2.6438222486e+01    7.3336967523e-01    4.0320000000e+03    5.0076093276e-01    5.4199218750e-01
        10   -6.2630320669e+00    3.9299106667e+01   -1.0236092081e+01    3.9730600141e+00    8.4476008157e+00    7.0352112452e+00   -2.6409071946e+01    6.9016780380e-01    4.0320000000e+03    4.9962934047e-01    5.4155040923e-01
        11   -6.2552986129e+00    3.9225764812e+01   -1.0188832088e+01    3.9335334749e+00    8.4511465641e+00    7.0352112452e+00   -2.6406651051e+01    7.3146115348e-01    4.0320000000e+03    5.0171106414e-01    5.4203869048e-01
        12   -6.2564961142e+00    3.9240211291e+01   -1.0229126514e+01    3.9726304002e+00    8.4351280585e+00    7.0352112452e+00   -2.6405450092e+01    7.0598427370e-01    4.0320000000e+03    5.0085598284e-01    5.4222470238e-01
        13   -6.2550440817e+00    3.9252266923e+01   -1.0199115807e+01    3.9440717257e+00    8.3955242438e+00    7.0352112452e+00   -2.6341906182e+01    7.1205488504e-01    4.0320000000e+03    4.9805773103e-01    5.4303850446e-01
        14   -6.2655433721e+00    3.9352580647e+01   -1.0203879928e+01    3.9383365556e+00    8.4133754027e+00    7.0352112452e+00   -2.6398146827e+01    7.4568025141e-01    4.0320000000e+03    4.9882281457e-01    5.4158916171e-01
        15   -6.2584859880e+00    3.9256005797e+01   -1.0159506032e+01    3.9010200436e+00    8.4480907742e+00    7.0352112452e+00   -2.6382078363e+01    7.3927031221e-01    4.0320000000e+03    5.0100469689e-01    5.4320126488e-01
        16   -6.2638375934e+00    3.9323593890e+01   -1.0206308616e+01    3.9424710230e+00    8.4296750465e+00    7.0352112452e+00   -2.6364728496e+01    6.9353358825e-01    4.0320000000e+03    4.9912093566e-01    5.4170541915e-01
        17   -6.2628040564e+00    3.9289172468e+01   -1.0221092254e+01    3.9582881978e+00    8.4486272452e+00    7.0352112452e+00   -2.6394715383e+01    6.8978463814e-01    4.0320000000e+03    5.0109178346e-01    5.4278273810e-01
        18   -6.2655229644e+00    3.9346328806e+01   -1.0237163556e+01    3.9716405915e+00    8.4324812702e+00    7.0352112452e+00   -2.6419751392e+01    7.1489532009e-01    4.0320000000e+03    5.0122055795e-01    5.4133339534e-01
        19   -6.2583257782e+00    3.9270229180e+01   -1.0191051685e+01    3.9327259066e+00    8.4572812451e+00    7.0352112452e+00   -2.6408286175e+01    7.2474199946e-01    4.0320000000e+03    5.0203082831e-01    5.4140314980e-01
