0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
1901: Timestep is 2.07386
167: Timestep is 2.07386
399: Timestep is 2.07386
1324: Timestep is 2.07386
1633: Timestep is 2.07386
2135: Timestep is 2.07386
906: Timestep is 2.07386
168: Timestep is 2.07386
400: Timestep is 2.07386
1635: Timestep is 2.07386
718: Timestep is 2.07386
2137: Timestep is 2.07386
171: Timestep is 2.07386
402: Timestep is 2.07386
1637: Timestep is 2.07386
2145: Timestep is 2.07386
176: Timestep is 2.07386
403: Timestep is 2.07386
1563: Timestep is 2.07386
910: Timestep is 2.07386
408: Timestep is 2.07386
730: Timestep is 2.07386
2153: Timestep is 2.07386
178: Timestep is 2.07386
2157: Timestep is 2.07386
1564: Timestep is 2.07386
2164: Timestep is 2.07386
912: Timestep is 2.07386
744: Timestep is 2.07386
1325: Timestep is 2.07386
2165: Timestep is 2.07386
1565: Timestep is 2.07386
913: Timestep is 2.07386
1326: Timestep is 2.07386
1572: Timestep is 2.07386
914: Timestep is 2.07386
1329: Timestep is 2.07386
1638: Timestep is 2.07386
1577: Timestep is 2.07386
425: Timestep is 2.07386
184: Timestep is 2.07386
1330: Timestep is 2.07386
1639: Timestep is 2.07386
749: Timestep is 2.07386
1578: Timestep is 2.07386
918: Timestep is 2.07386
186: Timestep is 2.07386
427: Timestep is 2.07386
2168: Timestep is 2.07386
752: Timestep is 2.07386
1640: Timestep is 2.07386
190: Timestep is 2.07386
428: Timestep is 2.07386
1334: Timestep is 2.07386
753: Timestep is 2.07386
2171: Timestep is 2.07386
1579: Timestep is 2.07386
920: Timestep is 2.07386
191: Timestep is 2.07386
440: Timestep is 2.07386
1346: Timestep is 2.07386
1642: Timestep is 2.07386
758: Timestep is 2.07386
196: Timestep is 2.07386
444: Timestep is 2.07386
1347: Timestep is 2.07386
2175: Timestep is 2.07386
1582: Timestep is 2.07386
921: Timestep is 2.07386
1643: Timestep is 2.07386
765: Timestep is 2.07386
197: Timestep is 2.07386
448: Timestep is 2.07386
1351: Timestep is 2.07386
1644: Timestep is 2.07386
1906: Timestep is 2.07386
1593: Timestep is 2.07386
924: Timestep is 2.07386
198: Timestep is 2.07386
1089: Timestep is 2.07386
1645: Timestep is 2.07386
766: Timestep is 2.07386
1908: Timestep is 2.07386
926: Timestep is 2.07386
199: Timestep is 2.07386
1094: Timestep is 2.07386
768: Timestep is 2.07386
1909: Timestep is 2.07386
1603: Timestep is 2.07386
217: Timestep is 2.07386
449: Timestep is 2.07386
1095: Timestep is 2.07386
1910: Timestep is 2.07386
1608: Timestep is 2.07386
927: Timestep is 2.07386
1096: Timestep is 2.07386
1609: Timestep is 2.07386
929: Timestep is 2.07386
1097: Timestep is 2.07386
1614: Timestep is 2.07386
1647: Timestep is 2.07386
218: Timestep is 2.07386
450: Timestep is 2.07386
790: Timestep is 2.07386
1912: Timestep is 2.07386
1616: Timestep is 2.07386
930: Timestep is 2.07386
219: Timestep is 2.07386
452: Timestep is 2.07386
1098: Timestep is 2.07386
1648: Timestep is 2.07386
794: Timestep is 2.07386
1913: Timestep is 2.07386
220: Timestep is 2.07386
460: Timestep is 2.07386
1650: Timestep is 2.07386
795: Timestep is 2.07386
1916: Timestep is 2.07386
1623: Timestep is 2.07386
931: Timestep is 2.07386
221: Timestep is 2.07386
468: Timestep is 2.07386
1099: Timestep is 2.07386
1651: Timestep is 2.07386
802: Timestep is 2.07386
1917: Timestep is 2.07386
222: Timestep is 2.07386
473: Timestep is 2.07386
1100: Timestep is 2.07386
1654: Timestep is 2.07386
1626: Timestep is 2.07386
935: Timestep is 2.07386
228: Timestep is 2.07386
476: Timestep is 2.07386
1101: Timestep is 2.07386
1655: Timestep is 2.07386
814: Timestep is 2.07386
1918: Timestep is 2.07386
1627: Timestep is 2.07386
937: Timestep is 2.07386
229: Timestep is 2.07386
487: Timestep is 2.07386
1102: Timestep is 2.07386
1657: Timestep is 2.07386
544: Timestep is 2.07386
1919: Timestep is 2.07386
230: Timestep is 2.07386
488: Timestep is 2.07386
1658: Timestep is 2.07386
545: Timestep is 2.07386
1921: Timestep is 2.07386
1629: Timestep is 2.07386
938: Timestep is 2.07386
232: Timestep is 2.07386
489: Timestep is 2.07386
1104: Timestep is 2.07386
1659: Timestep is 2.07386
1361: Timestep is 2.07386
940: Timestep is 2.07386
233: Timestep is 2.07386
1105: Timestep is 2.07386
1660: Timestep is 2.07386
548: Timestep is 2.07386
1922: Timestep is 2.07386
1362: Timestep is 2.07386
941: Timestep is 2.07386
244: Timestep is 2.07386
493: Timestep is 2.07386
1106: Timestep is 2.07386
1662: Timestep is 2.07386
549: Timestep is 2.07386
1923: Timestep is 2.07386
1363: Timestep is 2.07386
246: Timestep is 2.07386
1107: Timestep is 2.07386
550: Timestep is 2.07386
1924: Timestep is 2.07386
1365: Timestep is 2.07386
942: Timestep is 2.07386
247: Timestep is 2.07386
1108: Timestep is 2.07386
552: Timestep is 2.07386
1925: Timestep is 2.07386
944: Timestep is 2.07386
255: Timestep is 2.07386
1109: Timestep is 2.07386
554: Timestep is 2.07386
1926: Timestep is 2.07386
1366: Timestep is 2.07386
945: Timestep is 2.07386
259: Timestep is 2.07386
496: Timestep is 2.07386
1664: Timestep is 2.07386
555: Timestep is 2.07386
1927: Timestep is 2.07386
1367: Timestep is 2.07386
947: Timestep is 2.07386
497: Timestep is 2.07386
1665: Timestep is 2.07386
950: Timestep is 2.07386
505: Timestep is 2.07386
1666: Timestep is 2.07386
1929: Timestep is 2.07386
1368: Timestep is 2.07386
951: Timestep is 2.07386
507: Timestep is 2.07386
1667: Timestep is 2.07386
556: Timestep is 2.07386
1668: Timestep is 2.07386
1369: Timestep is 2.07386
509: Timestep is 2.07386
1670: Timestep is 2.07386
1110: Timestep is 2.07386
558: Timestep is 2.07386
1930: Timestep is 2.07386
1370: Timestep is 2.07386
514: Timestep is 2.07386
957: Timestep is 2.07386
262: Timestep is 2.07386
1111: Timestep is 2.07386
1671: Timestep is 2.07386
559: Timestep is 2.07386
1931: Timestep is 2.07386
1372: Timestep is 2.07386
264: Timestep is 2.07386
518: Timestep is 2.07386
1112: Timestep is 2.07386
958: Timestep is 2.07386
